Customer_ID,Age,Tenure,Monthly_Charges,Contract_Type,Tech_Support,Churn
USER_00584,30,24,62.4,Month-to-month,No,0
USER_00585,67,35,71.1,Month-to-month,No,0
USER_00586,77,24,38.2,Month-to-month,No,1
USER_00587,59,28,116.4,Month-to-month,Yes,0
USER_00588,47,16,77.9,Month-to-month,No,1
USER_00589,36,59,72.2,Month-to-month,No,1
USER_00590,34,54,20.9,Month-to-month,No,0
USER_00591,73,16,68.6,Month-to-month,No,0
USER_00592,36,15,103.8,Month-to-month,No,1
USER_00593,45,11,42.0,Month-to-month,No,1
USER_00594,75,65,55.1,Two year,No,1
USER_00595,72,68,22.1,One year,No,0
USER_00596,43,43,117.7,Two year,No,0
USER_00597,54,69,26.7,One year,No,0
USER_00598,43,13,109.8,Two year,No,0
USER_00599,70,10,51.3,Month-to-month,No,1
USER_00600,79,41,78.8,One year,No,1
USER_00601,40,50,87.9,One year,No,0
USER_00602,26,71,34.1,Two year,No,0
USER_00603,29,59,64.4,Month-to-month,Yes,0
USER_00604,70,39,52.5,Two year,No,1
USER_00605,18,3,25.7,One year,Yes,1
USER_00606,75,7,103.3,One year,No,1
USER_00607,75,49,24.5,Two year,No,0
USER_00608,18,26,85.3,Two year,No,0
USER_00609,64,33,51.4,One year,No,0
USER_00610,51,48,39.2,Month-to-month,Yes,0
USER_00611,49,2,86.7,Month-to-month,No,1
USER_00612,79,71,77.5,Month-to-month,Yes,0
USER_00613,71,32,51.5,Month-to-month,No,1
USER_00614,65,4,71.3,Month-to-month,Yes,0
USER_00615,42,20,44.6,One year,No,1
USER_00616,57,36,106.4,Two year,No,0
USER_00617,62,32,51.4,Month-to-month,No,1
USER_00618,70,28,44.5,One year,Yes,0
USER_00619,18,1,95.2,Month-to-month,Yes,1
USER_00620,33,60,21.8,Two year,No,0
USER_00621,78,56,46.8,Month-to-month,No,1
USER_00622,56,35,57.5,One year,No,0
USER_00623,22,30,108.2,Two year,Yes,0
USER_00624,39,54,115.0,Month-to-month,No,1
USER_00625,46,36,91.6,One year,No,0
USER_00626,72,55,69.3,Two year,No,0
USER_00627,20,58,84.1,Month-to-month,No,0
USER_00628,29,65,61.4,Two year,No,0
USER_00629,43,69,49.9,Two year,Yes,0
USER_00630,33,51,,Month-to-month,Yes,0
USER_00631,68,22,31.5,Month-to-month,No,1
USER_00632,54,53,54.6,One year,No,0
USER_00633,39,36,109.9,Two year,No,0
USER_00634,74,68,92.3,Month-to-month,Yes,1
USER_00635,46,36,22.9,One year,No,0
USER_00636,31,52,22.3,Month-to-month,No,1
USER_00637,45,53,,Two year,No,1
USER_00638,22,50,68.4,One year,Yes,0
USER_00639,64,41,64.3,One year,Yes,0
USER_00640,66,18,50.2,One year,No,0
USER_00641,47,22,118.7,Two year,Yes,1
USER_00642,63,66,47.2,Month-to-month,No,0
USER_00643,79,21,69.0,One year,Yes,0
USER_00644,69,44,60.5,Month-to-month,No,1
USER_00645,22,47,37.0,One year,No,0
USER_00646,29,39,40.3,One year,No,1
USER_00647,33,29,111.8,Month-to-month,No,1
USER_00648,43,54,105.8,One year,No,0
USER_00649,43,17,39.9,One year,No,0
USER_00650,65,60,107.6,Two year,No,0
USER_00651,38,31,40.9,Month-to-month,Yes,0
USER_00652,56,49,82.7,Month-to-month,No,0
USER_00653,53,2,28.1,Two year,Yes,0
USER_00654,50,48,108.0,Two year,No,0
USER_00655,79,14,25.2,Month-to-month,No,1
USER_00656,47,59,75.5,Two year,No,1
USER_00657,54,58,98.0,One year,No,1
USER_00658,40,58,31.7,Two year,No,1
USER_00659,75,51,60.4,One year,No,0
USER_00660,27,2,24.2,Month-to-month,No,1
USER_00661,71,41,88.3,Month-to-month,No,1
USER_00662,22,16,50.7,Two year,No,0
USER_00663,53,4,75.9,Month-to-month,No,1
USER_00664,51,12,113.3,Two year,No,0
USER_00665,69,29,50.6,One year,No,1
USER_00666,48,7,24.9,Month-to-month,No,1
USER_00667,27,14,87.6,One year,No,0
USER_00668,75,12,98.7,One year,Yes,0
USER_00669,36,5,115.8,One year,No,1
USER_00670,75,32,35.8,Month-to-month,No,1
USER_00671,49,43,59.2,Two year,No,0
USER_00672,18,69,104.4,One year,No,0
USER_00673,73,45,100.7,Two year,No,1
USER_00674,22,9,82.5,One year,Yes,0
USER_00675,62,49,46.9,Month-to-month,No,1
USER_00676,21,33,48.4,One year,No,1
USER_00677,33,18,32.4,Two year,No,0
USER_00678,41,9,112.2,Month-to-month,No,1
USER_00679,33,62,37.3,Two year,No,1
USER_00680,72,57,77.3,Month-to-month,No,0
USER_00681,19,29,78.4,Two year,No,1
USER_00682,66,25,57.0,Two year,No,0
USER_00683,45,15,55.3,One year,No,0
USER_00684,49,6,86.9,Month-to-month,No,1
USER_00685,44,42,58.8,One year,No,0
USER_00686,37,29,45.5,Two year,Yes,0
USER_00687,41,4,59.9,One year,No,1
USER_00688,29,57,100.8,One year,Yes,0
USER_00689,67,49,116.6,One year,No,0
USER_00690,52,44,83.6,One year,No,0
USER_00691,77,14,98.2,One year,No,0
USER_00692,50,3,73.3,Month-to-month,Yes,1
USER_00693,50,62,82.5,Month-to-month,Yes,1
USER_00694,78,64,118.8,Two year,No,0
USER_00695,68,45,63.8,Two year,No,1
USER_00696,60,58,26.6,Month-to-month,No,1
USER_00697,54,20,115.7,Two year,Yes,0
USER_00698,29,58,99.3,Month-to-month,No,1
USER_00699,20,57,59.8,Month-to-month,No,1
USER_00700,18,68,118.2,Month-to-month,No,0
USER_00701,50,52,54.6,Two year,Yes,0
USER_00702,57,37,57.2,Two year,No,0
USER_00703,27,8,81.0,One year,No,0
USER_00704,60,44,47.4,Month-to-month,No,0
USER_00705,61,5,89.9,One year,Yes,0
USER_00706,46,69,35.3,One year,No,0
USER_00707,30,31,30.8,Month-to-month,No,1
USER_00708,29,45,73.5,Month-to-month,No,1
USER_00709,48,9,75.5,One year,Yes,1
USER_00710,63,32,30.7,Month-to-month,Yes,0
USER_00711,19,33,116.4,Month-to-month,No,1
USER_00712,78,67,77.3,One year,Yes,0
USER_00713,68,30,35.1,One year,Yes,0
USER_00714,67,29,51.1,Two year,No,0
USER_00715,52,3,100.0,Month-to-month,Yes,1
USER_00716,40,57,72.3,One year,No,0
USER_00717,34,30,38.8,Month-to-month,No,0
USER_00718,43,9,30.3,Month-to-month,No,1
USER_00719,25,26,63.1,One year,No,0
USER_00720,46,2,53.7,Month-to-month,No,1
USER_00721,43,62,85.6,Month-to-month,No,1
USER_00722,27,3,112.5,One year,No,0
USER_00723,43,46,44.8,Month-to-month,Yes,1
USER_00724,79,68,105.5,Two year,No,0
USER_00725,51,25,112.0,Month-to-month,No,0
USER_00726,68,51,110.2,Month-to-month,Yes,1
USER_00727,58,13,115.2,Month-to-month,No,0
USER_00728,24,44,104.2,Month-to-month,Yes,0
USER_00729,21,35,79.3,Two year,No,0
USER_00730,75,55,61.0,One year,No,1
USER_00731,70,9,69.2,Month-to-month,No,1
USER_00732,67,2,107.3,One year,No,1
USER_00733,62,61,50.1,Two year,Yes,0
USER_00734,28,41,35.9,Month-to-month,No,0
USER_00735,46,44,34.1,Month-to-month,Yes,1
USER_00736,73,64,102.7,Month-to-month,No,1
USER_00737,53,31,96.1,Two year,Yes,0
USER_00738,42,47,69.8,Month-to-month,Yes,0
USER_00739,38,2,47.5,Month-to-month,No,1
USER_00740,78,69,87.8,One year,Yes,0
USER_00741,74,58,23.8,One year,No,0
USER_00742,53,44,76.8,Two year,No,0
USER_00743,27,56,59.8,Month-to-month,No,1
USER_00744,54,43,117.8,One year,Yes,0
USER_00745,26,34,,Two year,No,0
USER_00746,41,30,75.2,Month-to-month,No,0
USER_00747,52,71,91.2,Month-to-month,Yes,1
USER_00748,66,70,68.5,One year,No,0
USER_00749,52,55,42.5,One year,No,0
USER_00750,65,67,73.7,Month-to-month,Yes,0
USER_00751,53,13,114.4,Month-to-month,No,0
USER_00752,35,3,61.0,One year,No,1
USER_00753,66,26,88.0,One year,No,0
USER_00754,56,57,117.8,Two year,Yes,1
USER_00755,49,24,103.0,Two year,No,1
USER_00756,41,53,85.9,Month-to-month,Yes,1
USER_00757,40,70,93.6,Two year,Yes,0
USER_00758,79,43,113.6,Month-to-month,No,1
USER_00759,49,60,116.0,Two year,Yes,0
USER_00760,54,58,116.9,One year,No,0
USER_00761,29,49,82.6,One year,Yes,0
USER_00762,66,42,58.5,One year,Yes,0
USER_00763,72,66,33.3,Month-to-month,Yes,1
USER_00764,30,11,58.6,Month-to-month,No,1
USER_00765,40,18,114.3,Month-to-month,No,0
USER_00766,42,52,109.0,Two year,No,1
USER_00767,52,46,72.4,Month-to-month,No,1
USER_00768,58,44,73.7,Month-to-month,Yes,0
USER_00769,47,22,50.9,Two year,Yes,0
USER_00770,34,53,65.5,Month-to-month,No,1
USER_00771,66,59,91.4,Two year,Yes,0
USER_00772,79,30,60.2,Month-to-month,Yes,1
USER_00773,37,8,38.8,Month-to-month,Yes,1
USER_00774,65,57,74.1,Month-to-month,No,0
USER_00775,42,20,42.5,Two year,No,0
USER_00776,39,25,117.4,Month-to-month,No,0
USER_00777,30,19,59.0,Month-to-month,No,0
USER_00778,76,5,111.0,One year,No,0
USER_00779,36,72,42.6,Two year,No,0
USER_00780,66,27,38.9,Month-to-month,Yes,0
USER_00781,53,40,81.7,One year,Yes,0
USER_00782,29,26,97.9,One year,No,1
USER_00783,78,27,76.7,One year,Yes,0
USER_00784,58,62,43.0,Month-to-month,Yes,1
USER_00785,36,50,23.8,Month-to-month,Yes,0
USER_00786,29,42,81.8,Month-to-month,Yes,1
USER_00787,26,29,33.1,One year,Yes,0
USER_00788,24,39,54.3,Month-to-month,No,0
USER_00789,45,60,87.6,One year,Yes,1
USER_00790,31,41,29.8,Month-to-month,No,0
USER_00791,48,33,32.7,Month-to-month,No,1
USER_00792,69,16,26.2,One year,No,1
USER_00793,36,23,119.6,Two year,No,0
USER_00794,75,7,58.7,One year,No,1
USER_00795,64,26,110.6,Month-to-month,Yes,0
USER_00796,33,12,49.4,Month-to-month,No,1
USER_00797,70,72,95.3,One year,No,0
USER_00798,22,5,41.9,One year,No,0
USER_00799,52,69,69.8,One year,No,1
USER_00800,29,49,102.5,Month-to-month,No,0
USER_00801,42,26,101.6,Two year,No,1
USER_00802,69,5,99.4,Two year,No,0
USER_00803,76,22,102.4,Month-to-month,No,0
USER_00804,38,13,41.1,One year,No,0
USER_00805,53,28,68.2,Month-to-month,No,1
USER_00806,70,33,68.5,Month-to-month,Yes,0
USER_00807,40,23,109.1,Month-to-month,No,1
USER_00808,33,18,49.7,One year,No,1
USER_00809,74,30,113.1,Month-to-month,Yes,1
USER_00810,56,26,65.1,Two year,No,1
USER_00811,62,16,87.0,Month-to-month,No,1
USER_00812,70,39,46.9,Month-to-month,No,1
USER_00813,59,33,61.0,Month-to-month,No,1
USER_00814,75,26,91.0,One year,No,1
USER_00815,56,48,71.3,Month-to-month,No,0
USER_00816,31,65,113.1,Month-to-month,Yes,1
USER_00817,48,38,93.7,Month-to-month,Yes,0
USER_00818,75,2,76.4,Month-to-month,No,1
USER_00819,22,6,108.7,Month-to-month,No,1
USER_00820,52,46,86.6,Month-to-month,No,0
USER_00821,40,50,84.7,Month-to-month,Yes,0
USER_00822,46,38,44.6,One year,Yes,0
USER_00823,60,18,59.5,Month-to-month,No,0
USER_00824,28,27,88.3,One year,No,1
USER_00825,35,41,109.2,Month-to-month,No,1
USER_00826,64,72,51.6,Month-to-month,No,0
USER_00827,29,17,41.5,One year,Yes,0
USER_00828,26,62,79.4,One year,Yes,0
USER_00829,27,29,26.7,Two year,No,0
USER_00830,75,58,91.5,Month-to-month,Yes,1
USER_00831,61,70,90.3,Two year,Yes,0
USER_00832,34,22,55.5,One year,Yes,0
USER_00833,78,6,109.3,Two year,No,1
USER_00834,55,26,70.2,Two year,Yes,0
USER_00835,24,39,84.6,Month-to-month,No,0
USER_00836,63,12,41.0,Month-to-month,No,0
USER_00837,30,14,61.7,One year,Yes,0
USER_00838,57,22,106.2,Month-to-month,No,1
USER_00839,59,51,41.3,Two year,Yes,0
USER_00840,26,23,59.1,Month-to-month,Yes,0
USER_00841,67,48,51.8,Two year,No,1
USER_00842,44,71,35.1,Month-to-month,No,0
USER_00843,75,50,49.0,Month-to-month,No,1
USER_00844,19,13,43.3,Two year,Yes,0
USER_00845,22,10,112.4,Month-to-month,Yes,1
USER_00846,46,55,94.1,Month-to-month,No,0
USER_00847,54,9,51.6,Month-to-month,Yes,0
USER_00848,55,52,96.3,Two year,No,0
USER_00849,36,2,22.2,One year,Yes,1
USER_00850,25,25,72.7,Two year,No,1
USER_00851,65,13,45.0,One year,No,0
USER_00852,62,51,31.4,Month-to-month,No,1
USER_00853,18,58,108.4,Month-to-month,No,1
USER_00854,39,34,39.9,Month-to-month,Yes,0
USER_00855,69,35,102.2,One year,No,0
USER_00856,34,3,61.3,One year,No,1
USER_00857,24,59,21.4,Month-to-month,Yes,0
USER_00858,42,70,93.3,Month-to-month,Yes,1
USER_00859,62,48,79.6,Month-to-month,Yes,1
USER_00860,21,64,54.4,Month-to-month,Yes,0
USER_00861,53,19,48.2,Month-to-month,No,1
USER_00862,23,67,27.4,Month-to-month,No,1
USER_00863,77,5,114.1,Month-to-month,No,1
USER_00864,48,67,69.4,Two year,No,0
USER_00865,36,11,28.6,Month-to-month,No,1
USER_00866,78,68,,Two year,No,1
USER_00867,61,69,47.9,Month-to-month,No,1
USER_00868,71,1,40.4,One year,No,0
USER_00869,56,63,48.1,Month-to-month,Yes,1
USER_00870,44,29,76.5,One year,No,0
USER_00871,27,12,27.4,Month-to-month,No,1
USER_00872,43,41,68.2,Month-to-month,No,1
USER_00873,36,2,109.6,Two year,No,1
USER_00874,56,37,38.8,One year,No,0
USER_00875,79,45,53.1,Month-to-month,No,1
USER_00876,20,48,59.6,Month-to-month,Yes,1
USER_00877,62,24,78.6,Month-to-month,Yes,0
USER_00878,30,22,111.9,One year,No,1
USER_00879,67,11,59.5,One year,No,0
USER_00880,45,58,26.9,Month-to-month,Yes,1
USER_00881,79,46,54.8,Month-to-month,No,1
USER_00882,75,29,39.0,Month-to-month,No,1
USER_00883,37,35,85.2,Month-to-month,No,0
USER_00884,45,15,22.9,One year,No,0
USER_00885,25,60,49.2,One year,No,0
USER_00886,78,42,74.5,One year,No,0
USER_00887,58,43,47.7,Month-to-month,No,1
USER_00888,56,49,75.1,Two year,No,0
USER_00889,18,64,31.5,Month-to-month,No,1
USER_00890,20,32,114.3,One year,No,0
USER_00891,30,64,49.1,Two year,No,0
USER_00892,45,2,112.3,One year,No,0
USER_00893,79,24,52.6,Month-to-month,No,1
USER_00894,74,66,98.2,Month-to-month,Yes,1
USER_00895,77,38,44.6,Two year,No,0
USER_00896,66,31,87.0,Month-to-month,No,0
USER_00897,42,26,52.4,One year,Yes,0
USER_00898,73,29,70.9,Month-to-month,No,1
USER_00899,50,67,87.4,Month-to-month,Yes,1
USER_00900,55,25,78.9,Month-to-month,Yes,0
USER_00901,70,48,77.6,Month-to-month,No,1
USER_00902,23,65,26.6,Two year,No,1
USER_00903,75,53,44.9,Two year,Yes,0
USER_00904,61,67,77.2,One year,No,0
USER_00905,62,18,21.8,Month-to-month,Yes,0
USER_00906,49,9,45.1,Month-to-month,No,1
USER_00907,62,38,42.9,One year,Yes,0
USER_00908,78,21,45.0,Month-to-month,Yes,1
USER_00909,64,65,73.6,One year,Yes,0
USER_00910,38,21,78.2,Month-to-month,No,0
USER_00911,33,27,110.9,One year,No,0
USER_00912,71,70,58.6,Two year,No,0
USER_00913,38,44,112.7,Month-to-month,No,1
USER_00914,28,28,85.2,Two year,No,0
USER_00915,77,45,111.3,One year,No,0
USER_00916,54,17,103.3,One year,No,1
USER_00917,53,40,88.8,Month-to-month,No,1
USER_00918,52,3,55.6,Month-to-month,No,1
USER_00919,36,66,44.1,Two year,Yes,0
USER_00920,37,46,42.2,One year,No,0
USER_00921,74,30,115.2,One year,No,1
USER_00922,35,69,115.9,One year,No,0
USER_00923,64,9,92.5,Month-to-month,No,1
USER_00924,58,11,108.4,Two year,No,0
USER_00925,66,69,111.9,Month-to-month,Yes,0
USER_00926,31,66,71.2,Two year,No,0
USER_00927,32,31,82.9,Month-to-month,No,1
USER_00928,48,33,61.9,Month-to-month,No,1
USER_00929,18,39,61.8,Month-to-month,No,1
USER_00930,70,46,23.8,Two year,No,0
USER_00931,71,37,63.4,Two year,Yes,0
USER_00932,71,60,87.3,Two year,Yes,0
USER_00933,20,31,62.2,Month-to-month,Yes,1
USER_00934,33,11,107.2,Month-to-month,Yes,0
USER_00935,40,2,53.3,One year,No,1
USER_00936,74,27,33.3,Month-to-month,No,1
USER_00937,28,2,101.2,One year,No,1
USER_00938,29,21,87.4,One year,No,1
USER_00939,27,58,44.2,Month-to-month,Yes,0
USER_00940,49,5,73.6,One year,Yes,0
USER_00941,33,52,,Two year,Yes,0
USER_00942,25,45,113.9,Two year,No,0
USER_00943,55,20,80.7,One year,No,0
USER_00944,29,61,35.8,One year,No,0
USER_00945,41,38,70.2,Month-to-month,Yes,1
USER_00946,45,20,106.3,Month-to-month,No,1
USER_00947,70,25,87.1,Month-to-month,No,0
USER_00948,25,2,104.2,Month-to-month,No,1
USER_00949,75,32,45.0,Month-to-month,No,1
USER_00950,45,26,108.8,Month-to-month,No,1
USER_00951,53,70,95.6,Two year,Yes,0
USER_00952,43,41,92.9,One year,No,0
USER_00953,25,67,54.7,Month-to-month,No,1
USER_00954,75,1,108.8,Month-to-month,No,1
USER_00955,77,51,83.8,Month-to-month,Yes,0
USER_00956,67,5,105.2,Month-to-month,Yes,1
USER_00957,45,13,56.1,Month-to-month,No,0
USER_00958,45,19,34.6,Two year,No,0
USER_00959,54,12,53.2,One year,No,0
USER_00960,58,48,65.5,One year,No,1
USER_00961,53,25,73.3,Month-to-month,No,0
USER_00962,44,57,71.1,Month-to-month,Yes,0
USER_00963,71,35,74.6,Month-to-month,Yes,1
USER_00964,34,5,104.2,One year,No,1
USER_00965,26,22,37.0,One year,No,0
USER_00966,50,57,51.6,Month-to-month,Yes,0
USER_00967,70,47,108.9,Two year,No,0
USER_00968,37,54,76.0,Month-to-month,No,1
USER_00969,30,3,78.3,One year,No,0
USER_00970,45,53,67.8,One year,No,0
USER_00971,65,31,74.9,Month-to-month,No,1
USER_00972,46,69,39.8,One year,No,0
USER_00973,30,33,74.7,Month-to-month,No,0
USER_00974,63,72,119.7,Month-to-month,No,1
USER_00975,52,50,76.6,Month-to-month,No,0
USER_00976,78,16,24.4,Month-to-month,No,0
USER_00977,23,39,99.6,Month-to-month,Yes,1
USER_00978,35,46,59.6,One year,No,0
USER_00979,68,47,35.4,Month-to-month,Yes,0
USER_00980,22,44,106.3,Month-to-month,No,0
USER_00981,64,9,39.8,One year,Yes,1
USER_00982,42,50,112.1,Two year,No,0
USER_00983,19,60,64.2,One year,No,0
USER_00984,27,15,94.3,Two year,No,0
USER_00985,73,36,74.7,One year,No,0
USER_00986,47,63,45.7,Month-to-month,No,0
USER_00987,67,69,87.1,One year,No,1
USER_00988,76,41,115.8,Month-to-month,No,1
USER_00989,62,24,97.0,Month-to-month,No,1
USER_00990,22,49,80.4,Month-to-month,No,1
USER_00991,72,18,119.1,Month-to-month,Yes,1
USER_00992,73,7,46.5,One year,No,0
USER_00993,50,4,26.2,One year,No,0
USER_00994,71,69,23.2,Month-to-month,No,1
USER_00995,18,60,91.1,Two year,No,0
USER_00996,35,55,103.0,One year,Yes,1
USER_00997,49,16,83.5,Month-to-month,Yes,1
USER_00998,64,29,110.5,Two year,Yes,0
USER_00999,66,23,89.8,Month-to-month,No,1
USER_01000,28,14,57.1,One year,Yes,0
USER_01001,38,49,38.1,Month-to-month,No,1
USER_01002,43,33,112.5,One year,No,0
USER_01003,42,25,30.4,Two year,No,0
USER_01004,39,21,74.3,One year,Yes,0
USER_01005,76,17,51.4,Month-to-month,Yes,1
USER_01006,44,23,47.1,Month-to-month,No,1
USER_01007,66,57,84.6,Month-to-month,Yes,0
USER_01008,30,58,43.1,One year,No,0
USER_01009,50,14,111.6,Month-to-month,Yes,1
USER_01010,51,20,60.6,Month-to-month,No,0
USER_01011,58,30,87.7,One year,No,0
USER_01012,52,19,92.8,Month-to-month,No,1
USER_01013,18,53,88.3,Two year,No,0
USER_01014,38,56,110.3,Month-to-month,No,0
USER_01015,65,23,43.1,Month-to-month,No,1
USER_01016,72,62,28.6,Month-to-month,Yes,1
USER_01017,23,33,25.5,Two year,No,0
USER_01018,45,18,107.8,Month-to-month,Yes,0
USER_01019,34,33,117.3,Month-to-month,No,0
USER_01020,22,32,50.3,One year,No,0
USER_01021,48,61,89.4,One year,No,0
USER_01022,22,54,20.9,Month-to-month,No,1
USER_01023,55,17,38.9,One year,No,0
USER_01024,20,19,88.9,Month-to-month,No,1
USER_01025,70,70,26.6,Month-to-month,Yes,1
USER_01026,40,34,66.9,One year,No,1
USER_01027,54,25,86.3,Month-to-month,No,0
USER_01028,70,68,96.6,Two year,Yes,0
USER_01029,54,11,65.4,Month-to-month,No,1
USER_01030,27,16,83.0,One year,Yes,0
USER_01031,27,61,74.0,Month-to-month,No,1
USER_01032,36,7,25.2,Two year,No,1
USER_01033,34,16,94.3,Month-to-month,No,1
USER_01034,38,16,37.2,Two year,No,0
USER_01035,31,40,23.2,Month-to-month,No,1
USER_01036,26,12,65.1,One year,Yes,0
USER_01037,63,35,106.6,One year,No,0
USER_01038,18,21,35.1,Month-to-month,Yes,1
USER_01039,68,50,21.3,Month-to-month,Yes,1
USER_01040,62,43,31.0,Two year,Yes,0
USER_01041,30,17,56.4,Month-to-month,Yes,0
USER_01042,21,32,78.0,One year,No,0
USER_01043,79,41,39.3,Month-to-month,No,1
USER_01044,18,6,100.2,Two year,Yes,0
USER_01045,66,27,95.3,One year,Yes,0
USER_01046,57,20,89.6,Month-to-month,Yes,1
USER_01047,49,25,68.7,Month-to-month,No,1
USER_01048,51,66,56.5,Month-to-month,No,1
USER_01049,45,9,57.6,Month-to-month,No,1
USER_01050,48,53,70.3,Month-to-month,Yes,1
USER_01051,25,61,27.7,Two year,No,0
USER_01052,56,38,88.2,Two year,Yes,0
USER_01053,43,3,55.2,Month-to-month,No,1
USER_01054,75,70,42.5,One year,Yes,0
USER_01055,51,55,47.8,Month-to-month,No,0
USER_01056,71,1,38.0,Month-to-month,Yes,1
USER_01057,71,70,110.2,Month-to-month,No,0
USER_01058,20,45,36.9,One year,Yes,0
USER_01059,76,47,108.3,Two year,No,1
USER_01060,67,26,77.2,Month-to-month,Yes,0
USER_01061,29,14,106.7,Month-to-month,No,1
USER_01062,18,54,67.4,Month-to-month,Yes,0
USER_01063,71,71,112.8,Two year,No,1
USER_01064,61,46,41.1,Month-to-month,Yes,0
USER_01065,22,31,75.5,One year,No,1
USER_01066,47,59,32.6,Two year,No,0
USER_01067,47,29,64.7,Month-to-month,No,1
USER_01068,76,17,77.0,One year,Yes,0
USER_01069,74,14,80.6,Month-to-month,No,1
USER_01070,34,36,56.6,Two year,No,0
USER_01071,65,58,27.6,Month-to-month,No,0
USER_01072,64,24,85.5,Two year,Yes,0
USER_01073,40,63,68.8,Two year,No,0
USER_01074,32,25,33.7,One year,No,1
USER_01075,54,59,113.6,Month-to-month,Yes,1
USER_01076,38,32,115.6,One year,Yes,0
USER_01077,31,18,,Month-to-month,No,0
USER_01078,19,37,104.4,Month-to-month,Yes,0
USER_01079,28,26,29.9,Month-to-month,Yes,1
USER_01080,68,9,119.3,One year,No,0
USER_01081,56,64,60.0,Two year,Yes,0
USER_01082,55,72,36.3,Two year,No,0
USER_01083,77,20,101.2,One year,No,1
USER_01084,51,54,42.6,One year,Yes,0
USER_01085,55,30,72.6,Two year,No,0
USER_01086,67,53,32.8,Two year,Yes,0
USER_01087,51,63,67.5,Month-to-month,No,0
USER_01088,35,11,75.8,Month-to-month,No,1
USER_01089,47,31,64.6,Month-to-month,No,0
USER_01090,32,49,26.9,One year,No,0
USER_01091,44,19,68.5,One year,No,0
USER_01092,68,12,66.9,Two year,No,0
USER_01093,51,15,46.2,Two year,No,1
USER_01094,69,31,112.2,Month-to-month,Yes,0
USER_01095,74,43,61.8,Month-to-month,No,0
USER_01096,55,37,106.4,Month-to-month,No,0
USER_01097,50,29,31.0,Month-to-month,No,1
USER_01098,41,26,51.9,Month-to-month,Yes,1
USER_01099,32,2,37.6,Two year,Yes,1
USER_01100,77,15,60.8,Month-to-month,Yes,0
USER_01101,47,4,31.2,One year,No,0
USER_01102,72,50,64.1,Month-to-month,No,1
USER_01103,59,38,55.4,Month-to-month,No,1
USER_01104,68,23,42.3,Two year,No,1
USER_01105,34,59,,One year,Yes,0
USER_01106,22,28,115.1,Month-to-month,Yes,0
USER_01107,46,66,40.7,Two year,No,1
USER_01108,21,8,91.2,Month-to-month,Yes,1
USER_01109,27,29,94.2,One year,Yes,0
USER_01110,73,11,69.8,Month-to-month,Yes,0
USER_01111,34,18,109.8,One year,No,0
USER_01112,27,55,116.6,Month-to-month,Yes,1
USER_01113,34,50,56.2,One year,No,1
USER_01114,77,14,85.1,One year,No,0
