Product_ID,Temperature,Pressure,Production_Speed,Material_Score,Machine_Type,Defect
PROD_00465,219.6,55.0,85.8,76.7,Type_A,0
PROD_00466,200.7,39.6,99.0,56.5,Type_C,0
PROD_00467,200.6,73.2,130.2,79.4,Type_A,0
PROD_00468,196.0,52.6,108.0,64.2,Type_A,0
PROD_00469,186.1,53.1,114.7,65.0,Type_C,0
PROD_00470,170.3,23.2,109.9,87.9,Type_C,0
PROD_00471,162.6,43.6,174.4,88.1,Type_C,0
PROD_00472,162.0,67.4,87.0,78.6,Type_B,0
PROD_00473,169.4,33.2,132.3,76.7,Type_B,0
PROD_00474,168.5,77.0,99.8,75.3,Type_A,0
PROD_00475,129.3,72.9,77.9,58.1,Type_A,0
PROD_00476,186.4,53.4,94.2,53.8,Type_C,0
PROD_00477,190.7,64.3,103.9,76.9,Type_C,0
PROD_00478,187.0,51.3,109.4,100.0,Type_B,0
PROD_00479,241.0,58.4,109.2,63.1,Type_C,1
PROD_00480,180.5,56.5,78.0,67.5,Type_B,0
PROD_00481,199.4,48.4,72.2,77.8,Type_A,0
PROD_00482,196.2,40.7,94.5,61.5,Type_A,1
PROD_00483,156.7,48.4,117.1,47.6,Type_B,0
PROD_00484,184.7,41.7,95.0,85.0,Type_B,0
PROD_00485,175.4,42.7,73.7,85.0,Type_A,0
PROD_00486,200.3,62.8,121.9,56.9,Type_B,1
PROD_00487,176.2,42.5,117.1,61.7,Type_A,0
PROD_00488,148.2,48.2,95.8,71.9,Type_B,0
PROD_00489,182.7,58.6,81.6,69.4,Type_B,0
PROD_00490,194.4,40.4,97.6,,Type_C,0
PROD_00491,162.9,48.3,122.5,76.9,Type_A,0
PROD_00492,170.6,36.2,104.3,77.4,Type_A,0
PROD_00493,163.6,62.9,116.4,71.7,Type_C,0
PROD_00494,160.5,45.3,135.5,76.8,Type_A,0
PROD_00495,183.3,43.3,108.3,75.5,Type_C,0
PROD_00496,204.2,46.9,112.2,73.2,Type_B,0
PROD_00497,171.2,41.1,147.4,75.1,Type_B,0
PROD_00498,178.1,48.2,118.7,84.1,Type_B,0
PROD_00499,174.4,62.1,112.3,51.8,Type_A,0
PROD_00500,184.2,57.1,142.2,84.9,Type_A,0
PROD_00501,171.8,44.6,104.8,79.2,Type_B,0
PROD_00502,155.7,33.0,75.3,69.8,Type_B,0
PROD_00503,183.9,54.7,114.3,81.1,Type_C,0
PROD_00504,208.8,44.3,87.9,68.9,Type_B,0
PROD_00505,164.2,76.9,94.5,60.1,Type_C,0
PROD_00506,164.9,46.4,98.2,50.2,Type_A,1
PROD_00507,218.0,66.1,146.1,86.5,Type_C,0
PROD_00508,156.4,32.1,65.3,78.7,Type_B,0
PROD_00509,181.0,56.0,81.3,72.1,Type_B,0
PROD_00510,189.0,56.0,179.1,69.3,Type_A,0
PROD_00511,169.1,53.3,62.1,75.9,Type_A,0
PROD_00512,136.6,41.0,130.6,92.2,Type_A,0
PROD_00513,156.6,50.4,96.2,98.3,Type_C,0
PROD_00514,186.3,44.1,106.4,60.5,Type_B,0
PROD_00515,170.4,45.5,48.5,45.0,Type_A,0
PROD_00516,225.8,53.1,123.1,87.8,Type_B,1
PROD_00517,190.1,49.3,148.6,85.0,Type_B,0
PROD_00518,161.6,45.2,138.6,66.2,Type_C,0
PROD_00519,168.6,59.1,67.0,64.5,Type_B,0
PROD_00520,191.9,64.3,103.7,,Type_A,0
PROD_00521,221.9,39.0,154.5,76.5,Type_A,1
PROD_00522,182.1,42.8,122.4,77.9,Type_C,0
PROD_00523,192.9,41.5,117.1,66.2,Type_B,0
PROD_00524,174.7,55.9,92.6,54.6,Type_A,1
PROD_00525,154.0,69.4,77.3,85.5,Type_A,1
PROD_00526,188.5,59.6,89.6,79.0,Type_B,0
PROD_00527,154.2,68.5,86.3,80.8,Type_B,0
PROD_00528,185.0,57.8,120.1,95.5,Type_B,0
PROD_00529,168.9,36.3,103.3,48.9,Type_C,0
PROD_00530,146.7,43.7,111.4,73.9,Type_C,1
PROD_00531,195.4,50.9,64.2,62.1,Type_C,0
PROD_00532,214.1,46.9,118.7,75.7,Type_A,0
PROD_00533,155.6,40.1,112.2,81.9,Type_B,0
PROD_00534,187.4,38.3,73.3,99.5,Type_B,0
PROD_00535,184.2,39.2,102.2,66.3,Type_A,1
PROD_00536,192.5,52.6,34.2,80.6,Type_A,0
PROD_00537,186.9,43.3,95.0,78.1,Type_C,0
PROD_00538,170.6,47.2,132.8,67.2,Type_B,0
PROD_00539,176.0,47.3,71.8,61.4,Type_B,0
PROD_00540,206.4,78.7,117.2,87.6,Type_C,1
PROD_00541,176.2,39.3,68.6,70.8,Type_C,0
PROD_00542,223.3,59.0,80.0,69.6,Type_B,0
PROD_00543,199.4,53.7,92.2,86.7,Type_C,0
PROD_00544,170.5,30.3,121.8,57.7,Type_C,1
PROD_00545,180.5,43.9,96.1,70.1,Type_A,0
PROD_00546,205.2,55.8,96.9,74.6,Type_B,1
PROD_00547,152.1,50.6,102.3,90.9,Type_A,0
PROD_00548,188.0,57.9,84.7,75.1,Type_A,0
PROD_00549,167.4,50.9,98.2,,Type_C,0
PROD_00550,186.6,43.7,47.9,65.4,Type_A,0
PROD_00551,196.5,62.2,76.3,72.6,Type_C,0
PROD_00552,174.7,50.0,121.4,77.9,Type_A,0
PROD_00553,177.4,41.1,99.3,73.9,Type_B,0
PROD_00554,169.7,55.7,121.0,82.6,Type_B,0
PROD_00555,188.6,48.2,85.1,82.3,Type_B,0
PROD_00556,178.4,45.0,99.5,71.9,Type_C,0
PROD_00557,220.6,46.7,125.6,94.3,Type_C,1
PROD_00558,177.0,47.2,106.7,81.1,Type_C,0
PROD_00559,201.4,60.8,54.2,77.0,Type_A,1
PROD_00560,159.6,36.9,131.5,63.0,Type_B,0
PROD_00561,141.0,42.3,129.8,82.8,Type_C,0
PROD_00562,173.7,65.7,109.2,72.6,Type_A,0
PROD_00563,182.0,55.4,105.7,64.8,Type_B,0
PROD_00564,155.3,57.0,99.9,86.9,Type_B,0
PROD_00565,154.7,47.7,53.9,89.8,Type_A,0
PROD_00566,190.0,55.4,108.0,68.6,Type_A,0
PROD_00567,144.2,67.2,53.0,68.0,Type_A,0
PROD_00568,195.3,48.3,112.6,60.2,Type_C,1
PROD_00569,176.3,45.2,74.4,83.0,Type_A,0
PROD_00570,197.3,53.2,106.2,62.3,Type_A,1
PROD_00571,167.7,49.5,72.9,100.0,Type_B,0
PROD_00572,188.7,35.5,151.6,68.5,Type_A,1
PROD_00573,185.8,43.6,98.9,75.2,Type_A,0
PROD_00574,160.6,57.6,119.9,65.8,Type_C,0
PROD_00575,174.5,61.6,155.1,,Type_C,1
PROD_00576,173.6,50.9,119.8,96.0,Type_A,0
PROD_00577,200.0,65.3,86.4,74.6,Type_B,1
PROD_00578,164.7,49.8,60.8,82.6,Type_C,0
PROD_00579,174.8,36.6,96.5,77.8,Type_B,0
PROD_00580,190.1,62.2,111.1,68.6,Type_B,0
PROD_00581,191.6,50.3,44.5,69.9,Type_B,0
PROD_00582,190.3,54.5,138.9,56.3,Type_A,0
PROD_00583,170.8,36.6,60.8,63.4,Type_A,0
PROD_00584,186.3,49.8,116.7,69.3,Type_A,0
PROD_00585,166.2,51.3,62.3,70.8,Type_A,0
PROD_00586,201.5,48.7,100.9,58.4,Type_A,0
PROD_00587,196.4,57.5,79.4,73.3,Type_C,0
PROD_00588,152.1,54.4,76.0,86.6,Type_C,0
PROD_00589,235.7,37.0,82.4,68.1,Type_A,0
PROD_00590,180.9,51.0,55.4,84.1,Type_B,0
PROD_00591,189.1,35.3,110.0,93.5,Type_A,0
PROD_00592,171.3,55.3,91.9,53.9,Type_C,0
PROD_00593,198.7,43.1,98.2,,Type_C,1
PROD_00594,160.1,48.8,98.8,77.1,Type_A,0
PROD_00595,182.6,52.7,146.4,57.9,Type_B,0
PROD_00596,189.8,63.3,40.9,69.4,Type_C,0
PROD_00597,180.3,49.7,111.4,72.4,Type_C,0
PROD_00598,177.9,54.4,82.0,,Type_A,0
PROD_00599,201.4,49.8,75.9,85.7,Type_B,0
PROD_00600,183.9,52.3,58.7,64.6,Type_C,1
PROD_00601,169.1,58.3,141.3,90.7,Type_B,0
PROD_00602,181.9,49.9,121.7,72.3,Type_A,0
PROD_00603,210.0,59.1,74.7,86.8,Type_C,0
PROD_00604,198.5,52.5,136.8,90.5,Type_C,0
PROD_00605,158.0,39.5,145.2,88.2,Type_A,0
PROD_00606,175.1,64.6,94.8,68.3,Type_A,0
PROD_00607,212.6,55.8,93.8,88.2,Type_B,1
PROD_00608,180.6,30.9,80.6,66.3,Type_C,0
PROD_00609,204.9,47.4,116.3,66.3,Type_A,0
PROD_00610,194.4,73.2,74.5,78.4,Type_A,0
PROD_00611,160.3,57.3,102.1,61.8,Type_B,0
PROD_00612,214.7,58.3,103.6,94.8,Type_C,0
PROD_00613,181.8,61.0,135.5,74.9,Type_B,0
PROD_00614,200.8,35.3,135.7,71.8,Type_A,1
PROD_00615,179.7,39.1,68.3,85.5,Type_A,0
PROD_00616,149.1,48.4,127.5,85.5,Type_A,0
PROD_00617,190.2,51.0,84.6,72.1,Type_A,0
PROD_00618,159.9,47.5,128.0,54.7,Type_C,1
PROD_00619,136.4,56.9,95.0,50.9,Type_A,0
PROD_00620,199.9,57.0,91.0,58.8,Type_C,1
PROD_00621,180.7,62.8,66.5,95.5,Type_A,0
PROD_00622,156.9,71.5,110.9,80.4,Type_B,0
PROD_00623,167.2,35.9,84.4,66.1,Type_A,0
PROD_00624,172.2,55.5,139.1,64.4,Type_A,0
PROD_00625,168.2,51.6,117.1,69.2,Type_A,0
PROD_00626,196.6,55.2,131.3,77.6,Type_B,0
PROD_00627,187.0,42.7,153.5,77.3,Type_B,0
PROD_00628,175.7,56.0,80.5,92.5,Type_A,0
PROD_00629,166.4,48.5,36.1,70.5,Type_A,0
PROD_00630,166.1,50.1,85.8,70.0,Type_A,0
PROD_00631,178.6,32.1,99.0,91.9,Type_A,0
PROD_00632,174.3,41.4,152.1,70.0,Type_A,0
PROD_00633,191.8,30.2,89.5,80.3,Type_C,0
PROD_00634,158.6,61.6,122.5,73.8,Type_C,1
PROD_00635,188.3,40.9,91.4,59.6,Type_A,0
PROD_00636,183.5,53.6,61.2,62.6,Type_C,0
PROD_00637,157.3,61.1,93.2,65.8,Type_B,0
PROD_00638,160.0,48.8,99.5,68.7,Type_A,0
PROD_00639,179.3,43.8,114.6,76.6,Type_A,0
PROD_00640,143.8,44.7,106.0,82.4,Type_B,0
PROD_00641,166.1,54.5,105.8,68.7,Type_C,0
PROD_00642,163.6,42.9,148.3,58.9,Type_A,0
PROD_00643,146.3,49.7,72.6,82.7,Type_A,0
PROD_00644,213.1,56.1,115.6,88.4,Type_A,0
PROD_00645,195.4,32.8,116.8,95.4,Type_B,0
PROD_00646,168.7,32.4,123.3,88.0,Type_B,0
PROD_00647,163.1,48.8,79.4,86.2,Type_B,0
PROD_00648,188.6,44.7,133.5,62.6,Type_B,0
PROD_00649,192.9,41.2,73.1,72.6,Type_A,0
PROD_00650,177.7,53.3,85.8,92.8,Type_A,0
PROD_00651,150.3,46.2,91.1,86.4,Type_A,0
PROD_00652,160.0,41.6,120.8,89.2,Type_B,0
PROD_00653,135.3,44.2,123.5,71.7,Type_C,1
PROD_00654,166.2,57.6,80.4,58.5,Type_A,0
PROD_00655,175.7,63.3,122.0,71.2,Type_B,0
PROD_00656,168.8,51.8,102.5,85.9,Type_B,0
PROD_00657,174.6,49.2,104.6,65.4,Type_C,0
PROD_00658,172.0,51.8,98.1,62.5,Type_B,1
PROD_00659,185.9,41.0,169.9,54.0,Type_A,0
PROD_00660,171.4,51.0,123.1,100.0,Type_B,0
PROD_00661,162.8,49.5,126.8,91.1,Type_C,0
PROD_00662,162.6,45.5,109.4,64.2,Type_A,1
PROD_00663,189.4,52.9,86.4,83.1,Type_B,0
PROD_00664,153.4,62.6,107.9,72.6,Type_C,0
PROD_00665,171.7,69.6,134.2,84.3,Type_A,0
PROD_00666,165.4,37.3,133.6,69.6,Type_B,1
PROD_00667,205.0,40.9,119.3,65.6,Type_B,0
PROD_00668,212.2,59.4,93.1,74.9,Type_B,0
PROD_00669,169.1,50.3,127.7,84.2,Type_C,1
PROD_00670,139.3,47.7,87.0,69.9,Type_C,0
PROD_00671,151.2,55.4,84.4,69.9,Type_B,0
PROD_00672,173.4,50.6,91.5,63.8,Type_B,0
PROD_00673,165.5,36.1,71.2,55.0,Type_B,0
PROD_00674,186.5,38.6,117.6,74.7,Type_A,0
PROD_00675,204.8,50.4,141.1,60.8,Type_B,0
PROD_00676,191.8,67.1,94.1,68.7,Type_C,0
PROD_00677,172.8,38.2,140.4,42.8,Type_B,0
PROD_00678,177.8,45.0,80.4,63.1,Type_C,0
PROD_00679,201.0,41.6,94.1,52.3,Type_B,0
PROD_00680,150.0,59.1,85.6,76.7,Type_A,0
PROD_00681,189.1,55.1,140.1,43.0,Type_B,0
PROD_00682,167.1,52.4,92.9,71.5,Type_A,0
PROD_00683,189.6,51.4,69.1,71.4,Type_C,1
PROD_00684,172.2,48.0,137.0,70.6,Type_B,0
PROD_00685,184.4,61.5,87.4,86.7,Type_A,0
PROD_00686,165.6,47.9,116.1,67.8,Type_C,0
PROD_00687,192.8,58.2,80.1,61.5,Type_A,0
PROD_00688,178.2,56.1,131.0,55.5,Type_A,0
PROD_00689,195.5,36.8,126.9,72.1,Type_C,0
PROD_00690,204.1,61.0,81.4,81.5,Type_C,0
PROD_00691,189.0,55.2,137.1,100.0,Type_C,0
PROD_00692,163.3,42.7,70.4,89.9,Type_A,0
PROD_00693,166.4,66.4,129.4,85.2,Type_C,0
PROD_00694,177.4,64.8,126.3,69.8,Type_A,0
PROD_00695,210.8,38.1,122.3,72.6,Type_B,0
PROD_00696,178.5,47.1,110.6,100.0,Type_B,0
PROD_00697,181.8,38.9,82.5,89.3,Type_C,0
PROD_00698,206.1,50.4,107.6,80.8,Type_A,0
PROD_00699,209.7,58.3,111.7,63.5,Type_A,0
PROD_00700,190.4,36.1,58.8,56.9,Type_C,1
PROD_00701,198.9,55.3,118.2,65.2,Type_B,0
PROD_00702,196.4,60.6,82.2,75.6,Type_A,0
PROD_00703,147.3,47.8,63.6,63.6,Type_C,0
PROD_00704,182.1,40.4,63.3,73.9,Type_A,0
PROD_00705,201.9,62.4,115.1,71.2,Type_A,0
PROD_00706,164.8,46.6,76.0,69.4,Type_A,0
PROD_00707,194.8,58.4,93.9,86.7,Type_C,0
PROD_00708,181.1,48.8,70.5,75.6,Type_C,0
PROD_00709,193.7,49.3,134.8,85.0,Type_C,0
PROD_00710,200.6,40.3,96.0,81.1,Type_B,0
PROD_00711,215.4,42.6,92.3,68.5,Type_A,0
PROD_00712,189.3,50.7,100.1,68.6,Type_A,0
PROD_00713,176.8,53.8,83.3,87.5,Type_C,0
PROD_00714,170.2,52.2,88.2,89.4,Type_A,0
PROD_00715,149.3,46.0,110.0,86.2,Type_C,0
PROD_00716,166.1,70.8,157.4,83.7,Type_C,0
PROD_00717,178.4,52.1,163.0,71.2,Type_C,0
PROD_00718,174.0,57.0,132.0,72.5,Type_C,0
PROD_00719,171.6,58.3,88.2,65.1,Type_C,0
PROD_00720,164.2,41.3,87.9,97.9,Type_B,0
PROD_00721,187.8,66.5,86.5,82.2,Type_C,0
PROD_00722,195.4,44.6,102.9,88.7,Type_C,0
PROD_00723,206.5,36.2,105.9,76.6,Type_C,0
PROD_00724,152.4,37.5,98.6,55.1,Type_C,0
PROD_00725,246.3,39.8,143.8,60.6,Type_B,0
PROD_00726,187.9,41.9,68.2,53.2,Type_B,0
PROD_00727,224.9,51.1,111.7,70.5,Type_B,0
PROD_00728,181.9,59.4,139.0,79.4,Type_A,0
PROD_00729,171.3,47.0,89.4,82.9,Type_C,0
PROD_00730,183.2,49.6,105.6,68.0,Type_B,0
PROD_00731,177.0,60.9,104.7,66.4,Type_A,0
PROD_00732,192.4,45.9,82.0,89.8,Type_C,1
PROD_00733,186.2,53.8,101.8,89.4,Type_C,0
PROD_00734,183.7,57.3,40.7,83.4,Type_C,0
PROD_00735,196.4,62.1,117.5,51.5,Type_B,0
PROD_00736,173.7,42.9,78.1,85.4,Type_B,0
PROD_00737,207.3,60.8,117.5,87.5,Type_B,0
PROD_00738,198.6,49.9,92.0,61.8,Type_A,0
PROD_00739,182.0,33.4,94.7,81.1,Type_A,0
PROD_00740,212.1,43.6,107.7,62.2,Type_B,0
PROD_00741,183.1,40.9,108.6,63.8,Type_B,0
PROD_00742,131.0,48.9,113.5,97.2,Type_B,0
PROD_00743,149.6,52.1,146.1,89.3,Type_A,0
PROD_00744,198.9,57.9,82.5,89.8,Type_B,0
PROD_00745,150.9,57.8,158.1,69.2,Type_A,1
PROD_00746,172.6,50.3,93.3,71.4,Type_C,0
PROD_00747,192.2,29.4,141.3,85.7,Type_C,1
PROD_00748,182.5,41.3,160.7,73.4,Type_C,0
PROD_00749,178.7,54.8,39.3,70.4,Type_B,0
PROD_00750,192.2,46.1,104.9,83.3,Type_C,0
PROD_00751,192.2,39.9,99.8,84.9,Type_B,0
PROD_00752,185.2,30.6,88.2,59.2,Type_A,0
PROD_00753,143.3,52.9,66.5,63.7,Type_A,0
PROD_00754,189.8,51.1,90.9,82.1,Type_A,0
PROD_00755,144.8,59.3,115.0,63.3,Type_B,0
PROD_00756,188.9,64.7,102.7,68.1,Type_A,0
PROD_00757,178.1,40.1,57.1,,Type_B,0
PROD_00758,181.9,62.1,128.1,73.3,Type_A,0
PROD_00759,181.9,33.4,105.1,92.0,Type_C,0
PROD_00760,216.9,55.7,160.3,47.8,Type_A,1
PROD_00761,186.6,64.5,83.5,70.0,Type_A,0
PROD_00762,165.3,39.1,55.3,75.7,Type_B,0
PROD_00763,174.0,54.8,72.5,75.0,Type_A,0
PROD_00764,177.2,43.5,92.1,61.5,Type_B,0
PROD_00765,174.3,44.2,97.8,63.0,Type_C,0
PROD_00766,184.6,58.5,102.6,100.0,Type_B,0
PROD_00767,202.8,50.9,120.2,96.7,Type_C,0
PROD_00768,198.5,38.0,112.5,75.8,Type_A,0
PROD_00769,192.4,56.2,107.0,92.8,Type_B,0
PROD_00770,147.6,57.0,113.1,53.3,Type_A,0
PROD_00771,183.6,58.8,62.7,56.7,Type_B,1
PROD_00772,195.4,43.8,60.5,59.1,Type_B,0
PROD_00773,185.5,36.8,98.2,77.3,Type_C,0
PROD_00774,199.5,49.9,117.5,76.7,Type_A,0
PROD_00775,160.7,40.9,65.0,82.5,Type_C,1
PROD_00776,191.7,58.7,84.2,62.2,Type_A,0
PROD_00777,174.9,55.1,97.5,89.4,Type_C,1
PROD_00778,189.1,52.2,145.8,90.4,Type_C,0
PROD_00779,169.2,64.9,96.7,59.4,Type_A,1
PROD_00780,157.4,51.7,76.8,72.4,Type_A,0
PROD_00781,178.5,64.4,69.2,76.3,Type_A,0
PROD_00782,198.2,65.9,54.8,74.5,Type_B,0
PROD_00783,186.3,54.6,61.0,67.5,Type_C,0
PROD_00784,186.9,54.1,131.0,74.2,Type_A,0
PROD_00785,189.8,51.9,86.0,86.4,Type_B,0
PROD_00786,159.6,45.8,103.9,65.1,Type_B,0
PROD_00787,155.8,42.1,144.5,85.9,Type_A,0
PROD_00788,193.5,54.2,103.2,49.6,Type_C,0
PROD_00789,171.2,67.6,89.7,77.6,Type_C,0
PROD_00790,198.3,48.7,110.1,89.9,Type_A,0
PROD_00791,151.8,57.9,124.9,83.0,Type_C,0
PROD_00792,151.2,64.4,108.2,70.7,Type_B,0
PROD_00793,195.7,49.4,122.8,72.5,Type_B,0
PROD_00794,186.4,44.2,120.4,41.8,Type_B,0
PROD_00795,203.7,54.2,115.9,75.3,Type_A,0
PROD_00796,159.0,56.3,106.5,75.6,Type_C,0
PROD_00797,150.5,70.4,92.2,64.8,Type_C,1
PROD_00798,178.2,53.7,86.7,82.1,Type_C,0
PROD_00799,209.5,34.4,103.8,67.0,Type_B,0
PROD_00800,177.7,35.6,80.1,100.0,Type_A,0
PROD_00801,211.0,54.1,104.5,66.9,Type_C,0
PROD_00802,193.7,55.8,121.1,73.2,Type_C,0
PROD_00803,175.8,78.2,133.7,55.1,Type_A,0
PROD_00804,181.6,42.9,88.3,64.6,Type_B,0
PROD_00805,189.8,52.3,101.7,72.6,Type_A,0
PROD_00806,189.7,32.6,93.0,65.9,Type_A,0
PROD_00807,164.5,47.6,96.2,61.8,Type_B,0
PROD_00808,168.0,66.0,129.8,90.6,Type_A,1
PROD_00809,176.3,53.7,116.9,69.6,Type_C,0
PROD_00810,159.5,24.5,97.7,77.2,Type_A,0
PROD_00811,206.4,35.5,111.0,69.6,Type_A,0
PROD_00812,166.2,53.1,44.1,98.2,Type_B,0
PROD_00813,221.7,46.5,93.1,60.0,Type_C,0
PROD_00814,160.8,47.8,121.7,99.9,Type_C,0
PROD_00815,176.9,37.3,87.5,92.8,Type_C,0
PROD_00816,167.9,60.0,85.6,63.0,Type_A,1
PROD_00817,193.1,54.4,68.9,75.1,Type_A,1
PROD_00818,192.9,68.9,111.1,55.5,Type_A,0
PROD_00819,187.9,50.8,65.3,60.0,Type_B,0
PROD_00820,153.3,24.5,84.6,78.1,Type_A,1
PROD_00821,163.4,31.9,111.1,80.1,Type_B,0
PROD_00822,211.0,64.6,94.1,66.7,Type_B,0
PROD_00823,228.1,58.2,120.6,79.0,Type_B,0
PROD_00824,154.7,53.7,99.7,71.4,Type_A,0
PROD_00825,180.8,56.8,91.2,81.8,Type_A,0
PROD_00826,163.6,47.9,146.0,84.8,Type_C,0
PROD_00827,169.2,53.1,89.4,75.3,Type_B,0
PROD_00828,183.4,41.4,113.5,84.0,Type_A,0
PROD_00829,177.7,42.3,74.1,84.9,Type_A,0
PROD_00830,170.6,52.0,118.6,81.2,Type_B,0
PROD_00831,161.0,41.0,102.5,69.1,Type_A,0
PROD_00832,187.6,65.4,105.0,64.1,Type_A,0
PROD_00833,182.1,34.3,100.3,67.3,Type_C,0
PROD_00834,180.6,75.8,73.5,89.0,Type_B,0
PROD_00835,181.2,58.0,41.1,77.6,Type_C,0
PROD_00836,191.6,38.6,140.6,64.4,Type_A,0
PROD_00837,160.7,44.4,79.8,87.3,Type_B,0
PROD_00838,172.1,61.5,64.6,88.7,Type_A,0
PROD_00839,179.5,60.1,90.1,69.5,Type_B,0
PROD_00840,158.5,49.0,105.9,69.8,Type_A,0
PROD_00841,161.8,51.8,116.8,100.0,Type_B,0
PROD_00842,204.3,51.3,72.4,63.7,Type_C,0
PROD_00843,193.7,46.1,128.7,100.0,Type_A,0
PROD_00844,202.2,44.7,111.1,61.3,Type_A,0
PROD_00845,175.4,42.9,103.1,75.0,Type_C,0
PROD_00846,155.9,53.3,94.2,58.5,Type_C,0
PROD_00847,215.3,59.2,100.1,59.6,Type_B,0
PROD_00848,199.8,48.3,96.9,55.3,Type_A,0
PROD_00849,194.4,62.2,112.2,80.0,Type_A,0
PROD_00850,172.6,41.1,106.8,79.3,Type_C,0
PROD_00851,190.5,60.6,100.6,60.7,Type_B,0
PROD_00852,165.6,45.7,76.9,66.1,Type_C,0
PROD_00853,166.0,45.0,102.4,79.5,Type_B,0
PROD_00854,168.6,51.4,119.1,63.9,Type_A,0
PROD_00855,183.0,57.6,98.0,75.6,Type_A,0
PROD_00856,184.0,44.1,113.7,78.0,Type_A,0
PROD_00857,183.5,44.3,107.4,62.7,Type_A,1
PROD_00858,190.5,62.7,123.5,80.5,Type_A,0
PROD_00859,180.5,63.1,103.6,90.3,Type_C,0
PROD_00860,201.8,57.1,95.0,84.0,Type_B,0
PROD_00861,228.5,56.9,75.0,72.4,Type_B,0
PROD_00862,177.0,60.7,104.3,76.7,Type_A,0
PROD_00863,171.5,46.8,106.3,79.3,Type_B,0
PROD_00864,183.0,51.1,81.3,68.2,Type_A,0
PROD_00865,193.0,48.3,72.0,52.3,Type_B,0
PROD_00866,155.9,61.0,147.2,91.5,Type_C,0
PROD_00867,149.6,67.0,96.7,66.1,Type_A,0
PROD_00868,208.6,52.3,113.7,99.7,Type_B,0
PROD_00869,202.8,50.2,108.3,77.0,Type_C,0
PROD_00870,166.8,52.6,73.5,60.2,Type_A,1
PROD_00871,185.6,52.5,86.6,75.2,Type_B,0
PROD_00872,216.9,48.1,86.4,65.0,Type_B,1
PROD_00873,205.3,49.7,87.4,69.2,Type_A,0
PROD_00874,166.8,72.9,50.6,82.6,Type_C,0
PROD_00875,149.1,59.4,117.7,100.0,Type_C,0
PROD_00876,171.6,49.5,83.0,92.4,Type_B,0
PROD_00877,171.7,46.5,79.0,98.0,Type_C,0
PROD_00878,176.8,38.3,112.3,61.0,Type_B,0
PROD_00879,161.6,34.4,128.0,85.9,Type_C,0
PROD_00880,190.7,59.4,133.4,81.1,Type_A,0
PROD_00881,183.6,57.1,103.1,70.0,Type_A,0
PROD_00882,186.8,51.0,116.0,80.5,Type_B,0
PROD_00883,228.5,54.0,119.9,63.4,Type_C,0
PROD_00884,176.3,44.2,106.1,65.8,Type_B,0
PROD_00885,195.2,58.8,95.0,85.3,Type_B,0
PROD_00886,120.0,50.7,109.2,71.4,Type_B,0
PROD_00887,176.1,39.0,83.3,96.3,Type_A,0
PROD_00888,210.7,68.3,118.2,48.9,Type_C,0
PROD_00889,157.8,48.7,94.6,46.6,Type_A,0
PROD_00890,209.5,37.6,92.2,83.6,Type_B,0
PROD_00891,186.0,45.2,125.7,64.2,Type_B,0
PROD_00892,148.4,63.8,101.6,97.7,Type_A,0
PROD_00893,201.7,23.3,91.0,50.4,Type_B,0
PROD_00894,188.8,67.0,113.1,81.8,Type_A,0
PROD_00895,171.8,67.3,87.3,81.6,Type_A,1
PROD_00896,194.7,43.4,87.6,83.0,Type_C,0
PROD_00897,184.7,52.9,89.1,73.6,Type_C,0
PROD_00898,184.4,56.0,121.4,70.4,Type_B,0
PROD_00899,181.6,51.0,139.2,55.5,Type_B,0
PROD_00900,168.4,58.5,93.2,62.6,Type_A,0
PROD_00901,166.5,56.2,159.1,76.5,Type_A,0
PROD_00902,206.8,51.6,105.8,52.0,Type_A,0
PROD_00903,165.2,49.8,86.4,82.4,Type_C,0
PROD_00904,165.7,54.7,109.8,74.2,Type_C,0
PROD_00905,174.0,48.1,82.1,90.5,Type_A,0
PROD_00906,197.0,53.0,108.1,79.2,Type_A,0
PROD_00907,165.9,34.5,78.2,77.8,Type_A,0
PROD_00908,162.6,46.7,100.5,72.9,Type_A,0
PROD_00909,180.7,47.0,111.2,60.5,Type_B,0
PROD_00910,181.0,49.3,78.2,57.3,Type_C,1
PROD_00911,187.3,45.3,82.3,75.4,Type_B,0
PROD_00912,188.0,36.5,57.2,54.1,Type_B,0
PROD_00913,176.5,33.5,72.6,84.5,Type_A,0
PROD_00914,185.1,43.1,100.6,83.0,Type_B,0
PROD_00915,180.5,59.1,98.9,75.1,Type_C,0
PROD_00916,182.2,48.3,81.2,65.5,Type_A,0
PROD_00917,180.4,52.3,122.7,78.1,Type_A,0
PROD_00918,198.3,32.2,90.1,81.5,Type_A,0
PROD_00919,193.1,63.5,72.9,86.2,Type_B,0
PROD_00920,222.5,42.2,142.2,79.5,Type_B,0
PROD_00921,180.7,66.1,30.5,58.3,Type_B,0
PROD_00922,177.2,58.2,104.3,67.4,Type_C,0
PROD_00923,160.2,51.3,116.6,76.5,Type_C,0
PROD_00924,194.8,33.1,104.7,84.7,Type_A,0
PROD_00925,191.1,46.4,81.7,66.1,Type_A,0
PROD_00926,146.8,47.4,109.1,60.3,Type_B,0
PROD_00927,206.3,50.8,105.2,74.7,Type_B,0
PROD_00928,194.4,43.8,103.2,79.1,Type_B,0
PROD_00929,162.0,43.0,97.6,83.0,Type_A,0
PROD_00930,157.7,42.5,122.2,75.4,Type_C,0
