Record_ID,Temperature,Humidity,Wind_Speed,Season,Is_Holiday,Rental_Count
REC_00529,6.0,60.5,0.0,Winter,No,10
REC_00530,21.4,83.1,3.1,Summer,Yes,751
REC_00531,-1.6,52.1,0.4,Fall,No,373
REC_00532,14.3,53.5,5.2,Summer,No,615
REC_00533,2.9,72.2,4.5,Fall,No,74
REC_00534,8.5,35.7,2.1,Fall,No,549
REC_00535,15.5,41.8,0.7,Spring,No,427
REC_00536,6.4,76.5,3.0,Summer,No,237
REC_00537,11.2,42.4,0.5,Fall,No,847
REC_00538,25.1,32.7,0.6,Winter,No,514
REC_00539,9.2,88.0,3.0,Summer,No,10
REC_00540,23.4,39.1,14.2,Fall,No,633
REC_00541,3.7,62.8,6.7,Winter,No,10
REC_00542,20.3,61.0,2.7,Spring,No,280
REC_00543,29.4,17.8,2.3,Spring,No,1193
REC_00544,-9.7,56.0,19.3,Summer,No,10
REC_00545,7.0,66.7,2.4,Summer,No,10
REC_00546,20.8,65.3,1.6,Summer,No,633
REC_00547,13.0,73.6,7.2,Summer,No,346
REC_00548,18.7,54.2,0.8,Summer,No,690
REC_00549,9.0,70.7,0.3,Fall,Yes,680
REC_00550,15.9,49.7,3.0,Winter,No,37
REC_00551,13.4,38.8,0.3,Summer,No,803
REC_00552,26.7,40.5,1.4,Winter,No,514
REC_00553,17.5,38.1,1.7,Fall,No,918
REC_00554,18.4,75.1,2.4,Fall,No,738
REC_00555,10.9,37.3,14.4,Fall,No,615
REC_00556,10.1,64.1,0.7,Summer,No,121
REC_00557,10.7,56.0,1.4,Spring,No,335
REC_00558,18.9,58.5,0.4,Spring,No,618
REC_00559,10.8,80.5,2.8,Summer,No,10
REC_00560,17.9,53.4,3.9,Summer,No,254
REC_00561,35.8,69.2,2.0,Summer,No,846
REC_00562,23.7,60.6,0.8,Fall,No,878
REC_00563,11.7,57.7,2.9,Spring,No,382
REC_00564,27.0,94.5,2.3,Spring,No,197
REC_00565,10.9,38.4,0.6,Winter,No,117
REC_00566,-5.4,79.3,1.6,Winter,No,10
REC_00567,4.9,69.8,1.7,Spring,No,10
REC_00568,-3.7,52.8,12.2,Spring,No,10
REC_00569,11.5,84.4,5.7,Fall,No,530
REC_00570,15.2,32.3,4.0,Winter,No,10
REC_00571,31.8,52.2,6.6,Summer,No,981
REC_00572,18.3,41.9,4.0,Fall,No,585
REC_00573,12.8,66.2,7.0,Winter,Yes,35
REC_00574,23.3,43.3,0.2,Summer,No,658
REC_00575,-7.1,66.5,1.8,Summer,No,90
REC_00576,17.4,57.2,4.1,Spring,No,335
REC_00577,22.7,52.8,2.6,Spring,No,582
REC_00578,0.2,65.8,0.6,Summer,No,10
REC_00579,26.4,56.0,1.2,Summer,No,694
REC_00580,18.4,43.7,1.1,Spring,No,757
REC_00581,10.8,100.0,0.9,Spring,Yes,307
REC_00582,21.3,52.7,1.3,Spring,Yes,1130
REC_00583,37.7,26.7,2.2,Spring,No,1148
REC_00584,16.8,47.4,5.8,Winter,No,213
REC_00585,17.5,41.0,4.1,Spring,Yes,1106
REC_00586,10.4,72.4,5.4,Fall,No,272
REC_00587,6.5,64.8,6.5,Fall,No,384
REC_00588,23.3,66.0,1.6,Fall,No,856
REC_00589,6.4,54.4,1.3,Spring,Yes,289
REC_00590,15.7,55.8,0.2,Summer,No,533
REC_00591,10.2,54.4,8.0,Summer,No,220
REC_00592,19.8,58.8,0.2,Winter,No,116
REC_00593,18.3,72.5,4.1,Spring,No,416
REC_00594,25.4,65.0,1.4,Fall,No,645
REC_00595,9.9,67.5,8.9,Summer,Yes,472
REC_00596,12.3,67.5,1.6,Spring,No,47
REC_00597,5.2,73.3,5.1,Fall,No,30
REC_00598,10.6,64.3,1.0,Fall,No,337
REC_00599,18.8,65.4,1.1,Fall,No,704
REC_00600,22.6,77.8,2.7,Fall,No,738
REC_00601,5.8,50.0,18.6,Fall,No,247
REC_00602,23.7,47.2,2.2,Winter,No,334
REC_00603,28.6,42.2,8.3,Fall,No,1205
REC_00604,19.1,62.7,4.6,Winter,Yes,734
REC_00605,33.8,32.2,4.8,Fall,No,1440
REC_00606,7.3,66.9,1.7,Fall,No,478
REC_00607,2.6,58.4,1.5,Fall,Yes,816
REC_00608,-2.8,77.0,0.6,Fall,No,204
REC_00609,30.0,49.9,10.0,Winter,No,435
REC_00610,21.5,57.0,9.6,Spring,Yes,704
REC_00611,14.4,76.8,4.1,Summer,No,298
REC_00612,17.8,80.7,1.1,Winter,No,10
REC_00613,3.7,49.8,0.8,Winter,No,10
REC_00614,39.5,62.7,13.4,Winter,No,326
REC_00615,16.3,64.4,0.2,Spring,No,532
REC_00616,16.1,65.6,5.6,Summer,No,394
REC_00617,22.3,56.1,1.3,Spring,No,714
REC_00618,19.8,,1.6,Summer,No,474
REC_00619,17.2,31.7,5.4,Summer,No,786
REC_00620,7.1,53.7,0.3,Summer,No,357
REC_00621,19.7,66.7,1.3,Spring,No,505
REC_00622,33.8,66.9,9.1,Summer,Yes,1552
REC_00623,28.5,80.3,3.6,Fall,No,495
REC_00624,30.9,78.0,4.2,Winter,No,265
REC_00625,9.9,55.7,4.3,Summer,Yes,732
REC_00626,5.1,79.5,0.2,Winter,No,10
REC_00627,13.7,49.3,0.7,Spring,No,53
REC_00628,15.6,74.0,2.0,Spring,No,285
REC_00629,25.9,87.2,1.4,Fall,No,665
REC_00630,-1.9,78.2,1.6,Summer,No,10
REC_00631,30.3,61.6,4.6,Winter,No,330
REC_00632,13.4,55.0,0.0,Winter,No,10
REC_00633,10.7,37.1,3.2,Winter,No,10
REC_00634,4.9,64.7,0.0,Spring,No,13
REC_00635,-1.5,43.3,0.2,Summer,No,256
REC_00636,23.2,48.1,1.6,Fall,No,909
REC_00637,15.7,42.1,5.5,Fall,No,807
REC_00638,2.1,53.1,0.5,Spring,No,41
REC_00639,2.0,59.6,2.4,Summer,No,235
REC_00640,11.6,64.1,3.4,Fall,No,440
REC_00641,31.7,51.0,0.8,Fall,Yes,1749
REC_00642,12.4,76.0,2.2,Spring,No,32
REC_00643,-0.0,56.9,7.3,Winter,No,10
REC_00644,12.5,48.2,2.2,Fall,No,594
REC_00645,12.3,63.4,0.5,Spring,Yes,525
REC_00646,-12.0,89.5,3.0,Fall,No,10
REC_00647,14.5,65.0,2.7,Fall,No,435
REC_00648,12.7,54.6,0.1,Spring,No,146
REC_00649,22.0,,0.3,Spring,No,894
REC_00650,33.5,56.7,0.5,Summer,No,621
REC_00651,26.3,63.5,0.4,Fall,No,840
REC_00652,12.3,54.2,0.9,Winter,No,10
REC_00653,3.9,35.0,1.8,Winter,No,10
REC_00654,40.7,47.2,1.4,Summer,No,1050
REC_00655,15.6,81.8,6.6,Summer,Yes,683
REC_00656,15.1,81.5,2.8,Spring,No,194
REC_00657,14.8,46.7,6.3,Winter,No,10
REC_00658,17.0,70.1,2.2,Fall,Yes,1005
REC_00659,13.6,42.3,0.3,Spring,No,558
REC_00660,9.3,81.1,1.9,Fall,No,381
REC_00661,9.5,63.7,5.2,Winter,No,10
REC_00662,14.7,74.2,0.6,Spring,No,10
REC_00663,9.6,34.3,0.3,Fall,No,966
REC_00664,7.9,70.2,1.2,Summer,No,44
REC_00665,16.1,59.9,1.5,Fall,No,582
REC_00666,12.5,72.8,1.1,Fall,No,525
REC_00667,30.0,73.7,0.4,Spring,No,482
REC_00668,-11.5,61.0,0.9,Winter,No,10
REC_00669,25.9,51.0,3.4,Fall,No,1150
REC_00670,27.5,71.7,1.5,Fall,No,672
REC_00671,-5.7,59.1,3.0,Fall,No,10
REC_00672,11.6,46.9,2.3,Fall,Yes,875
REC_00673,11.3,46.2,2.4,Summer,No,375
REC_00674,0.9,37.8,0.9,Winter,No,10
REC_00675,7.2,52.3,2.2,Winter,No,10
REC_00676,3.9,76.5,0.1,Spring,No,10
REC_00677,32.5,62.7,1.7,Fall,No,1202
REC_00678,24.4,52.1,2.6,Spring,No,748
REC_00679,27.7,72.1,0.6,Summer,No,650
REC_00680,22.2,47.5,0.9,Summer,No,863
REC_00681,3.7,61.4,0.7,Fall,No,92
REC_00682,9.8,57.3,0.2,Spring,No,74
REC_00683,19.9,71.7,1.3,Spring,No,347
REC_00684,2.8,36.3,11.6,Winter,No,10
REC_00685,22.1,47.2,1.3,Spring,No,481
REC_00686,12.6,35.4,1.9,Summer,Yes,939
REC_00687,11.3,56.1,3.2,Summer,No,552
REC_00688,22.1,78.2,3.1,Fall,No,868
REC_00689,19.4,52.4,9.0,Spring,Yes,818
REC_00690,11.4,52.3,5.8,Spring,No,319
REC_00691,26.6,73.1,4.7,Summer,No,562
REC_00692,4.2,76.0,9.1,Fall,No,10
REC_00693,21.2,58.7,0.8,Winter,No,10
REC_00694,20.9,,2.9,Winter,No,10
REC_00695,11.9,43.8,6.5,Fall,No,643
REC_00696,18.3,80.7,2.9,Fall,No,483
REC_00697,2.5,92.2,11.4,Winter,No,10
REC_00698,24.2,67.8,0.3,Summer,No,607
REC_00699,13.2,28.7,1.7,Spring,No,635
REC_00700,9.8,51.6,11.4,Winter,No,10
REC_00701,25.5,69.2,1.4,Fall,No,972
REC_00702,8.0,53.7,4.0,Fall,No,355
REC_00703,0.9,79.1,0.1,Spring,Yes,445
REC_00704,-0.6,68.8,3.6,Fall,No,10
REC_00705,21.1,49.4,8.2,Summer,No,594
REC_00706,2.2,60.5,1.4,Fall,No,156
REC_00707,32.5,46.6,0.1,Spring,Yes,1337
REC_00708,-5.8,57.3,0.1,Winter,No,10
REC_00709,32.0,51.7,6.7,Summer,Yes,1386
REC_00710,17.1,77.6,3.8,Fall,Yes,1028
REC_00711,14.0,91.7,0.3,Spring,No,68
REC_00712,9.6,38.5,0.2,Winter,No,10
REC_00713,19.0,31.2,4.9,Winter,Yes,740
REC_00714,14.6,56.3,5.0,Spring,No,479
REC_00715,26.0,37.2,0.4,Winter,No,601
REC_00716,16.1,60.7,1.1,Winter,No,10
REC_00717,16.5,71.2,4.5,Winter,No,10
REC_00718,11.4,82.4,2.2,Winter,No,10
REC_00719,14.4,63.0,9.4,Spring,No,547
REC_00720,18.1,57.1,2.0,Spring,No,521
REC_00721,-2.1,30.3,3.4,Fall,No,477
REC_00722,1.5,60.4,2.1,Fall,No,205
REC_00723,22.4,61.1,8.6,Summer,No,237
REC_00724,16.7,69.6,1.5,Winter,No,10
REC_00725,13.2,49.4,0.8,Winter,No,10
REC_00726,15.2,53.5,1.2,Summer,No,430
REC_00727,18.5,37.8,5.7,Spring,No,467
REC_00728,9.6,25.6,2.1,Spring,No,450
REC_00729,7.2,43.4,1.3,Summer,No,528
REC_00730,17.0,36.4,2.4,Fall,No,1098
REC_00731,5.2,65.1,0.4,Fall,No,325
REC_00732,19.1,52.2,0.0,Winter,No,66
REC_00733,-2.0,51.9,1.0,Fall,No,152
REC_00734,25.3,45.2,2.8,Spring,No,780
REC_00735,19.7,11.5,3.7,Summer,No,1103
REC_00736,17.6,82.6,5.3,Summer,Yes,738
REC_00737,24.8,45.0,7.8,Summer,No,761
REC_00738,31.7,53.8,1.6,Fall,No,1268
REC_00739,25.1,38.2,4.0,Summer,No,1029
REC_00740,-3.4,,0.2,Summer,No,10
REC_00741,2.2,62.2,0.2,Fall,No,10
REC_00742,8.8,47.6,0.4,Spring,No,149
REC_00743,15.3,54.1,1.8,Winter,No,226
REC_00744,20.2,85.2,0.7,Spring,No,10
REC_00745,7.7,58.9,1.0,Fall,No,625
REC_00746,16.9,57.3,3.1,Summer,No,278
REC_00747,7.4,45.9,1.3,Winter,No,10
REC_00748,8.9,31.6,2.4,Spring,No,359
REC_00749,0.9,57.6,1.6,Winter,No,10
REC_00750,5.8,64.9,0.6,Spring,No,20
REC_00751,1.5,76.5,0.2,Spring,No,10
REC_00752,5.2,26.3,0.8,Fall,No,541
REC_00753,25.5,43.1,0.2,Spring,No,909
REC_00754,5.5,51.3,2.9,Summer,Yes,582
REC_00755,41.3,59.9,4.8,Fall,No,1334
REC_00756,19.9,57.8,1.2,Winter,No,47
REC_00757,16.8,58.2,1.5,Fall,No,807
REC_00758,6.4,66.1,5.1,Spring,No,69
REC_00759,22.0,46.5,0.8,Winter,No,149
REC_00760,9.2,74.0,0.4,Summer,No,86
REC_00761,16.2,66.5,2.1,Fall,Yes,881
REC_00762,40.6,55.2,3.1,Spring,No,1147
REC_00763,14.0,84.0,2.7,Winter,No,10
REC_00764,26.5,83.3,3.8,Summer,No,584
REC_00765,8.0,74.0,0.2,Summer,No,10
REC_00766,14.7,14.7,1.7,Fall,No,1182
REC_00767,32.7,83.7,0.8,Winter,No,30
REC_00768,8.7,71.9,4.3,Spring,Yes,270
REC_00769,33.1,90.1,6.2,Winter,No,129
REC_00770,22.1,78.6,1.0,Summer,No,499
REC_00771,9.4,83.7,0.3,Winter,No,10
REC_00772,21.3,73.2,0.9,Fall,No,602
REC_00773,24.7,80.2,0.3,Winter,No,10
REC_00774,21.2,89.9,1.2,Winter,No,10
REC_00775,-0.7,63.2,2.3,Fall,No,259
REC_00776,7.7,36.4,10.9,Winter,No,10
REC_00777,12.5,55.4,1.5,Fall,No,612
REC_00778,14.3,65.8,0.7,Fall,No,759
REC_00779,21.2,61.1,0.5,Fall,No,989
REC_00780,16.8,41.3,0.6,Summer,No,850
REC_00781,1.6,35.5,0.6,Winter,No,10
REC_00782,18.8,48.9,4.3,Fall,No,928
REC_00783,21.1,72.1,0.2,Spring,No,379
REC_00784,20.6,83.7,17.9,Spring,No,10
REC_00785,25.8,73.7,2.2,Summer,Yes,952
REC_00786,23.3,75.9,2.4,Fall,No,678
REC_00787,19.6,58.8,1.3,Fall,No,687
REC_00788,14.3,33.9,3.5,Summer,No,713
REC_00789,-1.6,53.2,1.9,Winter,No,10
REC_00790,19.3,56.1,1.2,Fall,No,833
REC_00791,17.1,52.5,0.9,Fall,Yes,1257
REC_00792,17.7,60.8,7.8,Spring,No,262
REC_00793,2.2,66.6,1.0,Fall,No,74
REC_00794,4.2,72.8,1.7,Summer,No,10
REC_00795,25.5,55.8,1.3,Spring,No,803
REC_00796,14.6,31.4,0.3,Summer,No,781
REC_00797,21.8,52.8,0.6,Summer,No,741
REC_00798,15.3,60.7,0.6,Fall,No,819
REC_00799,15.3,78.3,3.5,Winter,Yes,10
REC_00800,24.4,51.5,1.6,Fall,No,1001
REC_00801,9.8,67.7,4.6,Winter,No,10
REC_00802,16.0,64.4,3.7,Spring,No,379
REC_00803,10.4,60.7,0.6,Summer,No,12
REC_00804,10.7,74.0,2.5,Summer,No,314
REC_00805,11.9,50.1,4.1,Fall,No,709
REC_00806,17.2,51.4,3.0,Winter,No,10
REC_00807,10.2,59.8,2.7,Summer,No,327
REC_00808,27.6,50.4,4.0,Summer,No,779
REC_00809,6.1,67.6,0.2,Winter,No,10
REC_00810,13.1,49.3,3.9,Summer,Yes,1015
REC_00811,10.6,63.4,1.0,Summer,No,168
REC_00812,29.5,58.5,2.5,Summer,Yes,1118
REC_00813,17.0,63.2,0.8,Winter,No,130
REC_00814,25.3,53.1,5.5,Winter,No,537
REC_00815,0.1,54.9,2.0,Spring,No,10
REC_00816,17.7,61.4,3.1,Summer,No,606
REC_00817,23.9,63.0,4.7,Summer,No,617
REC_00818,15.8,59.9,6.8,Spring,No,300
REC_00819,25.7,85.6,4.0,Winter,No,10
REC_00820,9.8,45.1,0.5,Winter,No,10
REC_00821,29.1,59.0,5.8,Fall,No,1198
REC_00822,38.0,36.4,2.9,Winter,No,859
REC_00823,11.4,65.6,2.8,Fall,Yes,890
REC_00824,10.5,43.3,7.6,Spring,No,244
REC_00825,29.5,55.8,0.9,Winter,No,404
REC_00826,30.8,54.4,0.8,Spring,No,1051
REC_00827,9.8,64.2,2.2,Fall,No,441
REC_00828,10.8,51.7,4.2,Summer,No,419
REC_00829,12.2,51.1,1.8,Summer,Yes,905
REC_00830,1.6,81.5,3.0,Spring,No,10
REC_00831,5.8,64.3,1.8,Summer,No,10
REC_00832,5.0,51.6,2.8,Spring,No,328
REC_00833,7.3,,5.2,Fall,No,539
REC_00834,14.7,84.7,0.6,Summer,No,422
REC_00835,17.3,56.5,3.6,Fall,No,539
REC_00836,30.5,49.7,4.6,Winter,No,666
REC_00837,5.0,49.7,1.8,Summer,No,571
REC_00838,24.8,51.8,1.2,Summer,No,1015
REC_00839,12.9,51.1,0.0,Summer,No,773
REC_00840,14.5,40.8,4.8,Spring,No,575
REC_00841,21.7,43.1,1.2,Winter,No,175
REC_00842,3.8,47.6,1.3,Winter,Yes,195
REC_00843,18.8,68.9,1.2,Winter,No,10
REC_00844,16.7,54.3,2.1,Fall,Yes,1037
REC_00845,19.9,56.9,3.6,Winter,No,121
REC_00846,17.9,79.1,4.4,Spring,No,207
REC_00847,39.6,79.4,1.5,Spring,Yes,1341
REC_00848,8.6,55.8,3.3,Fall,No,182
REC_00849,9.7,50.5,3.8,Fall,No,506
REC_00850,8.8,47.0,1.1,Winter,No,10
REC_00851,9.4,70.4,0.3,Winter,No,10
REC_00852,8.6,56.9,6.8,Spring,No,209
REC_00853,26.9,54.2,3.4,Spring,No,752
REC_00854,29.2,47.8,3.1,Winter,No,395
REC_00855,9.3,48.5,0.2,Spring,No,366
REC_00856,6.7,64.8,5.1,Fall,No,232
REC_00857,19.7,,2.5,Spring,No,786
REC_00858,9.5,74.9,5.6,Winter,Yes,16
REC_00859,21.3,52.0,11.0,Fall,No,745
REC_00860,17.0,57.8,9.4,Spring,No,176
REC_00861,-0.2,39.9,5.8,Fall,No,476
REC_00862,30.5,59.8,0.0,Winter,No,501
REC_00863,33.0,55.1,6.5,Spring,No,1157
REC_00864,8.9,59.2,0.2,Winter,No,10
REC_00865,11.1,82.1,5.7,Summer,No,168
REC_00866,17.9,62.7,1.0,Winter,No,10
REC_00867,18.3,48.1,2.8,Summer,No,723
REC_00868,21.6,49.3,0.1,Fall,No,906
REC_00869,35.1,68.9,4.4,Fall,No,1222
REC_00870,13.2,79.5,0.4,Summer,No,295
REC_00871,7.0,64.2,1.6,Fall,No,492
REC_00872,1.2,70.3,5.1,Fall,No,376
REC_00873,7.7,69.1,3.6,Winter,No,10
REC_00874,14.7,81.3,0.0,Summer,No,420
REC_00875,32.9,30.8,1.5,Spring,No,1259
REC_00876,9.8,70.0,0.1,Fall,No,689
REC_00877,17.2,74.8,3.4,Fall,No,623
REC_00878,14.8,39.9,10.4,Spring,No,479
REC_00879,26.9,46.7,3.2,Winter,No,520
REC_00880,40.3,47.2,0.8,Winter,No,963
REC_00881,9.7,49.1,1.3,Winter,No,99
REC_00882,10.1,52.8,11.3,Spring,No,10
REC_00883,25.4,63.6,0.8,Winter,No,155
REC_00884,21.8,73.0,2.5,Fall,No,947
REC_00885,33.5,76.2,1.5,Winter,No,27
REC_00886,20.8,47.4,4.4,Fall,No,871
REC_00887,11.4,47.3,6.1,Spring,No,300
REC_00888,20.9,79.7,1.3,Winter,No,10
REC_00889,26.1,69.7,3.2,Winter,No,375
REC_00890,23.2,61.2,2.4,Fall,No,919
REC_00891,20.1,67.1,1.0,Spring,No,359
REC_00892,25.7,59.6,1.0,Winter,Yes,565
REC_00893,26.7,67.9,2.3,Spring,No,630
REC_00894,28.8,55.0,0.5,Fall,No,1281
REC_00895,21.5,64.0,5.0,Fall,No,751
REC_00896,13.3,37.3,0.2,Winter,No,103
REC_00897,16.5,49.7,0.3,Spring,No,389
REC_00898,27.1,49.8,1.3,Fall,No,1152
REC_00899,6.8,54.4,0.4,Spring,No,202
REC_00900,18.7,46.1,1.9,Summer,No,613
REC_00901,11.1,52.0,1.5,Summer,No,594
REC_00902,15.3,37.3,3.8,Winter,No,385
REC_00903,27.8,68.2,9.2,Spring,No,521
REC_00904,16.9,58.8,4.2,Spring,No,401
REC_00905,15.5,34.4,0.6,Fall,No,746
REC_00906,1.4,47.5,8.2,Spring,No,55
REC_00907,22.5,65.0,1.5,Spring,Yes,972
REC_00908,21.5,51.9,1.9,Fall,Yes,1249
REC_00909,36.6,49.5,1.6,Winter,No,567
REC_00910,11.9,58.9,1.0,Fall,No,830
REC_00911,17.2,65.2,6.8,Summer,No,469
REC_00912,17.5,38.5,1.2,Spring,No,484
REC_00913,30.8,68.3,2.6,Spring,No,830
REC_00914,14.0,48.0,0.8,Winter,No,62
REC_00915,17.8,59.7,4.8,Summer,No,524
REC_00916,21.1,59.5,4.5,Spring,No,617
REC_00917,16.9,52.1,1.1,Fall,No,378
REC_00918,10.5,44.6,3.4,Spring,No,47
REC_00919,16.9,55.7,3.7,Winter,No,201
REC_00920,25.7,84.4,2.5,Fall,No,670
REC_00921,4.7,39.6,2.8,Spring,No,139
REC_00922,16.3,85.4,2.6,Winter,No,10
REC_00923,8.0,,0.3,Summer,Yes,754
REC_00924,27.0,60.5,3.3,Fall,Yes,1403
REC_00925,-0.2,43.7,1.9,Fall,No,545
REC_00926,9.4,48.4,1.7,Summer,No,478
REC_00927,18.8,52.5,5.9,Fall,No,705
REC_00928,30.7,44.3,0.1,Winter,No,637
REC_00929,14.3,56.9,0.9,Summer,No,663
REC_00930,9.4,53.9,0.4,Spring,No,371
REC_00931,33.8,87.8,0.1,Winter,No,328
REC_00932,0.5,42.5,1.0,Summer,No,266
REC_00933,-7.0,61.5,13.4,Spring,No,10
REC_00934,19.4,63.7,0.9,Winter,No,10
REC_00935,10.0,43.9,3.3,Winter,No,10
REC_00936,4.8,70.3,0.4,Fall,No,294
REC_00937,22.1,54.0,2.8,Fall,Yes,1356
REC_00938,17.4,22.6,12.5,Summer,No,923
REC_00939,9.4,69.9,1.0,Spring,No,152
REC_00940,2.2,43.2,5.7,Winter,No,10
REC_00941,23.7,44.3,18.1,Winter,No,77
REC_00942,21.5,70.3,2.7,Summer,No,667
REC_00943,14.0,54.8,1.1,Fall,No,505
REC_00944,33.5,,3.4,Winter,No,307
REC_00945,4.3,78.2,5.6,Winter,No,10
REC_00946,-0.3,50.3,0.6,Fall,No,284
REC_00947,8.1,71.9,1.8,Spring,No,181
REC_00948,14.5,48.7,1.2,Spring,No,441
REC_00949,17.4,93.5,1.0,Fall,No,480
REC_00950,12.6,49.6,5.9,Winter,No,10
REC_00951,18.5,75.4,1.6,Fall,No,491
REC_00952,2.5,72.7,1.2,Spring,No,10
REC_00953,29.4,64.7,2.8,Summer,No,1020
REC_00954,14.2,49.9,0.7,Summer,No,674
REC_00955,26.2,57.7,0.8,Spring,No,604
REC_00956,18.4,27.7,2.2,Spring,No,534
REC_00957,19.6,63.4,1.6,Spring,Yes,861
REC_00958,20.7,65.2,1.0,Fall,No,667
REC_00959,19.5,62.0,0.2,Summer,No,585
REC_00960,21.4,15.4,2.2,Spring,No,737
REC_00961,28.3,41.0,5.1,Winter,No,619
REC_00962,17.0,48.8,5.7,Summer,No,572
REC_00963,22.1,64.4,0.8,Fall,No,815
REC_00964,14.1,,2.7,Winter,No,10
REC_00965,29.4,57.4,5.8,Fall,No,979
REC_00966,8.2,69.5,1.6,Spring,No,45
REC_00967,33.0,44.6,8.1,Spring,No,831
REC_00968,14.6,69.2,7.0,Spring,No,109
REC_00969,0.7,67.1,0.7,Winter,No,10
REC_00970,16.3,65.7,0.9,Spring,No,56
REC_00971,8.2,57.3,0.6,Summer,No,342
REC_00972,23.4,87.5,0.7,Spring,No,199
REC_00973,8.5,67.4,7.2,Summer,No,323
REC_00974,10.5,45.5,8.0,Winter,No,10
REC_00975,-3.9,63.7,0.2,Fall,No,10
REC_00976,10.5,71.3,2.7,Fall,No,329
REC_00977,-9.2,51.2,2.5,Summer,No,10
REC_00978,-0.8,76.3,1.5,Winter,No,10
REC_00979,22.6,65.7,3.0,Summer,No,310
REC_00980,22.9,24.9,8.8,Spring,No,626
REC_00981,19.3,64.5,0.6,Spring,No,621
REC_00982,5.3,53.9,0.4,Spring,No,10
REC_00983,14.5,68.1,0.1,Fall,No,554
REC_00984,15.0,74.2,1.4,Summer,No,264
REC_00985,3.4,62.9,1.2,Winter,No,10
REC_00986,30.0,85.0,1.7,Summer,No,649
REC_00987,23.8,57.3,2.1,Summer,No,710
REC_00988,12.8,69.4,4.3,Summer,No,434
REC_00989,15.3,72.1,1.5,Spring,No,415
REC_00990,17.1,58.5,1.2,Spring,Yes,874
REC_00991,-5.4,71.7,5.3,Summer,No,10
REC_00992,12.5,51.1,5.7,Spring,No,317
REC_00993,8.2,53.7,0.8,Fall,No,618
REC_00994,5.0,40.3,1.1,Spring,No,381
REC_00995,12.2,63.6,5.2,Fall,Yes,908
REC_00996,33.0,64.9,0.2,Fall,No,1367
REC_00997,21.4,77.7,1.2,Summer,No,405
REC_00998,9.3,71.9,1.8,Summer,No,354
REC_00999,20.7,55.7,0.6,Spring,No,661
REC_01000,29.0,42.3,0.6,Winter,No,446
REC_01001,24.2,66.5,1.7,Summer,No,720
REC_01002,15.6,76.7,4.2,Fall,No,483
REC_01003,8.5,71.3,5.5,Fall,No,238
REC_01004,22.0,76.3,11.6,Spring,No,200
REC_01005,18.9,56.8,0.2,Fall,Yes,967
REC_01006,24.0,53.0,0.7,Summer,No,726
REC_01007,21.4,48.9,4.2,Spring,No,554
REC_01008,25.5,59.2,2.3,Spring,No,553
REC_01009,9.6,58.8,1.2,Winter,Yes,54
REC_01010,28.2,63.1,0.7,Spring,No,864
REC_01011,17.0,58.1,1.0,Winter,No,10
REC_01012,35.8,58.0,1.7,Summer,Yes,1844
REC_01013,8.1,48.3,0.6,Fall,No,584
REC_01014,32.4,74.1,10.0,Summer,No,887
REC_01015,17.0,61.1,0.3,Spring,No,363
REC_01016,8.5,57.4,12.7,Winter,Yes,10
REC_01017,10.2,48.8,5.5,Fall,No,575
REC_01018,11.8,40.0,1.7,Spring,Yes,1023
REC_01019,19.2,79.6,4.0,Summer,No,357
REC_01020,20.2,68.3,3.3,Spring,Yes,841
REC_01021,9.3,35.6,0.7,Winter,No,51
REC_01022,14.8,71.4,1.2,Summer,No,347
REC_01023,36.4,73.8,2.2,Spring,No,814
REC_01024,32.3,61.9,3.0,Winter,No,255
REC_01025,19.4,84.0,2.3,Spring,No,206
REC_01026,15.4,63.3,1.9,Winter,No,10
REC_01027,16.2,38.7,1.8,Spring,No,616
REC_01028,21.1,65.5,2.1,Summer,No,624
REC_01029,4.8,63.7,1.7,Summer,No,240
REC_01030,12.4,51.0,2.3,Summer,No,507
REC_01031,-1.7,68.6,6.6,Summer,No,10
REC_01032,19.0,35.0,3.0,Summer,No,935
REC_01033,21.5,74.9,3.8,Fall,No,659
REC_01034,10.2,46.8,2.7,Spring,No,262
REC_01035,30.7,45.2,3.1,Summer,No,1143
REC_01036,2.7,58.3,2.6,Fall,Yes,654
REC_01037,0.4,66.5,0.1,Fall,No,103
REC_01038,17.2,62.5,23.5,Spring,No,62
REC_01039,25.5,48.9,0.1,Winter,No,400
REC_01040,31.8,52.4,1.5,Spring,No,742
REC_01041,10.4,43.0,0.3,Spring,No,427
REC_01042,25.8,56.6,0.3,Winter,No,580
REC_01043,14.6,76.1,4.7,Winter,Yes,10
REC_01044,13.3,59.9,1.7,Summer,Yes,749
REC_01045,23.8,72.9,4.8,Winter,Yes,830
REC_01046,21.5,81.8,1.0,Winter,No,10
REC_01047,-0.8,51.2,0.9,Spring,No,143
REC_01048,29.8,57.2,0.9,Spring,No,774
REC_01049,28.8,92.6,2.9,Spring,No,404
REC_01050,8.7,81.7,5.1,Winter,No,10
REC_01051,19.0,34.9,1.8,Fall,No,1058
REC_01052,19.9,65.8,1.4,Summer,No,331
REC_01053,17.6,60.0,10.9,Spring,No,292
REC_01054,9.5,72.4,0.4,Fall,No,294
REC_01055,8.3,48.8,2.0,Summer,No,102
REC_01056,14.7,47.4,1.6,Spring,No,611
REC_01057,26.7,49.9,0.3,Fall,No,781
REC_01058,20.4,51.4,0.9,Summer,No,1057
