Game_ID,Avg_Play_Minutes,Update_Count,Item_Count,Rating,Genre,Hit
RBX_00547,28.7,6,169,2.8,Simulation,1
RBX_00548,15.4,46,91,3.3,Tycoon,1
RBX_00549,32.1,38,136,2.9,RPG,1
RBX_00550,20.2,41,261,4.5,RPG,1
RBX_00551,12.8,21,245,1.5,RPG,0
RBX_00552,17.2,25,84,3.6,RPG,0
RBX_00553,24.9,36,187,2.5,Tycoon,1
RBX_00554,5.7,36,249,2.8,Action,0
RBX_00555,31.4,16,244,3.0,RPG,0
RBX_00556,16.3,47,150,4.3,Action,1
RBX_00557,37.6,28,240,3.5,RPG,1
RBX_00558,19.1,40,209,3.0,Tycoon,1
RBX_00559,13.2,8,193,4.2,Simulation,1
RBX_00560,17.1,14,295,3.5,Action,0
RBX_00561,37.6,33,7,3.4,Action,1
RBX_00562,3.4,39,171,3.9,Tycoon,1
RBX_00563,26.2,43,277,3.2,Tycoon,1
RBX_00564,20.2,46,97,3.2,Action,1
RBX_00565,24.7,30,214,4.4,Action,1
RBX_00566,24.0,28,213,2.9,Tycoon,0
RBX_00567,20.5,30,43,2.1,RPG,0
RBX_00568,64.7,0,112,4.9,RPG,1
RBX_00569,36.2,35,221,2.6,Tycoon,1
RBX_00570,26.9,14,185,3.1,RPG,1
RBX_00571,14.8,21,40,4.3,Action,1
RBX_00572,4.9,4,17,4.5,Action,0
RBX_00573,40.8,7,162,3.2,Action,0
RBX_00574,38.2,37,89,4.0,Action,1
RBX_00575,12.9,9,93,2.4,RPG,0
RBX_00576,50.9,44,76,2.7,Simulation,1
RBX_00577,12.8,36,197,4.2,Action,1
RBX_00578,13.0,18,193,2.9,RPG,1
RBX_00579,19.8,38,180,3.1,Simulation,1
RBX_00580,16.6,22,213,2.9,RPG,1
RBX_00581,14.4,17,292,3.8,RPG,0
RBX_00582,42.8,26,70,2.8,Simulation,1
RBX_00583,10.5,2,96,3.3,Action,1
RBX_00584,40.4,32,182,4.0,Action,1
RBX_00585,23.8,13,257,2.6,Tycoon,0
RBX_00586,30.9,48,122,3.1,Action,1
RBX_00587,8.0,44,60,3.8,RPG,1
RBX_00588,31.2,34,263,4.0,Action,0
RBX_00589,16.7,5,182,2.8,Simulation,1
RBX_00590,43.4,38,247,4.1,Action,1
RBX_00591,57.4,46,146,3.8,Action,1
RBX_00592,13.8,4,271,2.3,RPG,0
RBX_00593,28.4,18,131,2.1,Action,0
RBX_00594,29.8,20,284,3.3,RPG,0
RBX_00595,46.7,36,143,1.7,Action,1
RBX_00596,19.7,42,200,4.6,Action,1
RBX_00597,40.5,38,98,4.0,RPG,1
RBX_00598,27.6,47,129,3.5,Tycoon,0
RBX_00599,15.0,7,5,3.0,RPG,0
RBX_00600,27.3,24,7,4.6,RPG,1
RBX_00601,24.2,3,260,4.5,Tycoon,1
RBX_00602,46.3,40,99,2.7,Action,0
RBX_00603,9.0,22,98,2.3,Simulation,0
RBX_00604,36.4,27,149,3.3,Action,1
RBX_00605,32.7,37,153,3.1,Action,1
RBX_00606,9.0,34,45,2.3,Simulation,0
RBX_00607,42.1,9,111,3.6,RPG,1
RBX_00608,40.5,34,121,3.2,Simulation,0
RBX_00609,12.2,6,115,3.3,RPG,1
RBX_00610,46.3,18,281,4.2,RPG,1
RBX_00611,24.1,19,165,3.8,Simulation,1
RBX_00612,19.1,28,232,2.1,Simulation,0
RBX_00613,21.9,7,154,2.6,RPG,0
RBX_00614,2.0,34,94,3.2,Simulation,1
RBX_00615,19.9,7,37,3.3,Simulation,0
RBX_00616,23.1,1,224,4.6,Simulation,1
RBX_00617,23.6,25,61,,Simulation,1
RBX_00618,33.6,42,232,4.6,Tycoon,1
RBX_00619,16.7,22,170,2.3,Tycoon,1
RBX_00620,16.2,20,226,4.7,Tycoon,1
RBX_00621,35.5,24,225,3.3,RPG,1
RBX_00622,29.3,22,290,5.0,Tycoon,1
RBX_00623,41.1,47,217,3.5,Simulation,1
RBX_00624,27.9,19,205,3.4,Action,1
RBX_00625,14.3,6,85,4.0,RPG,0
RBX_00626,17.8,0,188,3.0,Simulation,0
RBX_00627,42.6,33,61,3.1,RPG,1
RBX_00628,52.2,25,22,2.6,Simulation,1
RBX_00629,35.4,31,21,3.2,RPG,1
RBX_00630,19.1,10,204,3.8,Action,0
RBX_00631,22.9,45,57,4.1,Action,1
RBX_00632,29.9,22,220,2.5,Tycoon,1
RBX_00633,27.4,41,71,4.8,Simulation,1
RBX_00634,16.3,10,24,3.0,Action,0
RBX_00635,2.0,26,184,3.4,Tycoon,0
RBX_00636,34.7,16,160,2.9,Action,0
RBX_00637,30.5,32,229,4.3,Tycoon,1
RBX_00638,27.8,12,122,1.7,Action,0
RBX_00639,6.4,39,263,4.1,RPG,1
RBX_00640,41.8,44,85,4.5,Simulation,1
RBX_00641,4.1,27,137,3.7,Action,0
RBX_00642,26.6,13,77,3.5,Tycoon,1
RBX_00643,32.2,7,137,2.7,Simulation,1
RBX_00644,24.6,12,33,2.6,RPG,0
RBX_00645,21.2,22,85,4.5,Action,1
RBX_00646,19.4,29,212,3.7,Simulation,1
RBX_00647,34.7,18,225,1.5,Tycoon,1
RBX_00648,7.8,46,259,4.3,Simulation,1
RBX_00649,54.8,16,74,3.2,Tycoon,1
RBX_00650,26.2,15,212,3.0,Tycoon,0
RBX_00651,28.3,26,45,3.7,Tycoon,1
RBX_00652,22.7,48,205,3.3,RPG,1
RBX_00653,33.2,19,139,3.2,Tycoon,1
RBX_00654,16.4,31,212,5.0,Simulation,1
RBX_00655,9.4,8,291,4.3,RPG,0
RBX_00656,10.8,5,104,3.8,Action,0
RBX_00657,25.5,22,185,3.3,Action,1
RBX_00658,8.3,18,112,4.3,RPG,1
RBX_00659,32.5,9,246,3.3,Action,0
RBX_00660,23.3,33,297,3.6,RPG,1
RBX_00661,24.6,46,68,4.2,Tycoon,1
RBX_00662,2.0,10,80,2.7,RPG,0
RBX_00663,45.9,9,125,1.5,Simulation,0
RBX_00664,28.2,31,9,3.2,RPG,1
RBX_00665,22.4,38,176,2.0,Action,0
RBX_00666,23.9,5,289,3.2,RPG,0
RBX_00667,29.6,21,183,4.3,RPG,1
RBX_00668,26.5,25,148,3.9,Action,1
RBX_00669,13.7,49,107,3.4,Action,1
RBX_00670,18.7,36,264,4.0,Action,1
RBX_00671,30.8,25,162,4.4,Simulation,1
RBX_00672,20.0,32,125,3.7,RPG,1
RBX_00673,27.2,41,100,3.4,Simulation,1
RBX_00674,37.7,28,82,,Action,1
RBX_00675,14.5,33,93,3.8,Tycoon,1
RBX_00676,44.5,4,252,3.1,Tycoon,1
RBX_00677,27.7,13,245,5.0,Action,1
RBX_00678,2.0,30,94,3.5,Tycoon,1
RBX_00679,20.5,6,187,3.9,Simulation,0
RBX_00680,3.0,35,194,3.8,Tycoon,1
RBX_00681,22.9,32,24,2.4,Action,0
RBX_00682,20.9,31,153,4.2,Simulation,1
RBX_00683,21.2,35,87,2.8,Action,1
RBX_00684,32.1,49,18,3.4,Tycoon,1
RBX_00685,30.8,37,91,4.2,Tycoon,1
RBX_00686,42.1,8,65,4.2,RPG,1
RBX_00687,33.9,49,242,3.0,RPG,1
RBX_00688,50.4,15,236,4.0,Action,1
RBX_00689,43.6,48,39,4.5,RPG,0
RBX_00690,10.0,35,178,4.4,RPG,1
RBX_00691,21.2,26,103,3.6,Simulation,1
RBX_00692,40.3,17,131,4.3,Simulation,1
RBX_00693,27.8,50,57,2.1,Simulation,1
RBX_00694,36.1,19,203,3.8,RPG,1
RBX_00695,28.1,21,145,2.3,Simulation,0
RBX_00696,33.3,41,135,3.6,Action,1
RBX_00697,32.7,43,209,3.6,Simulation,0
RBX_00698,13.0,14,263,5.0,Action,0
RBX_00699,21.6,24,267,,Simulation,1
RBX_00700,28.5,19,124,3.4,Tycoon,1
RBX_00701,10.4,31,42,4.2,Action,1
RBX_00702,10.8,35,262,4.0,Action,0
RBX_00703,18.1,7,178,3.2,RPG,1
RBX_00704,9.6,21,300,3.2,RPG,1
RBX_00705,13.9,25,168,1.8,RPG,0
RBX_00706,15.4,47,99,4.4,Simulation,1
RBX_00707,19.0,2,241,3.2,Tycoon,1
RBX_00708,21.3,48,261,4.1,RPG,1
RBX_00709,29.2,19,280,3.8,Action,1
RBX_00710,21.9,13,19,3.9,Action,1
RBX_00711,43.5,50,190,4.4,Tycoon,1
RBX_00712,30.9,30,276,4.9,Action,0
RBX_00713,36.7,29,57,3.5,RPG,1
RBX_00714,32.0,0,46,3.5,Tycoon,0
RBX_00715,7.4,45,76,3.1,RPG,1
RBX_00716,19.3,15,5,3.9,Action,1
RBX_00717,21.5,33,218,5.0,Action,1
RBX_00718,28.8,2,282,3.1,RPG,0
RBX_00719,30.7,47,183,3.9,Tycoon,1
RBX_00720,36.4,13,172,3.5,Action,1
RBX_00721,18.8,14,83,4.6,RPG,1
RBX_00722,25.2,24,270,3.4,Tycoon,0
RBX_00723,11.5,6,97,3.0,RPG,0
RBX_00724,42.6,2,178,4.1,RPG,0
RBX_00725,14.2,6,193,4.6,Tycoon,1
RBX_00726,12.9,7,180,4.1,Tycoon,1
RBX_00727,51.1,7,287,4.0,Tycoon,1
RBX_00728,34.6,42,124,2.9,Simulation,1
RBX_00729,17.2,48,53,2.7,Tycoon,1
RBX_00730,36.6,14,161,3.6,RPG,1
RBX_00731,26.7,7,202,3.1,RPG,1
RBX_00732,23.6,4,38,3.8,Action,0
RBX_00733,6.1,23,92,4.1,Simulation,1
RBX_00734,16.3,14,182,3.7,Simulation,0
RBX_00735,28.7,40,70,4.0,Action,1
RBX_00736,11.2,14,262,3.8,RPG,1
RBX_00737,32.9,34,179,2.2,Simulation,1
RBX_00738,28.5,11,262,3.2,Simulation,1
RBX_00739,36.4,19,229,2.4,Tycoon,0
RBX_00740,23.4,36,195,4.0,Tycoon,0
RBX_00741,27.6,5,108,3.1,Simulation,0
RBX_00742,17.1,19,204,4.1,Simulation,0
RBX_00743,21.4,2,39,3.0,Action,0
RBX_00744,37.4,7,288,3.9,Action,1
RBX_00745,40.1,6,92,3.8,Action,1
RBX_00746,28.8,41,144,3.2,RPG,1
RBX_00747,7.0,5,269,4.3,Action,1
RBX_00748,24.1,0,188,3.1,Action,1
RBX_00749,26.2,20,139,3.7,RPG,1
RBX_00750,33.8,17,25,3.0,RPG,1
RBX_00751,19.6,41,231,3.3,Action,0
RBX_00752,2.0,32,78,3.6,RPG,1
RBX_00753,28.4,16,226,3.0,Action,0
RBX_00754,2.0,0,184,5.0,Tycoon,1
RBX_00755,18.2,47,70,3.6,Action,1
RBX_00756,25.6,6,208,3.9,Action,0
RBX_00757,32.3,50,270,2.1,Simulation,1
RBX_00758,2.3,13,288,3.9,Tycoon,1
RBX_00759,23.4,34,123,4.9,Action,0
RBX_00760,34.1,9,258,3.7,Tycoon,1
RBX_00761,34.1,4,219,3.1,RPG,1
RBX_00762,16.8,27,12,4.4,Tycoon,1
RBX_00763,32.1,10,85,2.4,Action,0
RBX_00764,8.4,18,75,4.0,Tycoon,0
RBX_00765,36.5,42,149,1.7,Action,0
RBX_00766,42.4,35,107,3.7,RPG,1
RBX_00767,29.4,22,199,2.2,Tycoon,1
RBX_00768,27.1,3,218,4.4,Tycoon,1
RBX_00769,48.1,27,265,2.2,RPG,1
RBX_00770,49.8,15,41,4.7,Tycoon,1
RBX_00771,36.7,46,282,3.8,Action,1
RBX_00772,29.9,42,176,4.4,Action,1
RBX_00773,27.5,31,183,1.4,Tycoon,0
RBX_00774,29.3,12,97,3.4,RPG,1
RBX_00775,48.6,2,276,3.7,Tycoon,1
RBX_00776,39.9,33,264,4.7,Tycoon,1
RBX_00777,29.8,43,263,4.7,RPG,1
RBX_00778,33.0,26,156,2.6,Action,1
RBX_00779,41.9,23,55,3.4,RPG,1
RBX_00780,20.4,14,293,4.4,Action,1
RBX_00781,25.9,10,40,4.0,RPG,0
RBX_00782,17.9,8,201,2.5,Tycoon,0
RBX_00783,24.7,29,137,2.3,Action,1
RBX_00784,37.9,10,41,2.2,Action,1
RBX_00785,31.9,26,197,4.2,Simulation,0
RBX_00786,22.7,19,259,5.0,Action,0
RBX_00787,16.2,34,262,3.3,Simulation,0
RBX_00788,10.2,42,137,2.5,Tycoon,0
RBX_00789,34.1,20,187,3.7,Simulation,1
RBX_00790,30.3,21,89,2.9,Action,0
RBX_00791,12.1,29,105,3.4,Tycoon,0
RBX_00792,30.6,49,130,3.4,Tycoon,1
RBX_00793,33.5,40,161,3.0,Tycoon,1
RBX_00794,28.6,44,227,2.4,Simulation,1
RBX_00795,25.0,29,129,3.2,Action,1
RBX_00796,27.2,50,45,3.0,Action,1
RBX_00797,37.4,10,230,3.4,Tycoon,1
RBX_00798,28.4,38,265,4.5,Tycoon,1
RBX_00799,36.7,0,87,3.4,RPG,1
RBX_00800,39.0,19,246,4.1,Action,0
RBX_00801,5.7,33,293,3.9,Action,1
RBX_00802,30.9,44,274,2.1,Tycoon,1
RBX_00803,39.9,31,110,1.0,RPG,0
RBX_00804,19.6,34,120,1.8,Tycoon,0
RBX_00805,29.4,8,67,2.3,RPG,1
RBX_00806,5.5,40,219,4.3,Simulation,1
RBX_00807,22.4,50,287,3.4,RPG,1
RBX_00808,13.3,10,130,4.1,RPG,1
RBX_00809,48.4,45,67,3.7,RPG,1
RBX_00810,48.3,29,148,3.4,RPG,1
RBX_00811,23.5,31,263,3.6,Action,1
RBX_00812,33.2,36,148,2.7,Simulation,1
RBX_00813,16.8,24,288,4.1,Action,0
RBX_00814,40.5,19,110,5.0,Action,1
RBX_00815,28.5,19,210,3.5,Action,1
RBX_00816,28.1,47,175,4.9,RPG,1
RBX_00817,23.1,45,83,3.7,Tycoon,1
RBX_00818,36.5,9,170,3.0,Tycoon,1
RBX_00819,23.0,30,183,3.5,Action,1
RBX_00820,43.5,25,147,3.1,Tycoon,1
RBX_00821,11.5,40,19,3.1,Action,0
RBX_00822,25.5,20,190,4.5,Action,1
RBX_00823,29.7,20,117,4.1,Tycoon,1
RBX_00824,23.5,45,288,2.2,Tycoon,1
RBX_00825,30.6,29,160,5.0,Tycoon,1
RBX_00826,20.8,10,235,4.3,Simulation,1
RBX_00827,24.0,19,131,2.7,RPG,1
RBX_00828,10.2,30,19,3.7,Action,0
RBX_00829,32.9,20,69,3.1,RPG,1
RBX_00830,15.0,20,290,4.4,Action,1
RBX_00831,28.1,27,83,4.2,Tycoon,1
RBX_00832,16.4,29,153,3.2,Simulation,0
RBX_00833,35.2,28,146,4.2,Action,1
RBX_00834,21.6,2,43,3.5,Action,0
RBX_00835,5.8,45,69,2.4,RPG,1
RBX_00836,24.2,5,282,3.1,Action,1
RBX_00837,13.5,14,255,3.7,Action,0
RBX_00838,17.2,5,262,3.6,Action,0
RBX_00839,27.0,2,40,3.4,Simulation,0
RBX_00840,33.8,36,246,3.0,Tycoon,1
RBX_00841,38.7,17,5,3.8,RPG,1
RBX_00842,15.3,48,115,2.5,Tycoon,1
RBX_00843,2.0,17,30,4.9,Simulation,0
RBX_00844,19.0,14,240,3.1,Simulation,0
RBX_00845,37.4,4,213,2.4,Tycoon,0
RBX_00846,22.9,44,128,2.7,Simulation,1
RBX_00847,18.0,20,34,1.9,Tycoon,0
RBX_00848,22.8,7,210,3.7,Action,1
RBX_00849,16.4,16,291,3.7,Tycoon,0
RBX_00850,33.0,0,183,3.9,Action,1
RBX_00851,34.9,1,76,3.4,Action,0
RBX_00852,13.8,10,36,4.5,Simulation,0
RBX_00853,25.6,11,276,4.2,Tycoon,1
RBX_00854,22.2,28,162,4.3,Tycoon,1
RBX_00855,12.5,36,279,1.1,Simulation,0
RBX_00856,32.0,9,233,2.5,Action,1
RBX_00857,11.3,37,243,4.1,RPG,1
RBX_00858,18.2,26,132,3.0,Action,1
RBX_00859,29.6,14,245,5.0,Tycoon,0
RBX_00860,11.5,15,41,4.1,Action,1
RBX_00861,28.9,16,246,3.8,Tycoon,1
RBX_00862,3.8,45,45,4.2,RPG,1
RBX_00863,10.1,1,144,2.1,Action,0
RBX_00864,32.6,6,18,4.9,Action,0
RBX_00865,21.1,41,39,5.0,Action,1
RBX_00866,43.3,35,133,3.2,Tycoon,1
RBX_00867,16.2,37,262,3.5,Action,1
RBX_00868,19.0,9,9,4.0,Tycoon,1
RBX_00869,5.1,27,207,3.5,RPG,0
RBX_00870,19.3,1,59,3.8,Tycoon,0
RBX_00871,11.8,38,138,3.5,RPG,1
RBX_00872,49.0,26,107,2.9,Tycoon,0
RBX_00873,26.2,23,186,4.1,Action,1
RBX_00874,30.6,15,287,3.5,Simulation,0
RBX_00875,21.6,2,173,3.1,RPG,1
RBX_00876,23.6,35,12,3.4,Action,1
RBX_00877,15.3,46,185,4.4,Simulation,1
RBX_00878,25.6,28,237,3.6,Action,0
RBX_00879,2.0,27,119,,Simulation,0
RBX_00880,27.9,16,123,2.5,Tycoon,0
RBX_00881,14.0,32,249,2.3,Simulation,1
RBX_00882,29.0,10,13,3.4,Action,0
RBX_00883,15.5,12,11,3.9,RPG,1
RBX_00884,30.1,44,62,4.1,Action,1
RBX_00885,21.7,35,115,2.3,Action,1
RBX_00886,25.0,47,160,4.8,Simulation,1
RBX_00887,18.0,2,94,3.6,Action,0
RBX_00888,18.5,3,60,1.7,Simulation,0
RBX_00889,15.9,3,176,3.4,Tycoon,0
RBX_00890,2.0,41,128,2.9,RPG,0
RBX_00891,2.0,48,15,2.9,Action,1
RBX_00892,34.6,32,228,3.0,Simulation,0
RBX_00893,33.6,49,160,4.5,Simulation,1
RBX_00894,33.5,23,264,3.0,Tycoon,1
RBX_00895,16.4,16,151,4.4,RPG,0
RBX_00896,18.3,12,300,4.2,Action,1
RBX_00897,46.4,23,198,4.1,Tycoon,0
RBX_00898,6.3,49,291,3.0,Action,1
RBX_00899,35.1,33,86,3.2,Action,0
RBX_00900,22.0,48,115,3.3,Tycoon,1
RBX_00901,50.0,6,59,3.4,Tycoon,1
RBX_00902,13.9,28,184,4.9,Action,1
RBX_00903,43.2,7,90,2.8,Action,1
RBX_00904,25.8,7,183,3.9,Tycoon,0
RBX_00905,35.1,26,36,3.7,Action,1
RBX_00906,26.6,28,222,4.6,RPG,1
RBX_00907,17.6,18,12,2.5,Simulation,0
RBX_00908,26.5,50,244,2.6,Tycoon,1
RBX_00909,16.7,23,246,4.6,Tycoon,1
RBX_00910,32.6,4,231,3.2,Tycoon,1
RBX_00911,33.0,37,201,4.0,Action,0
RBX_00912,19.5,46,290,2.0,Simulation,1
RBX_00913,31.6,2,62,2.1,RPG,0
RBX_00914,33.4,1,141,3.6,Action,1
RBX_00915,24.3,6,41,,RPG,0
RBX_00916,19.3,34,176,3.0,Action,0
RBX_00917,22.6,39,72,4.4,Action,1
RBX_00918,30.8,41,87,2.9,Tycoon,1
RBX_00919,39.2,38,108,3.0,Tycoon,1
RBX_00920,25.3,20,162,3.3,Tycoon,0
RBX_00921,33.9,14,288,3.5,Action,1
RBX_00922,33.9,19,214,4.1,Action,0
RBX_00923,41.1,24,31,2.3,RPG,1
RBX_00924,19.7,9,135,3.0,Action,1
RBX_00925,28.5,35,16,2.8,Action,0
RBX_00926,33.2,48,300,3.1,Action,1
RBX_00927,15.2,20,27,3.5,Simulation,0
RBX_00928,10.8,48,223,4.2,RPG,1
RBX_00929,32.7,30,14,4.0,Tycoon,1
RBX_00930,17.4,23,296,3.8,Tycoon,1
RBX_00931,19.9,13,67,4.0,Tycoon,1
RBX_00932,39.0,24,62,4.4,Action,1
RBX_00933,34.6,40,122,3.9,Simulation,1
RBX_00934,49.5,48,208,5.0,RPG,1
RBX_00935,20.3,43,94,3.2,RPG,0
RBX_00936,21.0,4,292,1.8,Action,0
RBX_00937,45.8,8,233,2.7,Simulation,0
RBX_00938,31.2,7,187,3.2,Tycoon,1
RBX_00939,15.3,3,10,4.4,Tycoon,1
RBX_00940,29.5,7,177,3.8,Action,0
RBX_00941,8.4,42,102,3.6,Action,1
RBX_00942,31.9,34,172,3.1,Tycoon,1
RBX_00943,2.0,47,78,3.5,Simulation,0
RBX_00944,21.5,6,286,4.2,Action,0
RBX_00945,59.0,39,42,3.3,Tycoon,1
RBX_00946,2.8,23,7,3.0,Tycoon,0
RBX_00947,16.9,2,169,1.7,Action,0
RBX_00948,26.8,44,28,2.7,RPG,1
RBX_00949,20.6,48,32,3.8,RPG,1
RBX_00950,44.9,25,89,3.5,RPG,1
RBX_00951,53.6,20,28,4.1,RPG,1
RBX_00952,27.7,35,72,2.8,Tycoon,1
RBX_00953,18.3,42,96,3.9,Simulation,0
RBX_00954,23.4,43,145,3.1,Action,1
RBX_00955,7.0,5,198,,RPG,0
RBX_00956,31.7,34,12,4.7,RPG,1
RBX_00957,22.3,34,256,3.9,Action,1
RBX_00958,36.7,44,123,1.8,Action,1
RBX_00959,17.6,9,142,3.4,Action,0
RBX_00960,25.6,1,232,3.1,Action,1
RBX_00961,37.6,44,130,2.7,Tycoon,1
RBX_00962,24.2,5,162,4.7,Tycoon,0
RBX_00963,26.9,23,256,5.0,Tycoon,1
RBX_00964,18.1,34,227,4.8,Action,1
RBX_00965,31.2,21,179,3.0,Simulation,1
RBX_00966,16.5,21,273,3.5,RPG,1
RBX_00967,27.3,49,90,3.6,RPG,1
RBX_00968,25.7,35,237,3.2,Tycoon,1
RBX_00969,31.8,28,79,3.9,Action,1
RBX_00970,20.3,26,129,2.1,Action,0
RBX_00971,31.6,4,166,2.3,RPG,0
RBX_00972,5.6,11,65,3.7,Simulation,1
RBX_00973,16.2,2,5,3.3,RPG,0
RBX_00974,24.3,20,181,3.0,Tycoon,0
RBX_00975,40.3,28,28,3.1,Tycoon,1
RBX_00976,2.0,28,185,4.0,Simulation,1
RBX_00977,25.4,45,117,4.6,Tycoon,1
RBX_00978,40.8,39,243,3.1,RPG,1
RBX_00979,30.5,2,149,4.0,RPG,1
RBX_00980,24.3,44,277,3.9,RPG,0
RBX_00981,16.0,37,153,4.1,RPG,1
RBX_00982,25.5,1,291,4.4,Tycoon,0
RBX_00983,18.8,42,63,2.7,Action,1
RBX_00984,3.2,44,273,3.3,RPG,1
RBX_00985,36.0,10,263,2.6,Tycoon,1
RBX_00986,20.8,3,227,4.4,Action,0
RBX_00987,29.9,38,114,3.8,Simulation,1
RBX_00988,17.9,27,189,3.1,Tycoon,0
RBX_00989,36.3,18,153,4.2,RPG,1
RBX_00990,36.7,35,112,4.7,RPG,1
RBX_00991,30.1,11,197,4.8,Action,1
RBX_00992,18.6,50,112,2.7,Simulation,1
RBX_00993,23.4,1,137,2.9,Simulation,0
RBX_00994,22.7,8,204,3.1,Action,0
RBX_00995,14.9,33,21,2.6,RPG,0
RBX_00996,27.5,45,149,4.3,Tycoon,1
RBX_00997,20.7,28,181,4.5,Tycoon,1
RBX_00998,37.6,46,53,3.3,Action,0
RBX_00999,27.1,30,7,3.3,Simulation,1
RBX_01000,19.1,48,179,3.3,RPG,1
RBX_01001,39.4,34,217,2.9,Tycoon,1
RBX_01002,20.2,42,145,3.4,Action,0
RBX_01003,16.5,30,243,4.0,RPG,1
RBX_01004,9.1,5,200,4.7,Action,0
RBX_01005,13.7,34,233,2.6,Simulation,0
RBX_01006,24.0,26,288,3.3,Simulation,0
RBX_01007,20.0,11,131,3.3,Action,0
RBX_01008,24.3,29,268,2.4,Tycoon,0
RBX_01009,29.1,32,199,3.9,Action,1
RBX_01010,37.6,38,111,2.7,Tycoon,1
RBX_01011,11.9,50,89,4.8,Simulation,1
RBX_01012,13.5,37,255,3.3,Simulation,1
RBX_01013,10.7,20,209,4.5,Simulation,1
RBX_01014,23.4,48,268,2.4,Tycoon,1
RBX_01015,43.8,7,120,2.8,Action,0
RBX_01016,22.5,47,57,4.5,Tycoon,1
RBX_01017,31.5,26,182,2.2,RPG,1
RBX_01018,34.3,27,91,3.6,Action,1
RBX_01019,32.2,36,224,3.2,Action,1
RBX_01020,45.2,3,142,3.3,Tycoon,0
RBX_01021,19.2,38,252,4.0,Tycoon,0
RBX_01022,12.0,37,51,3.9,Action,1
RBX_01023,37.5,13,105,2.4,RPG,0
RBX_01024,29.5,19,50,3.8,Action,1
RBX_01025,37.8,15,294,3.5,RPG,1
RBX_01026,32.1,49,149,2.2,Action,0
RBX_01027,26.9,23,273,3.7,Tycoon,1
RBX_01028,33.6,16,229,3.3,Action,1
RBX_01029,20.3,28,16,3.1,RPG,1
RBX_01030,11.8,44,201,4.0,Action,1
RBX_01031,38.9,28,272,4.5,Action,1
RBX_01032,8.8,46,119,2.6,RPG,1
RBX_01033,28.4,22,21,3.7,RPG,1
RBX_01034,25.3,8,64,3.4,Tycoon,0
RBX_01035,26.0,31,143,3.5,Simulation,1
RBX_01036,24.7,26,21,2.2,Action,0
RBX_01037,22.9,8,62,3.8,Tycoon,1
RBX_01038,35.3,4,272,2.8,Tycoon,1
RBX_01039,2.0,13,274,4.4,Action,1
RBX_01040,9.8,45,284,3.7,Tycoon,1
RBX_01041,16.6,41,26,4.6,Simulation,1
RBX_01042,34.4,41,286,,Tycoon,1
RBX_01043,34.3,47,198,1.0,RPG,1
RBX_01044,8.1,46,270,3.3,Action,1
RBX_01045,2.0,24,75,4.0,Tycoon,0
RBX_01046,55.8,45,225,3.5,Tycoon,1
RBX_01047,47.3,16,268,3.4,Action,1
RBX_01048,27.7,10,243,3.4,Action,0
RBX_01049,33.6,43,48,2.8,RPG,1
RBX_01050,11.7,5,190,3.9,Simulation,0
RBX_01051,25.6,41,244,4.9,Action,1
RBX_01052,25.0,5,15,3.1,RPG,0
RBX_01053,7.2,15,74,3.4,RPG,0
RBX_01054,33.6,38,52,2.4,Tycoon,1
RBX_01055,13.2,27,240,3.3,Action,0
RBX_01056,27.3,48,216,1.7,Tycoon,0
RBX_01057,44.2,16,53,3.5,RPG,0
RBX_01058,17.0,45,88,4.0,Simulation,1
RBX_01059,32.5,45,139,3.6,Tycoon,1
RBX_01060,27.9,46,136,4.3,RPG,1
RBX_01061,23.8,3,208,4.7,Tycoon,1
RBX_01062,10.3,11,141,3.7,RPG,0
RBX_01063,21.0,29,188,4.1,Tycoon,1
RBX_01064,21.7,15,85,4.0,Action,1
RBX_01065,21.4,50,112,2.3,Action,0
RBX_01066,36.3,9,221,3.5,Simulation,0
RBX_01067,21.7,15,168,3.8,Action,0
RBX_01068,53.7,39,172,3.8,Tycoon,1
RBX_01069,33.4,43,251,,Simulation,1
RBX_01070,35.1,24,244,3.2,Action,1
RBX_01071,27.0,33,71,3.9,Simulation,1
RBX_01072,25.1,33,93,3.8,Action,0
RBX_01073,59.9,5,176,3.9,Action,1
RBX_01074,11.9,6,154,3.6,RPG,0
RBX_01075,14.7,15,199,3.3,RPG,1
RBX_01076,35.0,19,258,2.8,Action,0
RBX_01077,30.6,3,18,2.6,Action,0
RBX_01078,24.0,42,202,4.4,Action,1
RBX_01079,36.0,19,292,4.3,Simulation,1
RBX_01080,26.5,22,156,4.1,RPG,1
RBX_01081,40.1,4,200,3.5,Action,1
RBX_01082,24.0,49,222,,Tycoon,1
RBX_01083,28.5,38,116,4.1,Simulation,1
RBX_01084,15.6,25,147,3.5,Tycoon,0
RBX_01085,31.9,37,125,3.7,Simulation,1
RBX_01086,27.0,19,160,2.2,Simulation,1
RBX_01087,39.3,31,208,4.8,Tycoon,1
RBX_01088,34.0,1,13,2.3,Simulation,0
RBX_01089,12.4,27,153,3.8,Action,1
RBX_01090,20.6,50,16,4.8,RPG,1
RBX_01091,37.3,34,262,3.2,Action,1
RBX_01092,18.4,16,26,2.8,Tycoon,0
RBX_01093,34.5,1,212,5.0,Tycoon,1
RBX_01094,23.5,32,276,2.8,RPG,0
RBX_01095,28.9,35,198,4.1,RPG,1
RBX_01096,33.5,18,42,4.3,Simulation,1
RBX_01097,36.2,6,294,3.1,RPG,1
