Product_ID,Temperature,Vibration,Operation_Time,Material_Type,Maintenance_Flag,Defect_Status
PROD_00489,73.2,80.7,6.0,Type_A,Yes,0
PROD_00490,59.9,74.8,11.7,Type_B,Yes,0
PROD_00491,82.2,102.1,7.3,Type_A,No,1
PROD_00492,61.2,72.8,8.6,Type_B,No,0
PROD_00493,47.1,82.9,38.5,Type_A,Yes,0
PROD_00494,82.8,82.4,27.8,Type_B,No,0
PROD_00495,68.1,93.5,45.9,Type_B,No,0
PROD_00496,44.4,62.8,11.1,Type_B,No,0
PROD_00497,57.1,102.2,23.3,Type_A,No,0
PROD_00498,46.9,131.2,46.9,Type_B,Yes,0
PROD_00499,39.3,103.4,39.7,Type_C,No,0
PROD_00500,73.9,138.5,35.0,Type_B,Yes,0
PROD_00501,88.6,133.3,9.1,Type_A,No,1
PROD_00502,39.0,119.4,36.9,Type_A,No,0
PROD_00503,68.4,101.9,16.7,Type_C,No,0
PROD_00504,50.2,100.6,25.5,Type_B,No,0
PROD_00505,52.7,119.1,29.2,Type_A,No,0
PROD_00506,51.1,90.2,29.2,Type_B,Yes,0
PROD_00507,47.0,52.9,34.9,Type_C,No,1
PROD_00508,60.7,112.3,31.8,Type_C,No,0
PROD_00509,47.5,71.7,3.3,Type_A,No,0
PROD_00510,64.1,75.9,22.0,Type_B,No,0
PROD_00511,59.2,100.0,31.9,Type_C,No,0
PROD_00512,56.4,97.6,14.2,Type_C,No,0
PROD_00513,46.4,64.7,15.0,Type_A,No,0
PROD_00514,51.3,104.1,6.0,Type_C,No,0
PROD_00515,71.3,124.2,20.1,Type_A,No,0
PROD_00516,67.5,71.8,47.4,Type_C,No,1
PROD_00517,45.3,131.8,13.7,Type_C,Yes,0
PROD_00518,61.5,61.0,25.5,Type_A,No,0
PROD_00519,71.3,152.9,35.7,Type_A,Yes,1
PROD_00520,,89.7,0.6,Type_B,No,0
PROD_00521,68.2,103.6,43.2,Type_C,No,0
PROD_00522,50.1,52.7,18.6,Type_B,No,1
PROD_00523,68.6,98.4,41.7,Type_B,No,0
PROD_00524,48.6,105.7,1.9,Type_A,No,0
PROD_00525,32.9,97.8,7.0,Type_C,No,0
PROD_00526,35.6,85.9,15.5,Type_A,No,0
PROD_00527,60.7,76.3,16.6,Type_C,No,1
PROD_00528,63.9,128.3,40.7,Type_A,Yes,1
PROD_00529,46.4,100.8,0.5,Type_C,No,0
PROD_00530,69.6,138.5,30.8,Type_B,No,1
PROD_00531,35.1,86.8,6.3,Type_C,No,0
PROD_00532,59.0,89.1,39.5,Type_C,No,0
PROD_00533,41.8,120.4,37.4,Type_A,No,0
PROD_00534,50.2,59.4,24.0,Type_C,No,0
PROD_00535,60.7,69.7,10.2,Type_C,No,0
PROD_00536,47.1,127.4,30.5,Type_C,No,0
PROD_00537,54.2,70.7,7.5,Type_C,No,0
PROD_00538,75.1,54.5,9.1,Type_B,No,1
PROD_00539,51.3,146.7,30.1,Type_A,No,1
PROD_00540,72.5,65.2,47.6,Type_C,No,0
PROD_00541,43.1,104.6,42.8,Type_A,No,0
PROD_00542,67.9,101.7,28.5,Type_B,Yes,0
PROD_00543,81.6,29.7,25.8,Type_B,No,0
PROD_00544,22.9,93.3,47.9,Type_C,No,1
PROD_00545,48.0,111.2,26.3,Type_A,No,0
PROD_00546,68.7,108.9,20.2,Type_A,No,0
PROD_00547,57.0,122.6,43.7,Type_A,No,0
PROD_00548,65.6,90.3,11.2,Type_B,No,0
PROD_00549,50.9,117.8,4.7,Type_B,Yes,0
PROD_00550,61.3,82.8,30.4,Type_C,Yes,0
PROD_00551,57.7,64.7,4.6,Type_A,Yes,0
PROD_00552,77.5,67.6,17.9,Type_A,No,0
PROD_00553,63.8,63.4,20.3,Type_B,No,0
PROD_00554,65.1,125.2,26.3,Type_C,No,0
PROD_00555,53.8,62.1,47.6,Type_C,No,0
PROD_00556,52.7,106.9,10.6,Type_C,No,0
PROD_00557,53.5,93.4,18.0,Type_B,No,0
PROD_00558,65.9,97.4,6.3,Type_A,No,0
PROD_00559,53.7,134.1,29.2,Type_C,No,0
PROD_00560,64.3,89.0,34.9,Type_C,No,0
PROD_00561,91.1,115.3,23.1,Type_A,No,0
PROD_00562,73.1,100.9,11.8,Type_C,No,0
PROD_00563,55.1,96.2,29.8,Type_B,Yes,0
PROD_00564,78.0,157.5,25.9,Type_C,No,1
PROD_00565,53.9,64.0,8.2,Type_A,No,0
PROD_00566,29.4,132.2,19.5,Type_B,No,1
PROD_00567,44.9,116.4,20.9,Type_C,No,0
PROD_00568,31.9,88.0,47.2,Type_A,No,0
PROD_00569,54.7,140.7,40.8,Type_A,No,1
PROD_00570,,53.8,35.2,Type_A,No,0
PROD_00571,85.1,87.0,42.7,Type_A,No,1
PROD_00572,64.9,69.8,35.3,Type_C,No,0
PROD_00573,56.7,110.3,43.4,Type_C,No,1
PROD_00574,72.4,72.2,2.6,Type_B,Yes,0
PROD_00575,26.8,110.8,21.9,Type_B,No,0
PROD_00576,63.5,95.3,35.9,Type_A,No,1
PROD_00577,71.6,88.0,28.0,Type_A,No,0
PROD_00578,37.8,109.7,8.4,Type_B,No,0
PROD_00579,77.2,93.3,16.3,Type_C,No,0
PROD_00580,65.1,72.8,15.3,Type_C,No,0
PROD_00581,53.8,170.0,12.5,Type_C,No,0
PROD_00582,69.5,87.8,16.5,Type_A,No,0
PROD_00583,94.1,44.6,24.7,Type_B,No,1
PROD_00584,62.7,78.9,41.0,Type_B,No,0
PROD_00585,63.7,68.3,35.6,Type_B,No,1
PROD_00586,53.1,120.7,40.1,Type_C,No,0
PROD_00587,47.3,108.0,42.4,Type_B,No,1
PROD_00588,72.5,110.0,20.0,Type_B,No,0
PROD_00589,47.2,90.7,16.6,Type_C,No,0
PROD_00590,61.1,93.0,2.8,Type_A,No,0
PROD_00591,52.8,90.7,44.7,Type_A,No,0
PROD_00592,67.2,98.0,3.2,Type_C,No,0
PROD_00593,65.0,120.9,35.6,Type_B,Yes,0
PROD_00594,75.6,108.4,18.1,Type_A,Yes,0
PROD_00595,52.3,112.5,45.5,Type_A,No,0
PROD_00596,56.0,112.5,20.1,Type_A,No,0
PROD_00597,45.3,122.1,39.2,Type_C,No,0
PROD_00598,53.3,107.2,13.6,Type_A,No,0
PROD_00599,65.7,109.0,14.4,Type_B,No,0
PROD_00600,71.4,129.7,28.6,Type_C,No,0
PROD_00601,46.2,83.4,47.9,Type_C,No,0
PROD_00602,73.0,78.6,24.8,Type_A,No,0
PROD_00603,80.3,70.4,44.9,Type_B,No,1
PROD_00604,66.2,104.6,37.7,Type_C,No,0
PROD_00605,88.2,53.7,38.2,Type_A,Yes,1
PROD_00606,48.4,111.6,20.9,Type_B,No,0
PROD_00607,41.3,97.3,18.6,Type_B,No,0
PROD_00608,33.3,128.4,9.2,Type_C,No,0
PROD_00609,82.4,83.2,46.3,Type_A,No,0
PROD_00610,69.8,94.9,46.1,Type_B,No,0
PROD_00611,59.2,128.1,35.9,Type_C,No,1
PROD_00612,64.2,134.6,14.2,Type_C,No,1
PROD_00613,43.1,83.0,11.8,Type_C,No,0
PROD_00614,96.7,104.5,47.5,Type_C,No,1
PROD_00615,61.9,107.4,3.2,Type_C,Yes,0
PROD_00616,61.6,109.3,40.5,Type_B,No,0
PROD_00617,70.9,93.4,17.1,Type_C,No,0
PROD_00618,67.2,132.0,20.1,Type_A,No,1
PROD_00619,63.4,52.8,39.9,Type_A,No,0
PROD_00620,48.1,89.5,4.3,Type_B,Yes,0
PROD_00621,67.1,111.2,17.0,Type_C,No,0
PROD_00622,88.2,111.4,45.7,Type_C,No,0
PROD_00623,80.2,133.8,33.6,Type_B,No,1
PROD_00624,83.9,130.0,36.2,Type_C,No,1
PROD_00625,52.3,92.9,36.4,Type_C,No,1
PROD_00626,45.2,132.5,2.9,Type_A,No,0
PROD_00627,58.1,82.1,9.8,Type_C,No,0
PROD_00628,60.8,123.3,23.6,Type_B,No,0
PROD_00629,76.4,145.3,17.7,Type_A,No,1
PROD_00630,34.6,130.4,19.7,Type_B,No,0
PROD_00631,82.9,102.6,37.5,Type_B,No,1
PROD_00632,57.6,91.7,0.7,Type_C,Yes,0
PROD_00633,53.6,61.8,31.7,Type_C,No,0
PROD_00634,44.8,107.8,0.0,Type_A,No,0
PROD_00635,35.2,72.1,3.0,Type_B,No,0
PROD_00636,72.3,80.2,19.6,Type_B,No,0
PROD_00637,61.1,70.2,40.4,Type_C,No,0
PROD_00638,40.7,88.5,7.0,Type_B,No,0
PROD_00639,40.6,99.3,26.6,Type_B,No,0
PROD_00640,55.0,106.8,32.6,Type_B,No,0
PROD_00641,85.0,85.0,11.0,Type_B,Yes,0
PROD_00642,56.1,126.7,24.6,Type_B,No,0
PROD_00643,37.5,94.8,43.7,Type_A,Yes,0
PROD_00644,56.3,80.3,24.6,Type_B,No,0
PROD_00645,55.9,105.7,7.6,Type_B,No,0
PROD_00646,19.5,149.1,30.1,Type_A,No,1
PROD_00647,59.2,108.4,28.4,Type_C,Yes,0
PROD_00648,56.5,90.9,1.3,Type_C,Yes,0
PROD_00649,70.4,61.8,4.3,Type_A,No,0
PROD_00650,87.7,94.5,7.5,Type_A,No,1
PROD_00651,76.9,105.9,6.5,Type_C,No,1
PROD_00652,56.0,90.3,12.5,Type_B,Yes,0
PROD_00653,43.4,58.4,21.8,Type_B,No,0
PROD_00654,98.6,78.7,17.8,Type_A,No,0
PROD_00655,60.9,136.4,42.8,Type_B,No,1
PROD_00656,60.2,135.9,29.4,Type_A,No,1
PROD_00657,59.6,77.8,42.1,Type_C,No,1
PROD_00658,63.0,116.8,25.3,Type_B,No,0
PROD_00659,57.8,70.5,4.3,Type_C,No,0
PROD_00660,51.4,135.1,22.2,Type_B,Yes,0
PROD_00661,51.8,106.1,39.5,Type_B,No,1
PROD_00662,59.5,123.7,9.3,Type_B,No,0
PROD_00663,51.8,57.1,4.4,Type_A,No,0
PROD_00664,49.3,116.9,15.8,Type_C,No,0
PROD_00665,61.6,99.8,18.7,Type_A,No,0
PROD_00666,56.2,121.3,14.7,Type_A,No,0
PROD_00667,82.6,122.9,6.5,Type_C,No,0
PROD_00668,20.2,101.6,12.0,Type_C,No,0
PROD_00669,76.4,85.0,32.7,Type_A,Yes,1
PROD_00670,78.7,119.5,18.5,Type_A,No,1
PROD_00671,28.9,98.5,30.4,Type_A,No,0
PROD_00672,54.9,78.2,25.7,Type_C,No,0
PROD_00673,54.4,77.0,26.4,Type_A,No,0
PROD_00674,38.9,63.1,11.9,Type_C,Yes,0
PROD_00675,48.3,87.2,25.0,Type_A,No,0
PROD_00676,43.3,127.6,1.1,Type_C,Yes,0
PROD_00677,86.3,104.4,20.7,Type_A,Yes,0
PROD_00678,74.0,86.8,27.5,Type_B,No,0
PROD_00679,79.1,120.1,8.7,Type_B,Yes,1
PROD_00680,70.8,79.2,12.3,Type_C,No,0
PROD_00681,43.1,102.4,10.5,Type_C,No,0
PROD_00682,52.1,95.5,3.4,Type_B,No,0
PROD_00683,67.3,119.5,16.7,Type_C,Yes,0
PROD_00684,41.7,60.6,47.0,Type_C,No,0
PROD_00685,70.7,78.7,17.0,Type_B,No,0
PROD_00686,56.4,59.0,22.1,Type_A,No,0
PROD_00687,54.4,93.5,31.3,Type_C,Yes,0
PROD_00688,70.7,130.3,31.1,Type_C,Yes,0
PROD_00689,66.7,87.4,45.6,Type_A,No,1
PROD_00690,54.6,87.2,41.2,Type_A,No,0
PROD_00691,77.4,121.8,38.1,Type_C,Yes,1
PROD_00692,43.8,126.7,45.7,Type_C,No,1
PROD_00693,69.2,97.8,11.1,Type_A,No,0
PROD_00694,68.9,117.1,29.6,Type_C,No,0
PROD_00695,55.4,73.1,42.6,Type_A,No,0
PROD_00696,64.9,134.4,30.0,Type_A,No,0
PROD_00697,41.2,153.7,46.9,Type_C,Yes,0
PROD_00698,73.9,113.0,4.8,Type_C,No,0
PROD_00699,57.2,47.9,21.1,Type_A,No,0
PROD_00700,52.2,86.0,46.9,Type_C,No,1
PROD_00701,75.7,115.3,18.2,Type_A,No,1
PROD_00702,49.4,89.5,35.5,Type_B,Yes,0
PROD_00703,38.9,131.8,1.5,Type_B,No,0
PROD_00704,36.7,114.7,33.4,Type_A,No,0
PROD_00705,69.1,82.3,44.9,Type_A,No,0
PROD_00706,40.8,100.8,18.4,Type_C,No,0
PROD_00707,86.3,77.7,1.0,Type_A,No,1
PROD_00708,28.8,95.4,1.3,Type_A,Yes,0
PROD_00709,85.4,86.1,42.8,Type_C,No,1
PROD_00710,63.2,129.4,34.7,Type_C,No,0
PROD_00711,58.5,152.9,5.1,Type_B,No,1
PROD_00712,51.8,64.2,2.6,Type_A,No,0
PROD_00713,66.0,51.9,38.6,Type_A,No,0
PROD_00714,59.4,93.9,38.9,Type_B,Yes,0
PROD_00715,76.5,62.0,5.8,Type_A,Yes,0
PROD_00716,61.7,101.2,14.5,Type_C,Yes,0
PROD_00717,62.3,118.7,37.4,Type_A,No,1
PROD_00718,54.5,137.4,25.2,Type_C,No,0
PROD_00719,59.1,105.0,45.9,Type_A,Yes,0
PROD_00720,64.6,95.2,23.1,Type_B,No,0
PROD_00721,34.3,50.5,32.5,Type_C,Yes,0
PROD_00722,39.8,100.7,24.5,Type_C,Yes,0
PROD_00723,71.1,101.8,45.3,Type_B,No,0
PROD_00724,62.6,116.0,19.1,Type_C,No,0
PROD_00725,57.2,82.3,11.0,Type_B,No,0
PROD_00726,60.3,89.1,15.7,Type_A,No,0
PROD_00727,65.2,63.0,40.9,Type_B,No,0
PROD_00728,51.9,42.7,23.9,Type_A,No,0
PROD_00729,48.3,72.3,17.0,Type_C,No,0
PROD_00730,62.9,60.7,26.1,Type_C,No,0
PROD_00731,45.3,108.4,6.4,Type_B,No,0
PROD_00732,66.1,87.0,0.3,Type_A,No,0
PROD_00733,34.5,86.5,13.5,Type_B,No,0
PROD_00734,75.4,75.4,29.0,Type_C,No,0
PROD_00735,67.1,19.2,34.2,Type_C,Yes,0
PROD_00736,63.8,137.7,39.7,Type_A,No,0
PROD_00737,74.7,75.0,44.5,Type_A,No,0
PROD_00738,85.0,89.7,19.8,Type_C,No,1
PROD_00739,75.2,63.6,35.5,Type_C,No,0
PROD_00740,32.4,124.3,3.6,Type_A,No,0
PROD_00741,40.8,103.6,2.8,Type_B,No,0
PROD_00742,50.6,79.3,6.0,Type_B,No,0
PROD_00743,60.4,90.2,21.5,Type_A,Yes,0
PROD_00744,67.8,142.0,10.1,Type_A,No,0
PROD_00745,49.1,98.2,13.8,Type_A,No,0
PROD_00746,62.8,95.5,31.1,Type_C,No,0
PROD_00747,48.7,76.5,17.2,Type_B,No,0
PROD_00748,50.8,52.6,26.8,Type_A,No,0
PROD_00749,38.9,96.0,19.8,Type_B,No,0
PROD_00750,46.2,108.1,8.1,Type_C,Yes,0
PROD_00751,39.7,127.5,3.6,Type_C,No,0
PROD_00752,45.4,43.8,11.3,Type_A,No,0
PROD_00753,75.8,71.9,2.8,Type_A,Yes,0
PROD_00754,45.8,85.5,29.7,Type_A,No,0
PROD_00755,99.5,99.9,38.2,Type_A,No,1
PROD_00756,67.4,96.4,16.3,Type_B,No,0
PROD_00757,62.8,97.0,18.6,Type_A,No,0
PROD_00758,47.1,110.2,39.2,Type_B,No,0
PROD_00759,70.5,77.4,10.7,Type_C,No,0
PROD_00760,51.4,123.4,5.7,Type_C,No,0
PROD_00761,61.8,110.8,24.1,Type_B,No,0
PROD_00762,98.4,92.0,31.0,Type_B,Yes,0
PROD_00763,58.6,140.0,28.8,Type_A,No,1
PROD_00764,77.2,138.9,34.3,Type_A,No,1
PROD_00765,49.5,123.3,2.7,Type_A,No,0
PROD_00766,59.5,24.5,20.6,Type_C,No,0
PROD_00767,86.6,139.5,11.5,Type_B,No,1
PROD_00768,50.6,119.9,36.4,Type_B,No,0
PROD_00769,87.2,150.2,41.9,Type_B,No,1
PROD_00770,70.6,130.9,13.5,Type_B,Yes,0
PROD_00771,51.6,139.5,4.6,Type_A,No,1
PROD_00772,69.5,122.0,12.2,Type_A,No,0
PROD_00773,74.6,133.7,5.0,Type_B,No,0
PROD_00774,69.3,149.9,15.5,Type_A,No,1
PROD_00775,36.4,105.4,25.8,Type_C,No,0
PROD_00776,49.1,60.7,46.7,Type_A,No,0
PROD_00777,56.3,92.3,19.2,Type_C,No,0
PROD_00778,58.9,109.7,10.6,Type_C,No,0
PROD_00779,69.3,101.9,8.0,Type_B,No,0
PROD_00780,62.7,68.8,8.3,Type_B,No,0
PROD_00781,40.0,59.2,9.2,Type_A,No,0
PROD_00782,65.7,81.5,36.6,Type_B,Yes,0
PROD_00783,69.2,120.2,2.9,Type_C,Yes,0
PROD_00784,68.4,139.5,47.9,Type_C,No,0
PROD_00785,76.2,122.9,25.1,Type_A,No,1
PROD_00786,72.5,126.4,26.1,Type_C,No,1
PROD_00787,66.9,98.0,17.2,Type_B,No,0
PROD_00788,58.9,56.4,33.1,Type_A,No,0
PROD_00789,35.1,88.6,22.6,Type_A,No,0
PROD_00790,66.4,93.5,15.8,Type_A,No,0
PROD_00791,63.1,87.6,12.7,Type_B,No,0
PROD_00792,64.1,101.4,44.4,Type_C,Yes,0
PROD_00793,40.8,111.0,14.0,Type_B,No,0
PROD_00794,43.8,121.3,20.9,Type_A,No,0
PROD_00795,75.8,93.0,16.8,Type_C,No,1
PROD_00796,59.4,52.4,4.1,Type_A,No,0
PROD_00797,70.2,87.9,8.9,Type_B,No,0
PROD_00798,60.4,101.1,9.1,Type_A,No,0
PROD_00799,60.4,130.6,33.3,Type_B,No,1
PROD_00800,74.1,85.8,19.5,Type_A,No,0
PROD_00801,52.3,112.8,37.5,Type_A,No,0
PROD_00802,61.4,107.3,34.0,Type_A,No,0
PROD_00803,53.1,101.1,9.2,Type_B,No,0
PROD_00804,53.5,123.3,27.0,Type_B,No,1
PROD_00805,55.4,83.5,35.7,Type_B,No,1
PROD_00806,63.3,85.6,30.4,Type_B,No,0
PROD_00807,52.8,99.7,28.8,Type_B,Yes,0
PROD_00808,78.8,84.0,35.5,Type_C,No,1
PROD_00809,46.6,112.7,2.7,Type_A,No,0
PROD_00810,57.2,82.2,35.1,Type_B,No,1
PROD_00811,53.4,105.7,13.1,Type_C,No,0
PROD_00812,81.7,97.5,27.4,Type_C,No,0
PROD_00813,62.9,105.4,11.6,Type_A,Yes,0
PROD_00814,75.5,88.5,40.3,Type_A,Yes,0
PROD_00815,37.7,91.5,23.1,Type_A,No,0
PROD_00816,64.0,102.4,30.9,Type_B,No,1
PROD_00817,73.3,105.1,38.1,Type_A,No,0
PROD_00818,61.2,99.9,43.0,Type_A,No,0
PROD_00819,76.0,142.6,35.1,Type_A,No,1
PROD_00820,52.2,75.2,7.1,Type_C,No,0
PROD_00821,81.1,98.4,41.0,Type_B,No,1
PROD_00822,94.5,60.7,29.7,Type_A,Yes,0
PROD_00823,54.6,109.3,29.3,Type_C,No,0
PROD_00824,53.3,72.1,44.2,Type_B,No,0
PROD_00825,81.8,93.0,11.9,Type_A,No,0
PROD_00826,83.7,90.7,11.5,Type_C,No,1
PROD_00827,52.2,107.0,24.6,Type_B,No,0
PROD_00828,53.7,86.2,36.0,Type_A,No,0
PROD_00829,55.8,85.1,21.5,Type_A,Yes,0
PROD_00830,39.8,135.9,30.4,Type_C,No,1
PROD_00831,46.2,107.1,21.7,Type_A,No,0
PROD_00832,44.9,86.0,29.3,Type_C,No,0
PROD_00833,48.5,93.7,39.5,Type_C,No,0
PROD_00834,59.5,141.1,8.7,Type_C,No,0
PROD_00835,63.5,94.1,33.4,Type_B,No,0
PROD_00836,83.3,82.8,37.8,Type_C,No,0
PROD_00837,45.0,82.9,21.5,Type_B,No,0
PROD_00838,74.8,86.3,15.5,Type_A,No,0
PROD_00839,56.8,85.1,0.7,Type_B,Yes,0
PROD_00840,59.3,68.0,38.3,Type_C,No,0
PROD_00841,70.1,71.9,15.7,Type_A,No,0
PROD_00842,43.2,79.3,17.2,Type_C,No,0
PROD_00843,65.7,114.8,16.1,Type_C,Yes,0
PROD_00844,62.5,90.5,23.9,Type_A,No,0
PROD_00845,67.4,94.8,33.7,Type_C,No,0
PROD_00846,64.3,131.8,37.0,Type_B,No,1
PROD_00847,96.8,132.4,18.8,Type_A,No,1
PROD_00848,50.4,92.9,31.8,Type_A,No,0
PROD_00849,52.0,84.2,34.6,Type_A,No,1
PROD_00850,50.7,78.4,14.3,Type_C,No,0
PROD_00851,51.7,117.3,4.6,Type_C,No,0
PROD_00852,50.4,94.9,42.9,Type_A,No,0
PROD_00853,77.8,90.3,32.5,Type_B,No,1
PROD_00854,81.3,79.7,31.1,Type_C,No,1
PROD_00855,51.4,80.8,2.8,Type_C,No,0
PROD_00856,47.5,108.0,39.3,Type_C,No,0
PROD_00857,,67.1,27.2,Type_B,No,0
PROD_00858,51.7,124.9,40.7,Type_C,No,0
PROD_00859,69.5,86.7,46.8,Type_C,No,0
PROD_00860,63.0,96.3,45.9,Type_B,No,0
PROD_00861,37.3,66.6,41.1,Type_B,No,0
PROD_00862,83.2,99.7,0.5,Type_C,No,1
PROD_00863,86.9,91.8,42.5,Type_A,No,1
PROD_00864,50.8,98.7,3.6,Type_A,No,0
PROD_00865,54.2,136.8,40.9,Type_B,Yes,0
PROD_00866,64.3,104.4,13.4,Type_C,Yes,0
PROD_00867,65.0,80.1,29.3,Type_B,No,0
PROD_00868,69.9,82.2,1.8,Type_B,Yes,0
PROD_00869,90.2,114.9,37.0,Type_A,No,1
PROD_00870,57.3,132.5,5.4,Type_B,No,0
PROD_00871,48.0,107.0,19.7,Type_B,No,0
PROD_00872,39.3,117.2,39.2,Type_C,No,0
PROD_00873,49.0,115.2,33.4,Type_C,Yes,0
PROD_00874,59.5,135.5,0.3,Type_B,No,0
PROD_00875,,51.3,19.3,Type_B,No,1
PROD_00876,52.2,116.7,2.0,Type_C,No,0
PROD_00877,63.4,124.6,32.3,Type_A,Yes,0
PROD_00878,59.8,66.5,46.5,Type_C,No,0
PROD_00879,77.8,77.9,31.5,Type_C,Yes,1
PROD_00880,97.9,78.7,10.8,Type_C,No,0
PROD_00881,52.0,81.8,17.1,Type_C,No,0
PROD_00882,52.7,88.0,46.9,Type_C,No,1
PROD_00883,75.7,106.1,10.8,Type_A,No,0
PROD_00884,70.2,121.6,27.0,Type_C,Yes,0
PROD_00885,87.7,127.0,19.2,Type_C,No,1
PROD_00886,68.8,79.1,36.9,Type_A,No,0
PROD_00887,54.6,78.9,41.6,Type_B,Yes,0
PROD_00888,68.9,132.9,16.4,Type_A,No,0
PROD_00889,76.6,116.2,31.7,Type_C,No,0
PROD_00890,72.3,102.1,26.4,Type_B,No,0
PROD_00891,67.6,111.8,13.4,Type_A,No,0
PROD_00892,76.0,99.3,13.1,Type_B,No,0
PROD_00893,77.5,113.1,25.9,Type_A,No,1
PROD_00894,80.7,91.6,7.4,Type_A,Yes,0
PROD_00895,69.7,106.7,38.9,Type_B,Yes,0
PROD_00896,57.5,62.2,3.3,Type_B,No,0
PROD_00897,62.2,82.8,4.5,Type_B,Yes,0
PROD_00898,78.1,83.1,16.4,Type_B,No,0
PROD_00899,47.7,90.6,5.7,Type_C,No,0
PROD_00900,65.5,76.8,22.8,Type_A,No,0
PROD_00901,54.1,86.7,19.2,Type_C,No,0
PROD_00902,60.4,62.1,34.6,Type_A,No,1
PROD_00903,79.2,113.7,45.7,Type_C,Yes,1
PROD_00904,62.9,97.9,36.2,Type_C,No,1
PROD_00905,60.7,57.4,8.6,Type_A,No,0
PROD_00906,39.6,79.1,44.9,Type_C,Yes,0
PROD_00907,71.2,108.4,18.8,Type_B,No,0
PROD_00908,69.7,86.4,22.8,Type_B,Yes,0
PROD_00909,92.4,82.6,20.2,Type_C,No,0
PROD_00910,55.4,98.1,13.5,Type_C,No,0
PROD_00911,63.3,108.6,43.0,Type_A,No,1
PROD_00912,63.7,64.1,15.9,Type_A,Yes,0
PROD_00913,83.7,113.8,27.8,Type_C,Yes,0
PROD_00914,58.6,80.0,11.5,Type_A,No,0
PROD_00915,64.2,99.6,38.3,Type_B,No,0
PROD_00916,69.1,99.1,37.2,Type_B,No,0
PROD_00917,62.8,86.8,14.2,Type_B,No,0
PROD_00918,53.3,74.4,32.7,Type_A,No,0
PROD_00919,62.9,92.9,33.8,Type_A,No,0
PROD_00920,76.1,140.6,27.0,Type_A,No,1
PROD_00921,44.6,66.0,28.8,Type_A,Yes,0
PROD_00922,62.0,142.3,27.6,Type_C,No,1
PROD_00923,49.5,93.5,3.9,Type_C,Yes,0
PROD_00924,77.9,100.9,32.2,Type_C,No,1
PROD_00925,37.2,72.8,22.5,Type_C,Yes,0
PROD_00926,51.6,80.7,21.0,Type_B,No,0
PROD_00927,65.7,87.4,41.3,Type_A,No,0
PROD_00928,83.5,73.9,1.1,Type_B,No,0
PROD_00929,59.0,94.8,12.1,Type_A,No,0
PROD_00930,51.7,89.8,5.8,Type_C,No,0
PROD_00931,88.2,146.3,1.7,Type_B,No,1
PROD_00932,38.3,70.9,13.2,Type_A,No,0
PROD_00933,27.0,102.6,47.4,Type_C,No,0
PROD_00934,66.6,106.2,13.0,Type_A,No,0
PROD_00935,52.5,73.2,31.9,Type_A,No,1
PROD_00936,44.7,117.2,5.7,Type_C,No,0
PROD_00937,70.6,90.0,28.9,Type_B,No,0
PROD_00938,63.7,37.7,47.3,Type_A,No,0
PROD_00939,51.5,116.5,14.0,Type_C,No,0
PROD_00940,40.8,72.1,40.7,Type_A,No,0
PROD_00941,73.1,73.8,47.9,Type_A,No,0
PROD_00942,69.8,117.2,28.3,Type_A,No,0
PROD_00943,58.5,91.3,14.9,Type_B,No,0
PROD_00944,87.7,122.9,32.3,Type_B,No,1
PROD_00945,43.9,130.3,40.6,Type_B,No,0
PROD_00946,37.1,83.9,8.2,Type_B,No,0
PROD_00947,49.6,119.8,21.7,Type_C,Yes,0
PROD_00948,59.3,81.1,15.3,Type_B,No,0
PROD_00949,63.7,155.8,13.6,Type_A,No,1
PROD_00950,56.4,82.7,41.3,Type_C,No,0
PROD_00951,65.3,125.7,20.2,Type_A,No,1
PROD_00952,41.2,121.1,16.3,Type_B,Yes,0
PROD_00953,81.7,107.9,29.0,Type_A,No,1
PROD_00954,58.8,83.2,10.5,Type_A,No,0
PROD_00955,76.8,96.2,11.0,Type_A,No,1
PROD_00956,65.1,46.2,25.0,Type_A,Yes,0
PROD_00957,66.9,105.6,19.6,Type_B,No,0
PROD_00958,68.5,108.7,14.2,Type_A,No,0
PROD_00959,66.7,103.3,2.6,Type_A,Yes,0
PROD_00960,69.6,25.7,25.0,Type_A,Yes,0
PROD_00961,79.9,68.4,39.2,Type_A,Yes,1
PROD_00962,62.9,81.3,40.9,Type_B,No,0
PROD_00963,70.6,107.3,11.3,Type_A,No,0
PROD_00964,58.7,107.2,28.8,Type_C,No,0
PROD_00965,81.6,95.7,41.1,Type_C,No,1
PROD_00966,49.9,115.9,19.6,Type_A,Yes,0
PROD_00967,87.0,74.3,44.7,Type_A,No,1
PROD_00968,59.4,115.3,43.3,Type_B,No,0
PROD_00969,38.5,111.9,10.0,Type_C,No,0
PROD_00970,61.9,109.4,12.4,Type_B,No,0
PROD_00971,49.8,95.4,8.7,Type_A,Yes,0
PROD_00972,72.6,145.8,9.4,Type_C,Yes,0
PROD_00973,50.2,112.3,43.6,Type_C,No,0
PROD_00974,53.3,75.8,44.7,Type_B,Yes,0
PROD_00975,31.7,106.2,2.5,Type_A,No,0
PROD_00976,53.2,118.8,28.5,Type_C,No,0
PROD_00977,23.6,85.3,27.1,Type_B,No,0
PROD_00978,36.2,127.2,18.7,Type_C,No,1
PROD_00979,71.4,109.6,30.3,Type_A,No,1
PROD_00980,71.8,41.4,45.5,Type_A,No,0
