Car_ID,Year,Mileage,Engine_Size,Fuel_Type,Accident_History,Price
CAR_00442,2010,145954.0,1.0,Petrol,No,100.0
CAR_00443,2025,11335.0,3.0,Petrol,No,5020.0
CAR_00444,2021,121079.0,3.0,Diesel,No,2890.0
CAR_00445,2020,110143.0,1.0,Petrol,No,1810.0
CAR_00446,2012,193919.0,3.0,Petrol,No,1050.0
CAR_00447,2015,99422.0,3.5,Hybrid,No,2730.0
CAR_00448,2016,17402.0,1.6,Petrol,No,2270.0
CAR_00449,2015,112579.0,1.0,Petrol,Yes,1020.0
CAR_00450,2023,169014.0,2.5,Petrol,No,2430.0
CAR_00451,2023,199386.0,2.0,Petrol,No,1870.0
CAR_00452,2015,88917.0,2.0,Hybrid,No,2590.0
CAR_00453,2015,67458.0,1.0,Petrol,No,1530.0
CAR_00454,2022,181797.0,1.6,Petrol,No,1800.0
CAR_00455,2012,42292.0,3.5,Hybrid,No,3010.0
CAR_00456,2015,125009.0,2.5,Diesel,No,1560.0
CAR_00457,2017,84114.0,2.0,Petrol,Yes,2020.0
CAR_00458,2020,13011.0,2.0,Hybrid,No,3750.0
CAR_00459,2020,72721.0,3.5,Diesel,No,3790.0
CAR_00460,2011,56720.0,1.6,Petrol,No,1510.0
CAR_00461,2014,138788.0,3.0,Diesel,Yes,1190.0
CAR_00462,2023,190014.0,1.0,Hybrid,No,1840.0
CAR_00463,2010,57269.0,1.6,Petrol,No,960.0
CAR_00464,2021,163236.0,1.6,Diesel,No,2060.0
CAR_00465,2024,15795.0,1.6,Hybrid,Yes,3860.0
CAR_00466,2025,,1.6,Diesel,Yes,2700.0
CAR_00467,2010,18757.0,3.0,Petrol,No,2350.0
CAR_00468,2014,187136.0,3.5,Petrol,No,1480.0
CAR_00469,2021,154438.0,2.5,Diesel,No,2350.0
CAR_00470,2022,133300.0,1.6,Petrol,No,2460.0
CAR_00471,2025,165660.0,1.6,Hybrid,No,2530.0
CAR_00472,2012,131266.0,1.0,Petrol,No,930.0
CAR_00473,2013,193944.0,2.0,Petrol,No,550.0
CAR_00474,2012,144222.0,3.0,Diesel,No,1610.0
CAR_00475,2025,,1.6,Diesel,No,1870.0
CAR_00476,2010,105841.0,2.5,Petrol,No,1080.0
CAR_00477,2025,27828.0,2.5,Petrol,No,4400.0
CAR_00478,2010,107995.0,2.5,Diesel,No,1230.0
CAR_00479,2021,29740.0,1.0,Hybrid,No,3060.0
CAR_00480,2021,120536.0,2.5,Diesel,No,2910.0
CAR_00481,2023,99086.0,3.5,Petrol,No,4130.0
CAR_00482,2022,126402.0,1.0,Petrol,No,1800.0
CAR_00483,2023,6959.0,3.0,Hybrid,No,4780.0
CAR_00484,2014,42994.0,2.5,Hybrid,No,2530.0
CAR_00485,2015,100809.0,2.0,Petrol,No,1910.0
CAR_00486,2012,190348.0,1.6,Diesel,Yes,100.0
CAR_00487,2021,79804.0,3.0,Petrol,No,3460.0
CAR_00488,2018,87753.0,3.5,Diesel,No,3200.0
CAR_00489,2014,144366.0,2.0,Hybrid,No,1220.0
CAR_00490,2017,122740.0,3.0,Petrol,No,2230.0
CAR_00491,2022,63291.0,3.5,Diesel,No,3880.0
CAR_00492,2010,85109.0,2.5,Petrol,No,1070.0
CAR_00493,2023,47451.0,3.0,Petrol,Yes,3770.0
CAR_00494,2014,193374.0,3.0,Diesel,No,1460.0
CAR_00495,2024,30474.0,3.0,Petrol,No,4040.0
CAR_00496,2012,77508.0,1.0,Diesel,No,1160.0
CAR_00497,2021,10039.0,2.0,Petrol,No,3620.0
CAR_00498,2010,48247.0,3.5,Diesel,No,2130.0
CAR_00499,2013,157192.0,2.5,Petrol,No,1540.0
CAR_00500,2024,44229.0,1.6,Diesel,Yes,3390.0
CAR_00501,2022,20612.0,2.5,Diesel,No,4090.0
CAR_00502,2014,97518.0,2.5,Hybrid,Yes,1780.0
CAR_00503,2025,6944.0,1.0,Hybrid,No,3580.0
CAR_00504,2016,21529.0,1.0,Petrol,Yes,1920.0
CAR_00505,2010,162487.0,3.0,Petrol,No,850.0
CAR_00506,2025,155437.0,2.5,Diesel,No,3150.0
CAR_00507,2012,183452.0,2.0,Diesel,Yes,100.0
CAR_00508,2025,171631.0,1.0,Petrol,No,2300.0
CAR_00509,2011,138219.0,3.5,Petrol,No,1390.0
CAR_00510,2018,15205.0,1.0,Diesel,No,2690.0
CAR_00511,2019,157655.0,2.0,Hybrid,No,1820.0
CAR_00512,2024,169875.0,1.0,Hybrid,No,2090.0
CAR_00513,2015,160821.0,2.0,Petrol,No,880.0
CAR_00514,2019,104153.0,1.6,Petrol,No,2120.0
CAR_00515,2012,50416.0,2.0,Petrol,No,1590.0
CAR_00516,2017,169839.0,1.6,Petrol,No,1260.0
CAR_00517,2023,146797.0,3.5,Diesel,Yes,3070.0
CAR_00518,2017,196248.0,3.0,Diesel,Yes,1290.0
CAR_00519,2011,35360.0,3.0,Petrol,No,2170.0
CAR_00520,2025,49005.0,1.0,Petrol,No,3340.0
CAR_00521,2024,46301.0,2.0,Petrol,Yes,3530.0
CAR_00522,2015,159545.0,1.0,Hybrid,No,820.0
CAR_00523,2016,41447.0,2.0,Petrol,Yes,2100.0
CAR_00524,2011,17999.0,1.0,Petrol,No,1220.0
CAR_00525,2024,199719.0,3.0,Diesel,Yes,2350.0
CAR_00526,2020,9839.0,3.5,Diesel,Yes,4060.0
CAR_00527,2019,167873.0,3.0,Hybrid,No,2660.0
CAR_00528,2011,76247.0,1.0,Petrol,No,930.0
CAR_00529,2019,169115.0,2.0,Diesel,Yes,1080.0
CAR_00530,2010,113151.0,2.5,Petrol,No,1020.0
CAR_00531,2017,180818.0,3.5,Hybrid,No,2430.0
CAR_00532,2010,185608.0,2.0,Diesel,No,310.0
CAR_00533,2018,6774.0,1.0,Hybrid,No,2630.0
CAR_00534,2020,19705.0,2.0,Petrol,No,3700.0
CAR_00535,2015,53820.0,1.6,Diesel,Yes,1500.0
CAR_00536,2025,135517.0,2.0,Petrol,Yes,2520.0
CAR_00537,2016,178213.0,3.0,Petrol,No,1720.0
CAR_00538,2022,94689.0,3.0,Petrol,Yes,3040.0
CAR_00539,2019,123360.0,1.6,Diesel,No,1850.0
CAR_00540,2016,41757.0,3.5,Petrol,Yes,2940.0
CAR_00541,2019,161969.0,2.0,Hybrid,No,2140.0
CAR_00542,2012,193629.0,3.5,Diesel,Yes,1200.0
CAR_00543,2011,57377.0,2.5,Petrol,No,1890.0
CAR_00544,2018,101491.0,2.0,Diesel,No,2060.0
CAR_00545,2017,21793.0,3.0,Petrol,No,3350.0
CAR_00546,2022,114032.0,3.0,Petrol,No,3550.0
CAR_00547,2021,103043.0,3.5,Diesel,No,3530.0
CAR_00548,2019,33165.0,1.0,Hybrid,No,2990.0
CAR_00549,2016,91203.0,3.0,Petrol,No,2650.0
CAR_00550,2018,70150.0,1.0,Hybrid,No,2390.0
CAR_00551,2013,106757.0,3.0,Diesel,No,1890.0
CAR_00552,2022,119203.0,3.0,Petrol,Yes,3100.0
CAR_00553,2013,6657.0,2.5,Diesel,Yes,1770.0
CAR_00554,2010,153396.0,1.0,Diesel,No,100.0
CAR_00555,2017,144038.0,1.0,Petrol,No,1210.0
CAR_00556,2025,76426.0,3.0,Hybrid,Yes,3710.0
CAR_00557,2023,15323.0,1.0,Diesel,No,3370.0
CAR_00558,2025,152212.0,3.0,Petrol,Yes,3050.0
CAR_00559,2023,191259.0,3.0,Hybrid,No,2390.0
CAR_00560,2021,51830.0,3.5,Petrol,Yes,3650.0
CAR_00561,2012,68087.0,2.0,Hybrid,Yes,1780.0
CAR_00562,2016,40844.0,1.0,Petrol,No,2330.0
CAR_00563,2024,117503.0,1.6,Diesel,No,2850.0
CAR_00564,2021,35194.0,3.5,Petrol,No,4030.0
CAR_00565,2011,74458.0,1.0,Diesel,No,1100.0
CAR_00566,2011,140918.0,1.0,Petrol,No,100.0
CAR_00567,2025,114223.0,2.5,Petrol,No,3520.0
CAR_00568,2016,80360.0,1.6,Petrol,Yes,1590.0
CAR_00569,2024,86949.0,1.6,Hybrid,No,3470.0
CAR_00570,2015,114612.0,2.5,Petrol,No,1760.0
CAR_00571,2012,6144.0,2.5,Diesel,Yes,2530.0
CAR_00572,2018,20309.0,1.0,Hybrid,No,2940.0
CAR_00573,2019,176845.0,2.0,Hybrid,Yes,1560.0
CAR_00574,2024,20186.0,2.5,Petrol,Yes,3910.0
CAR_00575,2023,142827.0,1.6,Hybrid,No,2870.0
CAR_00576,2022,184407.0,1.6,Petrol,Yes,1890.0
CAR_00577,2015,57783.0,1.0,Diesel,Yes,1310.0
CAR_00578,2019,77246.0,2.0,Diesel,No,2520.0
CAR_00579,2019,115940.0,3.0,Petrol,Yes,2660.0
CAR_00580,2015,176933.0,2.5,Petrol,No,760.0
CAR_00581,2010,188672.0,2.5,Petrol,No,100.0
CAR_00582,2013,149215.0,1.0,Petrol,No,310.0
CAR_00583,2019,21891.0,3.5,Hybrid,No,4150.0
CAR_00584,2015,135485.0,3.5,Petrol,No,1930.0
CAR_00585,2024,85009.0,2.0,Hybrid,No,3210.0
CAR_00586,2015,96787.0,1.6,Petrol,Yes,1200.0
CAR_00587,2020,14584.0,1.6,Hybrid,No,3640.0
CAR_00588,2021,42257.0,3.0,Diesel,No,3660.0
CAR_00589,2014,159150.0,1.6,Hybrid,Yes,940.0
CAR_00590,2010,93522.0,3.5,Petrol,No,1850.0
CAR_00591,2017,63824.0,3.5,Diesel,No,3480.0
CAR_00592,2014,79884.0,2.5,Petrol,No,2010.0
CAR_00593,2021,171608.0,3.0,Petrol,No,2530.0
CAR_00594,2021,151055.0,2.0,Diesel,Yes,1900.0
CAR_00595,2021,58102.0,3.0,Diesel,Yes,3250.0
CAR_00596,2014,27913.0,2.0,Petrol,Yes,2190.0
CAR_00597,2016,54140.0,3.5,Diesel,No,3260.0
CAR_00598,2013,184548.0,1.6,Diesel,No,460.0
CAR_00599,2015,118410.0,1.0,Petrol,No,690.0
CAR_00600,2022,109029.0,3.0,Diesel,No,2990.0
CAR_00601,2025,121297.0,3.0,Diesel,No,3360.0
CAR_00602,2013,76376.0,2.5,Petrol,Yes,1700.0
CAR_00603,2023,162386.0,2.5,Diesel,No,2580.0
CAR_00604,2024,107041.0,3.5,Diesel,No,3640.0
CAR_00605,2012,27766.0,2.0,Hybrid,No,2070.0
CAR_00606,2016,30168.0,1.0,Petrol,Yes,1950.0
CAR_00607,2017,109688.0,2.5,Hybrid,No,2270.0
CAR_00608,2013,187631.0,2.5,Petrol,No,340.0
CAR_00609,2025,65129.0,1.6,Petrol,Yes,3140.0
CAR_00610,2022,174561.0,1.6,Petrol,No,1760.0
CAR_00611,2011,153999.0,3.5,Hybrid,No,1720.0
CAR_00612,2021,53323.0,3.5,Diesel,No,3730.0
CAR_00613,2019,12086.0,2.5,Petrol,No,3440.0
CAR_00614,2023,24860.0,2.0,Petrol,No,3770.0
CAR_00615,2012,147056.0,1.0,Petrol,Yes,100.0
CAR_00616,2010,43936.0,2.5,Petrol,No,1700.0
CAR_00617,2017,77398.0,2.0,Diesel,No,2130.0
CAR_00618,2024,102831.0,2.0,Diesel,No,2990.0
CAR_00619,2012,146466.0,2.5,Hybrid,No,1190.0
CAR_00620,2021,27080.0,2.0,Hybrid,Yes,3290.0
CAR_00621,2019,84241.0,3.0,Diesel,No,3050.0
CAR_00622,2016,99589.0,2.0,Petrol,Yes,1740.0
CAR_00623,2019,110461.0,2.5,Petrol,No,2610.0
CAR_00624,2014,164580.0,2.0,Diesel,No,1200.0
CAR_00625,2019,38477.0,2.5,Petrol,Yes,3120.0
CAR_00626,2014,162527.0,1.6,Diesel,Yes,760.0
CAR_00627,2023,140111.0,2.5,Hybrid,No,3250.0
CAR_00628,2016,113395.0,2.0,Hybrid,No,1870.0
CAR_00629,2024,141408.0,2.5,Petrol,No,2880.0
CAR_00630,2018,85343.0,1.0,Petrol,No,1810.0
CAR_00631,2021,31988.0,2.5,Hybrid,No,4020.0
CAR_00632,2014,134824.0,2.5,Hybrid,No,1670.0
CAR_00633,2010,107311.0,1.0,Petrol,Yes,290.0
CAR_00634,2019,129678.0,1.0,Diesel,No,1190.0
CAR_00635,2019,70910.0,1.0,Diesel,No,1730.0
CAR_00636,2010,181839.0,3.5,Petrol,No,1200.0
CAR_00637,2024,119537.0,3.0,Petrol,No,3520.0
CAR_00638,2011,21653.0,3.5,Hybrid,No,3140.0
CAR_00639,2025,92712.0,2.5,Diesel,No,3280.0
CAR_00640,2023,152489.0,3.5,Petrol,No,3230.0
CAR_00641,2015,159856.0,3.5,Diesel,No,1620.0
CAR_00642,2025,101446.0,1.0,Diesel,No,2930.0
CAR_00643,2018,179476.0,1.0,Hybrid,No,1130.0
CAR_00644,2017,57195.0,1.6,Petrol,No,2270.0
CAR_00645,2022,85067.0,3.5,Hybrid,No,4090.0
CAR_00646,2014,180226.0,3.0,Petrol,No,1300.0
CAR_00647,2010,179770.0,2.5,Diesel,No,450.0
CAR_00648,2025,138714.0,2.0,Diesel,No,2590.0
CAR_00649,2022,172501.0,3.0,Petrol,Yes,2560.0
CAR_00650,2016,22311.0,3.0,Petrol,No,3220.0
CAR_00651,2025,173674.0,1.6,Hybrid,No,2640.0
CAR_00652,2024,67521.0,2.5,Diesel,No,3420.0
CAR_00653,2014,39775.0,2.5,Petrol,No,2750.0
CAR_00654,2015,51677.0,1.0,Petrol,Yes,1480.0
CAR_00655,2022,86504.0,1.0,Petrol,No,2800.0
CAR_00656,2016,53982.0,3.0,Petrol,No,3080.0
CAR_00657,2012,67511.0,1.6,Hybrid,No,1150.0
CAR_00658,2021,31321.0,2.5,Diesel,No,3760.0
CAR_00659,2019,62754.0,1.6,Hybrid,Yes,2620.0
CAR_00660,2025,116595.0,2.0,Petrol,Yes,2920.0
CAR_00661,2012,91161.0,2.5,Diesel,No,1690.0
CAR_00662,2014,72610.0,1.0,Petrol,Yes,1050.0
CAR_00663,2015,150558.0,3.0,Diesel,No,1750.0
CAR_00664,2018,179234.0,1.6,Petrol,No,1500.0
CAR_00665,2022,152574.0,1.0,Petrol,No,2080.0
CAR_00666,2023,69740.0,3.0,Diesel,No,3730.0
CAR_00667,2021,150166.0,1.0,Petrol,No,1500.0
CAR_00668,2014,34636.0,2.5,Diesel,No,2770.0
CAR_00669,2024,30412.0,1.6,Diesel,No,3790.0
CAR_00670,2010,72397.0,2.0,Diesel,Yes,1030.0
CAR_00671,2023,162502.0,3.5,Hybrid,Yes,2790.0
CAR_00672,2023,53038.0,1.0,Petrol,No,2590.0
CAR_00673,2023,17334.0,3.5,Petrol,No,4690.0
CAR_00674,2013,30683.0,1.6,Hybrid,No,2040.0
CAR_00675,2014,172455.0,2.5,Diesel,No,1020.0
CAR_00676,2021,128588.0,1.0,Petrol,No,1960.0
CAR_00677,2025,54374.0,2.5,Hybrid,No,4060.0
CAR_00678,2019,113283.0,2.0,Petrol,Yes,1830.0
CAR_00679,2019,107878.0,2.0,Petrol,Yes,1840.0
CAR_00680,2025,132810.0,3.0,Petrol,No,3560.0
CAR_00681,2014,50472.0,3.0,Petrol,Yes,2110.0
CAR_00682,2016,173559.0,3.0,Petrol,No,1370.0
CAR_00683,2013,65327.0,2.5,Petrol,No,1860.0
CAR_00684,2010,140356.0,3.0,Petrol,No,1380.0
CAR_00685,2023,8144.0,1.6,Petrol,No,3550.0
CAR_00686,2023,77668.0,3.5,Petrol,No,4020.0
CAR_00687,2014,73583.0,3.5,Diesel,Yes,2250.0
CAR_00688,2016,110979.0,2.5,Petrol,Yes,1700.0
CAR_00689,2019,19184.0,2.5,Petrol,No,3680.0
CAR_00690,2019,159076.0,3.0,Petrol,No,2280.0
CAR_00691,2015,47467.0,3.5,Petrol,No,3360.0
CAR_00692,2014,137022.0,3.5,Petrol,No,2370.0
CAR_00693,2013,,3.0,Petrol,No,1650.0
CAR_00694,2011,114566.0,2.5,Diesel,Yes,850.0
CAR_00695,2013,149472.0,2.0,Diesel,No,990.0
CAR_00696,2024,134063.0,2.0,Hybrid,Yes,2960.0
CAR_00697,2019,74328.0,3.0,Diesel,No,3270.0
CAR_00698,2019,162727.0,2.0,Petrol,No,1960.0
CAR_00699,2012,62467.0,1.6,Petrol,No,1730.0
CAR_00700,2019,116387.0,1.6,Diesel,No,2250.0
CAR_00701,2025,150353.0,1.6,Petrol,No,2350.0
CAR_00702,2010,78896.0,2.5,Petrol,Yes,1150.0
CAR_00703,2017,64040.0,2.5,Petrol,No,2530.0
CAR_00704,2014,94572.0,2.5,Diesel,No,1880.0
CAR_00705,2022,164503.0,2.5,Hybrid,No,2650.0
CAR_00706,2013,186335.0,2.5,Hybrid,No,1060.0
CAR_00707,2025,111291.0,3.0,Petrol,Yes,3220.0
CAR_00708,2017,133986.0,2.0,Petrol,No,1460.0
CAR_00709,2025,181138.0,3.0,Hybrid,No,2830.0
CAR_00710,2016,24217.0,2.0,Diesel,No,3020.0
CAR_00711,2011,50255.0,3.0,Petrol,Yes,2100.0
CAR_00712,2010,143236.0,1.6,Diesel,Yes,140.0
CAR_00713,2021,165630.0,1.0,Diesel,No,920.0
CAR_00714,2025,172121.0,2.5,Hybrid,No,2810.0
CAR_00715,2025,85946.0,1.0,Diesel,Yes,2690.0
CAR_00716,2020,22421.0,1.0,Petrol,No,2950.0
CAR_00717,2013,90367.0,1.6,Diesel,No,1280.0
CAR_00718,2017,49993.0,1.0,Hybrid,No,2360.0
CAR_00719,2021,61783.0,1.0,Diesel,No,2510.0
CAR_00720,2011,155592.0,1.6,Diesel,No,620.0
CAR_00721,2012,19728.0,2.0,Hybrid,Yes,2000.0
CAR_00722,2021,166378.0,3.0,Diesel,No,2470.0
CAR_00723,2010,88395.0,3.5,Petrol,No,1770.0
CAR_00724,2010,121232.0,1.0,Diesel,No,440.0
CAR_00725,2022,22482.0,2.5,Diesel,No,3910.0
CAR_00726,2012,70785.0,1.6,Petrol,No,1160.0
CAR_00727,2020,22492.0,1.0,Petrol,Yes,2550.0
CAR_00728,2014,192501.0,3.5,Diesel,No,1460.0
CAR_00729,2021,162416.0,2.0,Petrol,Yes,1920.0
CAR_00730,2012,94628.0,2.0,Diesel,No,1340.0
CAR_00731,2010,48602.0,3.5,Petrol,No,2070.0
CAR_00732,2010,187024.0,2.5,Hybrid,No,490.0
CAR_00733,2017,72196.0,1.0,Petrol,No,2190.0
CAR_00734,2019,36392.0,2.5,Petrol,No,3190.0
CAR_00735,2020,114817.0,2.0,Petrol,No,2560.0
CAR_00736,2021,189036.0,2.0,Diesel,No,1490.0
CAR_00737,2022,5747.0,3.0,Petrol,No,4320.0
CAR_00738,2022,51434.0,2.0,Petrol,Yes,2680.0
CAR_00739,2021,187997.0,1.6,Diesel,No,1580.0
CAR_00740,2024,38362.0,3.0,Petrol,No,4070.0
CAR_00741,2023,27082.0,2.5,Diesel,No,3740.0
CAR_00742,2011,116187.0,2.0,Diesel,No,780.0
CAR_00743,2022,173060.0,3.5,Diesel,No,2780.0
CAR_00744,2012,98036.0,1.6,Petrol,No,740.0
CAR_00745,2011,198940.0,3.0,Diesel,No,370.0
CAR_00746,2012,137438.0,1.6,Petrol,Yes,440.0
CAR_00747,2016,19445.0,3.0,Hybrid,No,3060.0
CAR_00748,2010,198602.0,3.0,Hybrid,Yes,110.0
CAR_00749,2019,84539.0,3.0,Petrol,No,3360.0
CAR_00750,2017,61043.0,3.5,Petrol,No,3500.0
CAR_00751,2022,113786.0,2.5,Petrol,No,2750.0
CAR_00752,2019,64340.0,3.0,Petrol,No,3270.0
CAR_00753,2019,21859.0,3.0,Diesel,No,3470.0
CAR_00754,2019,5279.0,1.6,Diesel,No,2940.0
CAR_00755,2023,92669.0,3.0,Petrol,Yes,2600.0
CAR_00756,2011,168188.0,2.5,Diesel,No,1020.0
CAR_00757,2012,116601.0,3.5,Hybrid,No,2190.0
CAR_00758,2018,199845.0,3.5,Diesel,Yes,1800.0
CAR_00759,2016,60935.0,1.6,Petrol,No,2200.0
CAR_00760,2013,59689.0,3.0,Diesel,No,2310.0
CAR_00761,2019,36151.0,1.6,Diesel,No,2690.0
CAR_00762,2014,36992.0,3.5,Hybrid,No,3170.0
CAR_00763,2011,60611.0,2.5,Petrol,No,2090.0
CAR_00764,2022,159604.0,1.6,Petrol,No,2010.0
CAR_00765,2020,181623.0,2.5,Diesel,Yes,2020.0
CAR_00766,2022,195142.0,2.0,Diesel,No,1690.0
CAR_00767,2017,50296.0,3.0,Diesel,No,2750.0
CAR_00768,2013,176853.0,2.5,Petrol,No,750.0
CAR_00769,2018,69010.0,3.0,Diesel,Yes,2680.0
CAR_00770,2014,27004.0,2.5,Petrol,No,2860.0
CAR_00771,2022,174655.0,1.0,Petrol,No,1460.0
CAR_00772,2018,129041.0,1.0,Diesel,No,1120.0
CAR_00773,2013,37123.0,1.0,Petrol,No,1580.0
CAR_00774,2019,88817.0,2.5,Petrol,Yes,2660.0
CAR_00775,2014,61015.0,3.5,Diesel,No,2740.0
CAR_00776,2018,148675.0,3.5,Diesel,No,2500.0
CAR_00777,2017,93416.0,3.0,Petrol,No,2610.0
CAR_00778,2025,197910.0,1.0,Diesel,No,1730.0
CAR_00779,2012,15675.0,3.0,Petrol,No,3120.0
CAR_00780,2010,74228.0,2.5,Petrol,No,1770.0
CAR_00781,2012,98971.0,3.0,Petrol,No,2190.0
CAR_00782,2025,103111.0,3.0,Petrol,No,4300.0
CAR_00783,2013,66607.0,1.0,Hybrid,No,1740.0
CAR_00784,2011,147202.0,3.5,Petrol,No,1330.0
CAR_00785,2010,175576.0,1.6,Diesel,No,220.0
CAR_00786,2016,188050.0,2.0,Hybrid,No,1600.0
CAR_00787,2025,161993.0,2.5,Hybrid,No,3190.0
CAR_00788,2017,170863.0,2.5,Petrol,No,1520.0
CAR_00789,2016,112356.0,2.5,Hybrid,No,2500.0
CAR_00790,2023,166048.0,2.0,Hybrid,No,2230.0
CAR_00791,2025,64183.0,1.6,Petrol,No,3440.0
CAR_00792,2014,82703.0,3.5,Petrol,No,2670.0
CAR_00793,2021,66798.0,3.0,Petrol,Yes,3160.0
CAR_00794,2010,96141.0,3.5,Diesel,No,1910.0
CAR_00795,2016,60688.0,2.5,Diesel,No,2670.0
CAR_00796,2022,192514.0,3.0,Petrol,No,2490.0
CAR_00797,2016,66005.0,1.0,Diesel,No,1700.0
CAR_00798,2018,24119.0,3.5,Petrol,No,3630.0
CAR_00799,2012,107729.0,1.0,Hybrid,No,900.0
CAR_00800,2018,16134.0,1.0,Petrol,No,2260.0
CAR_00801,2023,26556.0,3.5,Diesel,No,4710.0
CAR_00802,2010,47781.0,2.5,Petrol,No,1880.0
CAR_00803,2010,95548.0,2.0,Petrol,No,1080.0
CAR_00804,2023,89484.0,2.5,Diesel,No,3170.0
CAR_00805,2013,160940.0,1.0,Petrol,No,370.0
CAR_00806,2025,149198.0,1.0,Diesel,No,2280.0
CAR_00807,2018,88132.0,2.5,Hybrid,No,2680.0
CAR_00808,2015,70072.0,2.0,Petrol,Yes,1960.0
CAR_00809,2022,66711.0,2.0,Hybrid,No,3110.0
CAR_00810,2020,155929.0,3.0,Petrol,No,2260.0
CAR_00811,2012,15154.0,1.6,Petrol,No,2170.0
CAR_00812,2010,7500.0,1.0,Petrol,No,1730.0
CAR_00813,2013,160131.0,2.0,Hybrid,Yes,800.0
CAR_00814,2021,98044.0,3.5,Petrol,No,3220.0
CAR_00815,2022,30522.0,1.0,Hybrid,No,3460.0
CAR_00816,2018,50935.0,1.6,Hybrid,No,2730.0
CAR_00817,2012,186838.0,3.5,Petrol,No,1210.0
CAR_00818,2021,172603.0,1.0,Diesel,No,1730.0
CAR_00819,2018,143408.0,2.0,Diesel,No,1930.0
CAR_00820,2016,99034.0,3.0,Petrol,No,2340.0
CAR_00821,2021,106463.0,2.5,Petrol,No,2520.0
CAR_00822,2023,195173.0,3.5,Petrol,No,2690.0
CAR_00823,2024,193325.0,2.5,Diesel,No,2510.0
CAR_00824,2025,46977.0,2.0,Diesel,No,3910.0
CAR_00825,2013,163165.0,2.0,Petrol,No,570.0
CAR_00826,2012,43462.0,3.5,Petrol,No,2490.0
CAR_00827,2019,46640.0,1.6,Hybrid,No,2290.0
CAR_00828,2024,136838.0,3.5,Petrol,No,3550.0
CAR_00829,2025,83975.0,1.0,Diesel,Yes,2270.0
CAR_00830,2014,186651.0,1.6,Petrol,Yes,140.0
CAR_00831,2014,22357.0,2.5,Hybrid,No,2650.0
CAR_00832,2012,104747.0,1.0,Hybrid,Yes,790.0
CAR_00833,2021,184112.0,1.6,Petrol,No,1690.0
CAR_00834,2018,181302.0,2.5,Petrol,Yes,1190.0
CAR_00835,2013,35523.0,1.0,Petrol,No,1630.0
CAR_00836,2020,76494.0,3.0,Petrol,No,3370.0
CAR_00837,2014,125729.0,3.5,Petrol,No,2150.0
CAR_00838,2013,36082.0,3.5,Diesel,No,2160.0
CAR_00839,2014,193764.0,3.5,Petrol,No,1870.0
CAR_00840,2016,183376.0,3.0,Petrol,No,1670.0
CAR_00841,2025,37555.0,1.6,Diesel,No,3900.0
CAR_00842,2018,28625.0,2.0,Diesel,Yes,2470.0
CAR_00843,2016,21655.0,1.0,Petrol,Yes,1700.0
CAR_00844,2022,182342.0,1.6,Diesel,Yes,1370.0
CAR_00845,2014,42757.0,2.0,Diesel,Yes,2270.0
CAR_00846,2019,86176.0,3.5,Diesel,No,3170.0
CAR_00847,2019,92526.0,3.5,Petrol,No,3160.0
CAR_00848,2016,121807.0,3.5,Petrol,Yes,2500.0
CAR_00849,2023,18988.0,2.0,Hybrid,No,3890.0
CAR_00850,2024,49218.0,1.0,Hybrid,No,3310.0
CAR_00851,2019,186641.0,1.0,Diesel,No,720.0
CAR_00852,2014,182140.0,2.0,Petrol,Yes,870.0
CAR_00853,2012,157352.0,2.5,Diesel,No,820.0
CAR_00854,2016,8783.0,3.5,Hybrid,No,3730.0
CAR_00855,2022,68766.0,1.6,Petrol,No,2240.0
CAR_00856,2020,127452.0,1.0,Petrol,No,1690.0
CAR_00857,2020,58662.0,2.0,Diesel,No,2900.0
CAR_00858,2011,182369.0,2.5,Hybrid,Yes,390.0
CAR_00859,2024,128608.0,3.0,Petrol,Yes,2670.0
CAR_00860,2021,19022.0,2.0,Diesel,Yes,3270.0
CAR_00861,2018,182256.0,2.5,Diesel,No,1250.0
CAR_00862,2019,191764.0,3.0,Diesel,Yes,1300.0
CAR_00863,2019,20154.0,2.5,Diesel,Yes,3050.0
CAR_00864,2021,108810.0,1.0,Diesel,No,2300.0
CAR_00865,2010,64156.0,2.0,Petrol,Yes,1050.0
CAR_00866,2022,81604.0,3.0,Petrol,No,3540.0
CAR_00867,2015,40032.0,2.5,Diesel,No,2470.0
CAR_00868,2016,117724.0,3.0,Petrol,Yes,1790.0
CAR_00869,2023,191806.0,1.6,Diesel,Yes,1710.0
CAR_00870,2022,103099.0,2.0,Diesel,No,3020.0
CAR_00871,2017,21168.0,1.0,Petrol,No,2560.0
CAR_00872,2019,125900.0,3.0,Diesel,No,2710.0
CAR_00873,2018,71343.0,3.5,Diesel,No,3300.0
CAR_00874,2011,171905.0,2.5,Petrol,No,390.0
CAR_00875,2020,89762.0,3.5,Petrol,No,3240.0
CAR_00876,2019,42604.0,3.0,Hybrid,No,3480.0
CAR_00877,2011,42266.0,3.5,Petrol,No,2490.0
CAR_00878,2014,154909.0,2.5,Diesel,Yes,1160.0
CAR_00879,2022,56790.0,3.0,Petrol,No,3660.0
CAR_00880,2014,154611.0,1.0,Petrol,No,100.0
CAR_00881,2015,45148.0,1.0,Petrol,Yes,1750.0
CAR_00882,2012,67729.0,2.0,Diesel,No,1440.0
CAR_00883,2017,,1.0,Petrol,No,1420.0
CAR_00884,2025,188923.0,3.0,Petrol,No,2990.0
