CustomerID,Gender,Age,Annual_Income,Spending_Score
CUST_11289,Male,44,85.8,19.1
CUST_10303,Male,38,81.4,17.8
CUST_08409,Female,27,35.8,56.6
CUST_05532,Male,59,35.2,77.4
CUST_01247,Female,35,17.5,24.9
CUST_02519,Male,62,34.7,22.3
CUST_07298,Male,57,,58.6
CUST_07581,Male,57,18.6,70.9
CUST_05623,Female,45,26.7,79.2
CUST_03288,Female,29,20.1,71.9
CUST_03322,Female,66,17.2,94.4
CUST_13578,Female,66,78.3,74.1
CUST_11282,Female,57,95.7,17.0
CUST_12849,Female,39,73.3,80.8
CUST_09862,Male,22,83.0,8.3
CUST_06832,Male,36,59.6,44.8
CUST_05090,Female,69,13.6,81.8
CUST_09187,Male,29,92.2,3.9
CUST_12387,Male,64,90.4,72.0
CUST_11386,Male,54,89.7,18.9
CUST_00608,Female,31,21.0,21.7
CUST_06348,Female,47,69.2,48.7
CUST_13981,Male,38,91.3,78.7
CUST_12471,Female,69,87.2,83.5
CUST_12825,Male,34,67.8,83.4
CUST_03478,Female,64,25.8,94.4
CUST_12512,Female,33,83.9,79.2
CUST_00218,Female,59,34.8,11.7
CUST_05489,Female,33,33.7,83.1
CUST_10633,Female,43,98.2,26.0
CUST_10976,Male,44,85.0,20.2
CUST_08370,Female,30,57.5,45.1
CUST_13276,Male,59,73.0,81.4
CUST_00327,Male,51,40.4,20.4
CUST_11454,Male,57,103.2,26.6
CUST_12347,Female,33,73.4,80.9
CUST_07636,Female,54,56.0,59.2
CUST_03948,Female,34,35.6,79.0
CUST_05635,Male,21,40.0,76.0
CUST_08672,Female,34,51.9,46.9
CUST_02157,Female,18,22.5,26.0
CUST_06292,Male,47,48.0,50.6
CUST_08511,Female,22,59.8,57.2
CUST_14554,Male,20,100.3,65.4
CUST_12753,Male,66,70.5,96.7
CUST_05950,Female,62,30.1,70.1
CUST_01769,Female,62,24.7,19.0
CUST_12317,Female,54,80.6,67.5
CUST_09661,Female,69,101.5,16.4
CUST_03963,Male,35,17.8,81.1
CUST_13203,Female,52,91.6,83.4
CUST_09019,Male,35,92.4,16.5
CUST_02271,Female,47,14.1,16.4
CUST_05763,Male,41,27.3,83.2
CUST_06889,Male,37,48.6,51.7
CUST_13120,Male,33,95.1,73.9
CUST_09679,Male,68,79.3,20.1
CUST_09212,Female,56,86.0,20.8
CUST_03710,Female,44,21.6,79.9
CUST_04540,Male,55,24.1,92.8
CUST_05809,Male,47,26.7,87.3
CUST_01123,Male,36,19.6,12.0
CUST_12580,Female,66,64.4,61.3
CUST_01323,Female,53,22.8,11.6
CUST_08889,Male,51,51.7,47.9
CUST_13605,Female,45,88.1,72.8
CUST_12357,Female,54,75.1,65.9
CUST_06147,Female,31,64.8,62.7
CUST_07903,Female,23,45.1,43.9
CUST_10889,Male,60,86.0,25.5
CUST_03120,Female,67,23.3,72.5
CUST_00188,Female,43,30.2,21.1
CUST_14921,Male,63,67.0,80.3
CUST_07497,Female,45,52.0,40.9
CUST_14359,Female,25,90.5,77.6
CUST_05474,Female,49,19.0,97.9
CUST_06648,Female,60,60.7,60.7
CUST_04202,Female,48,35.8,61.1
CUST_04233,Female,59,29.8,91.2
CUST_12204,Female,63,85.0,80.6
CUST_13435,Female,53,82.4,82.8
CUST_03214,Female,42,35.8,76.3
CUST_08184,Male,61,42.5,50.2
CUST_02676,Male,25,26.0,27.0
CUST_10490,Female,25,105.1,29.5
CUST_04040,Female,55,19.4,89.1
CUST_13029,Female,59,87.0,74.8
CUST_06896,Male,61,64.1,52.1
CUST_10752,Female,53,84.6,24.9
CUST_02325,Male,69,23.5,23.8
CUST_00373,Male,54,26.1,15.5
CUST_04829,Male,62,35.4,81.1
CUST_02315,Male,55,15.7,16.8
CUST_03355,Female,40,33.6,91.4
CUST_09318,Male,59,88.5,20.3
CUST_02501,Male,53,14.2,18.0
CUST_10155,Male,65,72.3,10.6
CUST_12982,Male,35,91.9,83.2
CUST_07803,Male,52,57.4,58.6
CUST_03256,Female,28,18.9,77.6
CUST_11217,Male,44,83.6,22.0
CUST_07360,Male,45,63.8,59.9
CUST_08563,Female,51,58.1,50.6
CUST_02769,Female,50,17.6,25.7
CUST_04830,Male,46,24.6,82.3
CUST_03165,Male,43,35.5,69.1
CUST_05344,Female,38,34.7,76.0
CUST_05403,Male,65,20.4,79.9
CUST_07785,Male,51,32.0,68.0
CUST_06987,Male,18,57.6,46.7
CUST_03857,Female,49,35.4,85.3
CUST_14494,Female,54,85.4,65.5
CUST_05659,Female,23,24.4,73.6
CUST_04046,Male,63,24.2,76.1
CUST_01087,Female,43,20.0,32.5
CUST_09743,Female,54,80.2,20.3
CUST_04216,Male,59,19.9,85.9
CUST_09566,Male,61,90.4,4.6
CUST_13076,Male,39,87.7,80.7
CUST_07726,Female,56,52.5,58.3
CUST_14222,Female,42,83.2,88.3
CUST_04003,Male,25,25.8,92.0
CUST_01547,Female,64,19.8,27.7
CUST_05081,Female,18,27.3,79.2
CUST_06491,Female,54,46.0,57.9
CUST_07633,Male,52,59.2,64.2
CUST_01225,Female,64,19.5,15.0
CUST_01358,Female,52,28.8,25.3
CUST_03208,Male,68,14.7,91.8
CUST_01720,Male,56,25.9,16.3
CUST_08300,Male,39,59.7,47.8
CUST_11007,Female,59,81.2,20.0
CUST_10707,Male,48,76.3,12.8
CUST_09605,Male,19,86.4,22.8
CUST_09248,Female,33,92.0,21.5
CUST_04990,Male,58,21.4,76.0
CUST_10856,Male,48,93.0,18.3
CUST_08354,Female,59,59.4,58.7
CUST_00385,Male,29,29.2,16.6
CUST_14951,Female,25,95.6,79.4
CUST_05692,Female,58,23.4,78.7
CUST_09822,Male,59,97.5,22.8
CUST_08460,Male,54,66.1,56.8
CUST_02021,Female,40,15.3,21.8
CUST_10362,Female,55,79.1,27.9
CUST_00311,Male,21,36.3,28.1
CUST_05900,Male,40,25.0,80.3
CUST_08883,Female,50,58.7,50.6
CUST_10999,Female,38,83.6,22.8
CUST_11250,Male,66,87.1,28.6
CUST_13537,Female,44,84.7,77.0
CUST_10134,Male,63,79.4,18.0
CUST_13522,Female,43,83.3,59.5
CUST_07524,Male,19,65.4,53.9
CUST_03846,Male,60,36.9,78.7
CUST_11912,Male,59,91.8,22.3
CUST_00930,Female,33,24.2,24.9
CUST_08001,Female,47,45.9,45.4
CUST_07145,Female,38,41.2,44.0
CUST_10569,Male,62,86.3,15.3
CUST_02820,Female,51,29.7,16.6
CUST_02231,Male,18,30.1,27.0
CUST_14526,Female,36,73.8,79.5
CUST_13620,Male,66,76.6,85.5
CUST_11297,Female,38,97.5,27.0
CUST_00150,Male,49,20.0,16.6
CUST_11670,Female,19,88.1,19.2
CUST_13420,Male,24,85.4,79.5
CUST_08114,Female,60,49.8,56.1
CUST_09912,Male,51,77.8,26.1
CUST_01350,Male,26,27.3,26.5
CUST_14271,Male,64,81.6,80.7
CUST_03105,Female,50,32.9,81.0
CUST_03221,Female,35,13.9,87.2
CUST_01953,Female,29,33.0,11.6
CUST_05219,Female,37,37.9,74.7
CUST_00353,Male,63,17.3,30.5
CUST_02680,Male,59,24.7,20.7
CUST_12189,Female,62,72.4,92.3
CUST_13163,Male,69,79.1,79.8
CUST_06180,Male,48,70.4,59.7
CUST_08098,Female,24,52.9,44.6
CUST_01714,Male,69,27.7,26.6
CUST_14038,Female,38,71.4,67.3
CUST_10443,Female,43,86.3,14.1
CUST_09920,Male,30,94.4,27.3
CUST_13444,Male,57,93.4,87.4
CUST_07087,Female,39,39.1,41.3
CUST_12629,Male,63,91.7,93.6
CUST_14810,Male,37,82.5,73.6
CUST_10287,Female,35,76.3,21.1
CUST_00014,Male,35,21.4,18.2
CUST_13467,Female,69,105.4,76.9
CUST_11874,Male,45,91.2,28.8
CUST_12388,Male,62,88.6,83.9
CUST_00533,Female,65,17.2,27.0
CUST_07528,Female,48,50.8,29.3
CUST_02453,Male,57,22.0,13.1
CUST_03207,Female,35,27.9,74.6
CUST_08047,Male,50,62.3,40.9
CUST_04333,Male,37,17.1,74.5
CUST_06459,Male,36,46.7,39.2
CUST_03679,Female,47,15.5,95.5
CUST_01743,Male,49,34.2,24.0
CUST_04671,Female,53,36.2,83.6
CUST_08295,Male,39,41.0,62.9
CUST_03366,Male,66,26.2,74.6
CUST_05363,Female,41,21.5,68.2
CUST_04950,Male,42,32.5,83.0
CUST_13070,Male,31,74.3,93.6
CUST_09554,Female,48,100.6,10.0
CUST_00568,Male,62,32.1,12.6
CUST_10540,Male,46,98.4,18.2
CUST_00031,Male,26,18.4,12.8
CUST_12467,Male,44,91.3,91.6
CUST_00121,Female,36,28.0,25.2
CUST_02816,Female,66,25.9,21.8
CUST_12425,Female,45,80.7,71.8
CUST_01470,Male,65,31.0,17.2
CUST_14171,Female,44,90.7,81.3
CUST_06210,Female,38,45.5,34.6
CUST_13666,Male,27,79.2,89.5
CUST_12058,Female,20,85.0,78.1
CUST_12514,Female,37,84.7,75.9
CUST_00927,Male,41,31.0,16.0
CUST_00360,Male,26,26.8,9.7
CUST_14001,Female,29,90.4,72.8
CUST_14607,Male,24,80.3,88.9
CUST_10551,Female,49,81.6,11.4
CUST_00732,Male,61,21.5,23.5
CUST_02813,Male,40,27.0,25.7
CUST_02984,Male,64,27.0,16.4
CUST_09244,Female,20,84.0,16.4
CUST_00079,Female,60,17.9,23.9
CUST_03820,Male,45,8.5,80.7
CUST_02334,Female,29,19.9,20.2
CUST_00410,Female,37,21.9,28.5
CUST_08121,Female,54,53.6,24.3
CUST_04265,Male,44,,68.5
CUST_12014,Female,44,93.8,84.0
CUST_03522,Male,58,31.4,75.6
CUST_05888,Female,32,13.6,79.4
CUST_03996,Female,60,38.1,87.3
CUST_02498,Male,65,29.3,38.7
CUST_04193,Female,32,38.0,83.0
CUST_01747,Female,40,28.1,31.6
CUST_07550,Male,19,69.7,35.8
CUST_10164,Female,35,96.5,10.5
CUST_03058,Male,44,31.6,73.3
CUST_09217,Female,50,81.9,13.4
CUST_06156,Female,41,46.6,36.9
CUST_09149,Male,47,84.0,27.2
CUST_11194,Female,35,90.5,15.3
CUST_04127,Female,30,25.9,91.4
CUST_13796,Female,50,94.1,75.6
CUST_09285,Male,47,80.7,33.5
CUST_09489,Female,34,78.3,26.6
CUST_00101,Male,41,31.5,26.3
CUST_02119,Female,61,33.7,19.5
CUST_11059,Female,37,85.4,12.5
CUST_13674,Female,66,65.0,70.6
CUST_08358,Male,31,63.0,56.4
CUST_07819,Female,65,46.4,38.3
CUST_03379,Male,44,41.5,81.3
CUST_04101,Female,60,20.7,73.6
CUST_04467,Male,30,30.0,79.6
CUST_05828,Female,38,36.7,88.7
CUST_13144,Male,25,91.0,82.9
CUST_00280,Female,46,26.7,32.5
CUST_09733,Female,18,92.4,27.6
CUST_12352,Male,58,88.7,76.9
CUST_02099,Male,49,7.0,23.4
CUST_03611,Male,49,23.4,100.0
CUST_11390,Female,58,100.6,20.6
CUST_11776,Male,24,71.0,20.5
CUST_02301,Male,28,34.8,27.9
CUST_03115,Female,62,27.3,77.1
CUST_11374,Male,30,89.0,16.3
CUST_04336,Male,38,24.5,89.5
CUST_09085,Male,61,88.8,24.3
CUST_01226,Female,49,24.6,15.7
CUST_01722,Male,40,29.2,13.2
CUST_05787,Male,61,20.3,82.6
CUST_08284,Female,52,61.4,66.9
CUST_03077,Male,32,30.8,83.6
CUST_11073,Male,67,96.6,14.4
CUST_09481,Male,22,82.2,6.6
CUST_09514,Female,20,85.6,22.8
CUST_01869,Male,46,22.8,11.9
CUST_00102,Female,29,16.7,14.4
CUST_01730,Male,45,35.2,31.4
CUST_08744,Female,27,44.7,50.7
CUST_05098,Female,20,27.2,88.2
CUST_07772,Male,62,47.2,46.5
CUST_08822,Female,65,57.2,48.9
CUST_06712,Male,28,65.2,59.1
CUST_04889,Male,38,31.7,82.9
CUST_03035,Male,50,29.6,67.9
CUST_10694,Female,68,80.8,25.9
CUST_13792,Female,53,86.5,89.8
CUST_13862,Male,32,71.7,75.9
CUST_00455,Female,51,23.2,21.3
CUST_09140,Female,61,66.4,19.8
CUST_13143,Male,55,86.8,80.0
CUST_05234,Female,23,34.8,87.6
CUST_11147,Male,68,84.0,2.3
CUST_12792,Female,57,82.3,78.0
CUST_03592,Male,62,25.3,85.5
CUST_13943,Female,25,86.6,72.7
CUST_09237,Female,49,91.4,30.6
CUST_09901,Female,25,90.0,19.6
CUST_06908,Male,19,55.8,42.1
CUST_05612,Female,67,31.9,57.9
CUST_07919,Female,27,62.4,43.6
CUST_02751,Male,42,26.0,11.7
CUST_05504,Male,27,24.6,79.4
CUST_04031,Female,66,13.0,88.0
CUST_12225,Female,28,94.7,75.3
CUST_12624,Female,58,77.7,79.5
CUST_04560,Male,59,7.5,68.6
CUST_10622,Male,30,80.4,16.4
CUST_06377,Male,28,37.6,46.0
CUST_12310,Female,49,76.6,82.5
CUST_12318,Female,23,85.7,69.2
CUST_11323,Female,24,71.4,1.0
CUST_03991,Female,55,24.4,95.1
CUST_01580,Male,29,21.4,22.7
CUST_01213,Male,21,28.4,19.6
CUST_04069,Female,47,12.1,82.8
CUST_00173,Female,47,16.3,11.6
CUST_00050,Male,60,16.5,17.5
CUST_04192,Male,33,26.0,68.3
CUST_04464,Male,28,17.0,81.0
CUST_10594,Female,29,82.1,16.0
CUST_00399,Male,51,25.2,20.2
CUST_00749,Male,21,31.1,23.6
CUST_10652,Male,25,77.0,10.1
CUST_05958,Male,59,31.2,86.7
CUST_10391,Male,66,81.5,24.5
CUST_05893,Male,44,19.8,88.9
CUST_08343,Male,68,49.8,55.2
CUST_03474,Male,56,22.1,85.6
CUST_05306,Male,33,36.1,74.6
CUST_03532,Female,67,26.9,72.5
CUST_14225,Female,38,85.1,81.0
CUST_08540,Male,43,66.1,49.0
CUST_12684,Female,49,80.1,70.2
CUST_12497,Female,34,89.2,75.2
CUST_10057,Female,58,87.4,18.3
CUST_12276,Female,41,92.3,79.6
CUST_06253,Female,50,54.9,45.6
CUST_07696,Male,47,63.4,46.5
CUST_04111,Female,45,29.4,83.6
CUST_01766,Male,53,24.4,12.6
CUST_07623,Female,59,58.7,36.8
CUST_05349,Male,43,29.2,63.3
CUST_04952,Female,44,32.8,69.9
CUST_05716,Female,26,7.6,79.5
CUST_03601,Male,61,31.5,73.2
CUST_06315,Male,64,74.3,49.0
CUST_14242,Female,18,73.9,72.5
CUST_13707,Female,21,91.0,84.3
CUST_10877,Female,68,98.2,14.9
CUST_05838,Male,34,25.1,77.1
CUST_02921,Female,60,16.0,7.3
CUST_05566,Female,31,27.9,89.3
CUST_10170,Female,47,63.7,22.4
CUST_03827,Female,42,33.7,77.3
CUST_09565,Male,57,72.7,6.1
CUST_03070,Female,56,21.1,79.6
CUST_03774,Male,39,30.9,93.4
CUST_08104,Male,29,71.6,41.3
CUST_03344,Female,53,11.0,74.4
CUST_07865,Female,37,26.6,36.0
CUST_13810,Male,21,84.5,93.6
CUST_02495,Female,33,12.4,24.1
CUST_08108,Female,65,40.9,39.5
CUST_05871,Male,57,24.1,79.1
CUST_03206,Female,20,10.6,82.7
CUST_05042,Male,56,29.8,81.4
CUST_08161,Female,24,55.4,51.4
CUST_02081,Male,59,23.4,9.0
CUST_03063,Female,49,34.4,92.0
CUST_14747,Female,52,81.6,66.1
CUST_05100,Female,26,27.3,81.7
CUST_14437,Male,58,89.6,61.6
CUST_14621,Female,58,80.0,71.8
CUST_07780,Male,58,26.2,48.8
CUST_14935,Male,37,88.0,63.8
CUST_01650,Male,45,27.0,14.4
CUST_10561,Female,25,81.2,13.1
CUST_04870,Male,65,18.5,70.7
CUST_14984,Male,27,90.4,85.3
CUST_00624,Female,30,26.4,10.7
CUST_14539,Male,22,85.8,83.5
CUST_12755,Female,27,87.0,84.4
CUST_03445,Female,67,33.1,100.0
CUST_09994,Male,48,101.3,16.7
CUST_05030,Female,57,26.1,81.9
CUST_09020,Female,19,90.8,1.7
CUST_02677,Female,66,21.8,25.4
CUST_08840,Male,45,59.9,46.7
CUST_09488,Male,49,86.8,30.8
CUST_08187,Female,53,47.6,47.8
CUST_03910,Female,62,29.8,86.8
CUST_03111,Female,43,24.3,95.0
CUST_07375,Female,45,66.6,48.5
CUST_00008,Male,19,18.9,21.9
CUST_02796,Female,40,20.5,22.3
CUST_02189,Male,26,26.8,15.3
CUST_08387,Female,34,68.6,50.2
CUST_02499,Female,68,29.8,14.9
CUST_00450,Male,34,27.2,17.6
CUST_10146,Female,65,93.3,22.8
CUST_06866,Male,18,70.1,36.9
CUST_04028,Female,60,25.6,77.7
CUST_03402,Male,67,18.1,79.0
CUST_14459,Female,55,95.9,83.2
CUST_04347,Male,30,24.7,87.2
CUST_02298,Female,64,23.3,27.7
CUST_00181,Female,51,24.3,22.4
CUST_14091,Male,66,89.9,88.9
CUST_03315,Male,26,12.5,83.7
CUST_14229,Male,67,85.2,87.0
CUST_12549,Female,46,78.0,75.6
CUST_05701,Male,21,19.9,71.4
CUST_08618,Male,49,39.8,55.3
CUST_14193,Female,38,77.8,87.6
CUST_10884,Male,57,80.6,18.9
CUST_01320,Female,43,35.9,18.7
CUST_11673,Female,42,78.5,14.7
CUST_10815,Male,47,87.6,13.8
CUST_04590,Female,32,24.2,76.9
CUST_11245,Male,55,85.1,14.4
CUST_04721,Male,62,17.2,80.6
CUST_13088,Male,32,98.8,71.6
CUST_04129,Male,27,22.4,82.2
CUST_00772,Male,33,21.4,22.8
CUST_10338,Female,44,80.4,17.7
CUST_13632,Female,53,97.1,94.5
CUST_00284,Female,69,13.8,17.9
CUST_10441,Female,66,99.7,16.9
CUST_14651,Female,18,76.5,83.3
CUST_06647,Male,62,69.4,60.8
CUST_00326,Male,64,23.4,13.4
CUST_08270,Female,50,53.9,65.5
CUST_13940,Female,32,71.4,80.2
CUST_10341,Female,24,87.1,30.3
CUST_01491,Female,30,29.4,21.7
CUST_05706,Male,30,28.2,82.0
CUST_04098,Male,37,30.1,96.6
CUST_05646,Female,50,34.4,94.7
CUST_05513,Male,66,26.7,68.7
CUST_06729,Female,55,62.5,49.5
CUST_12428,Male,47,89.1,81.1
CUST_11913,Male,49,93.8,24.1
CUST_08060,Female,64,64.5,37.9
CUST_14245,Female,64,99.7,91.4
CUST_03043,Male,39,22.5,67.6
CUST_04894,Male,41,12.5,75.2
CUST_06791,Male,29,25.3,63.5
CUST_08410,Female,30,42.1,40.4
CUST_04546,Female,60,15.7,90.2
CUST_02483,Female,41,,26.7
CUST_04962,Female,19,25.4,75.8
CUST_14313,Male,66,73.0,72.0
CUST_03547,Female,39,30.4,66.3
CUST_04553,Male,22,31.1,83.6
CUST_03013,Male,45,33.6,67.9
CUST_08722,Male,60,61.2,62.2
CUST_06125,Female,45,64.3,37.0
CUST_01911,Female,57,24.7,21.1
CUST_08910,Male,66,52.3,24.5
CUST_11050,Male,65,78.0,15.2
CUST_01935,Male,18,16.7,20.9
CUST_04375,Male,27,32.0,84.3
CUST_08786,Female,66,53.1,38.9
CUST_03194,Male,47,31.7,86.0
CUST_08349,Female,57,65.7,59.6
CUST_04629,Male,18,47.1,78.0
CUST_06843,Female,28,64.1,60.9
CUST_00977,Female,41,21.4,28.2
CUST_06682,Female,56,55.4,60.7
CUST_14817,Male,28,76.5,72.3
CUST_12963,Male,40,78.2,91.4
CUST_10638,Male,36,90.7,23.4
CUST_13106,Male,59,,70.2
CUST_09613,Female,50,83.5,11.2
CUST_09201,Male,41,74.8,19.7
CUST_09441,Male,44,81.7,9.3
CUST_03455,Male,50,8.1,90.7
CUST_08317,Male,60,61.9,41.7
CUST_11471,Female,68,94.5,21.7
CUST_09027,Female,50,88.7,29.3
CUST_13099,Male,54,83.5,61.1
CUST_03482,Female,50,26.6,84.3
CUST_03325,Male,69,27.1,77.2
CUST_10628,Female,39,85.5,23.6
CUST_12823,Male,26,89.2,100.0
CUST_03487,Female,20,35.8,80.2
CUST_13820,Female,46,84.0,88.6
CUST_11711,Male,50,78.9,21.1
CUST_05205,Male,67,25.0,81.4
CUST_14801,Male,54,83.8,76.6
CUST_14854,Male,50,83.0,82.6
CUST_09243,Male,26,68.9,27.4
CUST_08968,Female,60,69.9,55.6
CUST_05922,Male,50,25.6,79.1
CUST_06045,Female,19,60.9,36.9
CUST_06876,Male,60,50.8,50.9
CUST_08256,Male,39,54.2,50.8
CUST_03822,Female,20,32.6,75.6
CUST_01433,Female,43,20.0,14.7
CUST_12557,Female,18,93.3,73.4
CUST_14145,Female,29,76.6,82.3
CUST_03509,Female,64,35.3,80.4
CUST_08530,Female,23,63.8,55.7
CUST_11948,Male,36,85.7,16.9
CUST_09644,Female,56,91.6,24.7
CUST_09507,Female,38,73.1,23.9
CUST_04341,Female,20,11.5,86.6
CUST_05500,Female,60,15.6,83.5
CUST_14395,Female,52,57.4,83.1
CUST_12748,Female,44,86.0,82.4
CUST_11732,Male,63,84.4,12.5
CUST_01217,Male,65,26.4,17.8
CUST_01310,Female,55,29.2,24.7
CUST_09332,Female,43,75.6,6.0
CUST_07290,Female,50,54.4,16.7
CUST_04649,Female,56,26.0,71.5
CUST_05414,Female,47,20.6,75.2
CUST_11727,Female,35,80.2,20.7
CUST_03485,Female,36,16.5,79.6
CUST_00177,Male,42,24.9,14.0
CUST_02351,Male,26,29.0,23.5
CUST_07495,Male,48,68.5,59.1
CUST_00457,Male,18,24.4,21.7
CUST_05094,Male,23,26.9,96.9
CUST_10825,Male,56,78.8,13.0
CUST_01697,Female,41,36.8,11.7
CUST_00063,Female,38,19.1,16.6
CUST_11067,Male,51,90.1,14.8
CUST_12271,Male,54,80.1,81.3
CUST_06195,Female,45,67.3,72.0
CUST_11100,Female,38,83.0,21.9
CUST_12993,Female,65,100.1,80.6
CUST_06679,Female,51,39.9,59.9
CUST_08947,Male,41,25.0,49.7
CUST_04981,Male,34,30.5,78.1
CUST_06000,Male,35,66.7,31.2
CUST_06137,Male,45,56.9,60.3
CUST_10068,Male,27,87.5,32.5
CUST_10297,Female,40,85.0,11.7
CUST_04848,Male,20,26.0,84.9
CUST_09543,Male,37,86.1,23.5
CUST_06684,Male,20,53.1,48.4
CUST_05290,Female,56,16.3,100.0
CUST_08794,Male,35,56.2,60.1
CUST_03492,Male,23,15.0,75.6
CUST_11639,Female,22,98.4,19.0
CUST_01684,Male,56,27.4,20.8
CUST_12165,Female,59,107.9,83.0
CUST_00795,Male,33,18.6,2.5
CUST_07341,Male,53,64.4,62.2
CUST_10783,Male,44,77.7,7.6
CUST_06688,Female,69,50.7,45.1
CUST_03387,Male,66,16.2,86.6
CUST_07302,Female,54,33.7,71.0
CUST_00633,Female,51,24.3,14.6
CUST_00563,Female,54,26.8,15.5
CUST_11888,Male,58,81.5,23.6
CUST_04414,Female,30,29.1,70.0
CUST_03106,Male,33,21.2,69.6
CUST_08268,Male,25,49.6,59.4
CUST_14397,Female,63,78.5,73.0
CUST_01411,Male,28,24.7,11.6
CUST_05020,Female,63,26.0,78.3
CUST_08008,Female,58,43.5,41.8
CUST_06096,Female,69,57.6,58.0
CUST_04861,Female,36,25.8,80.2
CUST_04359,Male,20,29.2,73.6
CUST_13649,Female,49,89.6,83.1
CUST_11696,Male,54,80.4,19.3
CUST_14966,Female,48,83.7,72.2
CUST_09625,Female,66,85.9,10.2
CUST_07234,Male,38,36.6,48.2
CUST_06105,Female,27,41.1,49.9
CUST_06138,Female,59,52.8,52.7
CUST_11662,Male,48,75.7,27.1
CUST_12022,Male,53,90.8,78.4
CUST_12650,Male,40,78.4,93.8
CUST_11131,Female,35,75.4,21.0
CUST_02955,Male,27,28.0,19.5
CUST_06281,Female,59,50.8,49.2
CUST_04606,Male,59,,84.3
CUST_06536,Female,28,62.0,54.6
CUST_00407,Male,68,31.2,11.1
CUST_09000,Female,20,87.6,13.7
CUST_13826,Male,34,89.8,74.5
CUST_03045,Female,45,31.0,80.7
CUST_06808,Female,48,58.6,37.8
CUST_07649,Female,47,32.0,51.7
CUST_13693,Male,54,82.3,71.5
CUST_12843,Male,42,79.3,82.0
CUST_05920,Male,23,29.8,72.2
CUST_04653,Female,40,31.6,83.0
CUST_02405,Female,68,29.5,8.5
CUST_09534,Male,56,86.4,27.6
CUST_02876,Female,18,33.3,11.9
CUST_09296,Female,56,83.9,23.8
CUST_07814,Male,40,35.7,54.3
CUST_05702,Male,41,28.0,84.6
CUST_10713,Female,59,85.6,13.7
CUST_00683,Male,57,24.8,14.4
CUST_04747,Male,39,17.6,70.3
CUST_01078,Female,36,22.7,18.1
CUST_14198,Female,59,83.4,80.8
CUST_09345,Male,41,78.7,12.9
CUST_13904,Female,30,89.4,76.9
CUST_03706,Female,44,23.2,83.2
CUST_13991,Female,43,88.2,89.2
CUST_12166,Male,45,86.2,83.4
CUST_13079,Female,31,86.2,79.9
CUST_00747,Female,55,34.3,32.0
CUST_04407,Male,63,27.5,80.5
CUST_07681,Female,56,49.3,59.7
CUST_12691,Female,23,90.4,74.6
CUST_07713,Male,19,59.2,49.8
CUST_04819,Female,22,20.1,78.1
CUST_00590,Female,21,26.1,28.4
CUST_06826,Female,56,68.4,47.7
CUST_02020,Male,18,26.2,24.6
CUST_06181,Male,57,60.2,45.1
CUST_11079,Male,68,86.8,19.0
CUST_06850,Male,38,48.1,35.1
CUST_08903,Female,20,53.9,39.9
CUST_07107,Male,42,62.2,46.1
CUST_06431,Male,43,60.3,35.5
CUST_11980,Male,57,87.0,19.9
CUST_02449,Female,29,29.0,23.6
CUST_01944,Male,66,25.9,25.1
CUST_11356,Male,22,90.7,26.5
CUST_05985,Male,30,27.1,68.4
CUST_09468,Male,59,92.0,26.7
CUST_13086,Female,28,87.1,82.6
CUST_00473,Female,43,15.8,15.8
CUST_02595,Male,39,21.2,19.8
CUST_11717,Female,20,81.1,26.6
CUST_03902,Female,62,23.7,75.6
CUST_06214,Female,64,52.6,47.3
CUST_08997,Male,59,41.9,59.8
CUST_09393,Female,31,89.1,33.3
CUST_12641,Female,29,88.4,79.4
CUST_13870,Male,20,71.3,81.4
CUST_11061,Male,66,90.5,16.1
CUST_08177,Female,50,49.7,49.5
CUST_11019,Male,30,89.5,16.1
CUST_09054,Female,32,82.8,11.3
CUST_02095,Female,23,27.4,21.6
CUST_05099,Female,53,35.3,82.5
CUST_02927,Male,52,16.7,9.2
CUST_00586,Male,68,25.6,19.6
CUST_05385,Male,56,34.9,92.6
CUST_11655,Female,65,82.8,26.3
CUST_01844,Male,42,32.7,19.1
CUST_11605,Female,35,85.9,18.4
CUST_14722,Male,63,80.4,83.1
CUST_12694,Male,49,73.9,76.5
CUST_14700,Female,58,94.9,78.8
CUST_04638,Female,67,21.6,83.2
CUST_02236,Male,21,32.8,23.3
CUST_10363,Male,36,94.3,28.3
CUST_07222,Female,29,50.9,40.6
CUST_05107,Male,48,9.7,72.3
CUST_10494,Female,35,81.2,24.5
CUST_08298,Male,27,62.5,37.7
CUST_11813,Male,20,87.1,21.5
CUST_14169,Female,28,82.9,85.5
CUST_14941,Female,23,95.3,79.7
CUST_10236,Male,60,77.1,11.5
CUST_09953,Female,69,75.1,22.0
CUST_04828,Male,32,29.9,65.3
CUST_05815,Female,50,37.0,77.4
CUST_11317,Female,53,90.8,26.2
CUST_04791,Female,64,12.7,82.2
CUST_09988,Male,37,79.1,11.7
CUST_06918,Female,18,64.0,49.3
CUST_00993,Female,26,29.4,23.1
CUST_03995,Male,36,34.7,79.8
CUST_04959,Female,36,23.5,80.8
CUST_03187,Male,53,23.6,88.8
CUST_01921,Male,55,30.9,11.8
CUST_06347,Male,22,48.2,61.1
CUST_06134,Male,26,46.1,42.3
CUST_12270,Female,33,92.3,74.7
CUST_04826,Female,26,26.5,92.1
CUST_00811,Male,30,30.5,16.0
CUST_10584,Male,42,94.4,10.0
CUST_07028,Female,58,70.1,42.7
